Freq (Hz)	Coh_accelerometre /source
321.000000000000060E+0	999.216458135137600E-3
322.000000000000060E+0	997.486936952136190E-3
323.000000000000060E+0	995.470632111904450E-3
324.000000000000060E+0	991.454170583839220E-3
325.000000000000060E+0	997.569859109858850E-3
326.000000000000060E+0	998.176072406128820E-3
327.000000000000060E+0	998.920661988720540E-3
328.000000000000060E+0	999.035556739799600E-3
329.000000000000060E+0	997.679979371423830E-3
330.000000000000060E+0	999.064390862269170E-3
331.000000000000060E+0	998.102069269181880E-3
332.000000000000060E+0	991.768647755699170E-3
333.000000000000060E+0	997.142615431897190E-3
334.000000000000060E+0	998.417125644807000E-3
335.000000000000060E+0	998.375524088141560E-3
336.000000000000060E+0	998.844060503896400E-3
337.000000000000060E+0	998.140925347367090E-3
338.000000000000060E+0	994.262836439576250E-3
339.000000000000060E+0	998.154964530977630E-3
340.000000000000060E+0	997.814980369078230E-3
341.000000000000060E+0	995.945323751152080E-3
342.000000000000060E+0	988.460871464099890E-3
343.000000000000060E+0	997.749886352628840E-3
344.000000000000060E+0	998.564816280143150E-3
345.000000000000060E+0	996.281515025660540E-3
346.000000000000060E+0	996.201555633959290E-3
347.000000000000060E+0	990.145668578182870E-3
348.000000000000060E+0	995.724098885094500E-3
349.000000000000060E+0	996.496677441335630E-3
350.000000000000060E+0	993.295254572661660E-3
351.000000000000060E+0	997.317506017699860E-3
352.000000000000060E+0	999.087094877083470E-3
353.000000000000060E+0	999.293855418449730E-3
354.000000000000060E+0	998.564668675771650E-3
355.000000000000060E+0	997.814406611427400E-3
356.000000000000060E+0	997.727635892177610E-3
357.000000000000060E+0	997.963283409144530E-3
358.000000000000060E+0	998.901760694479450E-3
359.000000000000060E+0	998.869931943776270E-3
360.000000000000060E+0	998.637890799281110E-3
361.000000000000060E+0	998.389011373949860E-3
362.000000000000060E+0	999.340818763800880E-3
363.000000000000060E+0	998.547186768540930E-3
364.000000000000060E+0	997.513919464764750E-3
365.000000000000060E+0	997.222567380036120E-3
366.000000000000060E+0	996.579312942141750E-3
367.000000000000060E+0	998.712305253982020E-3
368.000000000000060E+0	999.108700704729460E-3
369.000000000000060E+0	998.799363446587260E-3
370.000000000000060E+0	998.418222988065260E-3
371.000000000000060E+0	998.571296538968370E-3
372.000000000000060E+0	999.104713467344310E-3
373.000000000000060E+0	996.830187828884770E-3
374.000000000000060E+0	992.007801604795070E-3
375.000000000000060E+0	996.306431744849230E-3
376.000000000000060E+0	998.318183217490550E-3
377.000000000000060E+0	998.880200669008400E-3
378.000000000000060E+0	999.180811120177870E-3
379.000000000000060E+0	998.836690415739860E-3
380.000000000000060E+0	996.004736637923330E-3
381.000000000000060E+0	998.939201282246000E-3
382.000000000000060E+0	998.033701059633960E-3
383.000000000000060E+0	998.747065759840180E-3
384.000000000000060E+0	998.281457415137070E-3
385.000000000000060E+0	998.932245632990100E-3
386.000000000000060E+0	999.089124927109000E-3
387.000000000000060E+0	998.654363577093700E-3
388.000000000000060E+0	998.590207177414200E-3
389.000000000000060E+0	996.581242836802380E-3
390.000000000000060E+0	997.674116706008470E-3
391.000000000000060E+0	998.073207596053220E-3
392.000000000000060E+0	995.610295399877220E-3
393.000000000000060E+0	996.341486638177680E-3
394.000000000000060E+0	999.196380695214330E-3
395.000000000000060E+0	998.558772328185130E-3
396.000000000000060E+0	998.130406512180660E-3
397.000000000000060E+0	997.158798776293990E-3
398.000000000000060E+0	996.743140417155500E-3
399.000000000000060E+0	998.550837624028410E-3
400.000000000000060E+0	998.797450376123660E-3
401.000000000000060E+0	998.720218298912550E-3
402.000000000000060E+0	998.251753653378810E-3
403.000000000000060E+0	996.228369517730420E-3
404.000000000000060E+0	998.849087678710940E-3
405.000000000000060E+0	998.177912435560310E-3
406.000000000000060E+0	997.997154692112590E-3
407.000000000000060E+0	997.892507163572470E-3
408.000000000000060E+0	996.799379308270890E-3
409.000000000000060E+0	998.759422568111450E-3
410.000000000000060E+0	998.483640913936490E-3
411.000000000000060E+0	996.610851916741700E-3
412.000000000000060E+0	997.047366125035310E-3
413.000000000000060E+0	998.294543814306930E-3
414.000000000000060E+0	998.160129363960810E-3
415.000000000000060E+0	998.328626713201660E-3
416.000000000000060E+0	997.458842321133580E-3
417.000000000000060E+0	995.694533510291470E-3
418.000000000000060E+0	996.419065153340780E-3
419.000000000000060E+0	996.038402950834340E-3
420.000000000000060E+0	995.182576348800700E-3
421.000000000000060E+0	984.996326920502650E-3
422.000000000000060E+0	998.111969588340140E-3
423.000000000000060E+0	998.574807772396820E-3
424.000000000000060E+0	990.540729405495090E-3
425.000000000000060E+0	993.783713508175400E-3
426.000000000000060E+0	990.235574608942290E-3
427.000000000000060E+0	997.937125769578380E-3
428.000000000000060E+0	999.511254122663950E-3
429.000000000000060E+0	998.606279461696440E-3
430.000000000000060E+0	995.239129828975890E-3
431.000000000000060E+0	994.635797806144190E-3
432.000000000000060E+0	998.900199652121400E-3
433.000000000000060E+0	998.956480524222030E-3
434.000000000000060E+0	997.448145612269580E-3
435.000000000000060E+0	997.522120507992160E-3
436.000000000000060E+0	998.052878505406580E-3
437.000000000000060E+0	998.300718449086850E-3
438.000000000000060E+0	999.087167811321010E-3
439.000000000000060E+0	997.972905098072460E-3
440.000000000000060E+0	986.727704923260120E-3
441.000000000000060E+0	999.115278872617080E-3
442.000000000000060E+0	999.067049345398920E-3
443.000000000000060E+0	998.466982322283040E-3
444.000000000000060E+0	998.387656598586970E-3
445.000000000000060E+0	996.372447633622320E-3
446.000000000000060E+0	998.476668924373260E-3
447.000000000000060E+0	998.143810710140910E-3
448.000000000000060E+0	998.224441845995120E-3
449.000000000000060E+0	997.413933210874570E-3
450.000000000000060E+0	996.749712107445340E-3
451.000000000000060E+0	998.791920392749000E-3
452.000000000000060E+0	995.887725638902270E-3
453.000000000000060E+0	993.381378026744750E-3
454.000000000000060E+0	997.068694155264330E-3
455.000000000000060E+0	998.167550513397780E-3
456.000000000000060E+0	997.529610735038760E-3
457.000000000000060E+0	997.282444252091340E-3
458.000000000000060E+0	995.227027981387730E-3
459.000000000000060E+0	996.920320120674660E-3
460.000000000000060E+0	998.959194014924170E-3
461.000000000000060E+0	998.402945390096000E-3
462.000000000000060E+0	997.833914881639190E-3
463.000000000000060E+0	997.058290229630880E-3
464.000000000000060E+0	998.743359405726670E-3
465.000000000000060E+0	999.148255086570120E-3
466.000000000000060E+0	998.634601153944640E-3
467.000000000000060E+0	998.122009624507140E-3
468.000000000000060E+0	995.204996037813540E-3
469.000000000000060E+0	998.032330941376220E-3
470.000000000000060E+0	999.036060654905910E-3
471.000000000000060E+0	998.449838804935980E-3
472.000000000000060E+0	997.593530584732210E-3
473.000000000000060E+0	998.671342175021630E-3
474.000000000000060E+0	998.813260912160720E-3
475.000000000000060E+0	998.872814185965740E-3
476.000000000000060E+0	998.607309497762220E-3
477.000000000000060E+0	997.143521763082410E-3
478.000000000000060E+0	998.333005391130010E-3
479.000000000000060E+0	999.386481918365650E-3
480.000000000000060E+0	999.206265959725280E-3
481.000000000000060E+0	998.829435785632320E-3
482.000000000000060E+0	997.728116961137170E-3
483.000000000000060E+0	999.230641893091520E-3
484.000000000000060E+0	998.957420571976450E-3
485.000000000000060E+0	998.279261166008850E-3
486.000000000000060E+0	998.280485210658820E-3
487.000000000000060E+0	995.589861505894240E-3
488.000000000000060E+0	999.203695982989300E-3
489.000000000000060E+0	999.288981797845980E-3
490.000000000000060E+0	998.453685943433090E-3
491.000000000000060E+0	996.245235245980300E-3
492.000000000000060E+0	998.215934692729290E-3
493.000000000000060E+0	998.932969271793650E-3
494.000000000000060E+0	998.289476698250520E-3
495.000000000000060E+0	996.629555467499760E-3
496.000000000000060E+0	997.671180238636550E-3
497.000000000000060E+0	998.784827408361160E-3
498.000000000000060E+0	999.157846777303240E-3
499.000000000000060E+0	998.627205037288190E-3
500.000000000000060E+0	996.276139552632940E-3
501.000000000000060E+0	998.064601838555160E-3
502.000000000000060E+0	999.428612736503850E-3
503.000000000000060E+0	999.074499981397630E-3
504.000000000000060E+0	998.767250514920770E-3
505.000000000000060E+0	998.694532606335010E-3
506.000000000000060E+0	999.084797037398050E-3
507.000000000000060E+0	999.403637178718940E-3
508.000000000000060E+0	998.870606667953580E-3
509.000000000000060E+0	997.464572214524780E-3
510.000000000000060E+0	990.520372398934090E-3
511.000000000000060E+0	998.659970308123480E-3
512.000000000000110E+0	998.648324441277600E-3
513.000000000000110E+0	994.961571603406810E-3
514.000000000000110E+0	992.679019679062800E-3
515.000000000000110E+0	994.865384087271880E-3
516.000000000000110E+0	997.486949058853160E-3
517.000000000000110E+0	999.209253411625470E-3
518.000000000000110E+0	999.020637920779440E-3
519.000000000000110E+0	996.838559606798680E-3
520.000000000000110E+0	998.819346921026470E-3
521.000000000000110E+0	998.687309947840160E-3
522.000000000000110E+0	998.046528497163240E-3
523.000000000000110E+0	997.453947828959910E-3
524.000000000000110E+0	997.767659914555960E-3
525.000000000000110E+0	998.921325478760890E-3
526.000000000000110E+0	999.148503044287260E-3
527.000000000000110E+0	998.912634089691330E-3
528.000000000000110E+0	998.382909324604610E-3
529.000000000000110E+0	996.799075316284420E-3
530.000000000000110E+0	999.348487410794960E-3
531.000000000000110E+0	998.831222814499430E-3
532.000000000000110E+0	994.324121473099340E-3
533.000000000000110E+0	996.584801126846330E-3
534.000000000000110E+0	998.403591760361310E-3
535.000000000000110E+0	998.784456724419840E-3
536.000000000000110E+0	998.112009560220720E-3
537.000000000000110E+0	996.469849846644550E-3
538.000000000000110E+0	994.916768811069720E-3
539.000000000000110E+0	998.985073233120020E-3
540.000000000000110E+0	999.289069712662740E-3
541.000000000000110E+0	999.180149442723820E-3
542.000000000000110E+0	995.867471692505780E-3
543.000000000000110E+0	998.762547867856340E-3
544.000000000000110E+0	999.133158803558680E-3
545.000000000000110E+0	998.896458446017600E-3
546.000000000000110E+0	998.881798079982120E-3
547.000000000000110E+0	997.901506273253580E-3
548.000000000000110E+0	996.627240741497000E-3
549.000000000000110E+0	998.916976190278530E-3
550.000000000000110E+0	998.527586168467930E-3
551.000000000000110E+0	994.314233715977820E-3
552.000000000000110E+0	996.905202541999210E-3
553.000000000000110E+0	998.849826152994670E-3
554.000000000000110E+0	999.274670869077510E-3
555.000000000000110E+0	998.205804145341660E-3
556.000000000000110E+0	997.922655677990320E-3
557.000000000000110E+0	995.943218574919410E-3
558.000000000000110E+0	998.439923341036260E-3
559.000000000000110E+0	999.297637927528010E-3
560.000000000000110E+0	998.330842666679150E-3
561.000000000000110E+0	995.391289898524210E-3
562.000000000000110E+0	998.777210431843980E-3
563.000000000000110E+0	998.312744379237560E-3
564.000000000000110E+0	996.941635768322950E-3
565.000000000000110E+0	996.906780247440730E-3
566.000000000000110E+0	991.271814665551140E-3
567.000000000000110E+0	994.005545907477030E-3
568.000000000000110E+0	994.753219858665160E-3
569.000000000000110E+0	995.933454576106710E-3
570.000000000000110E+0	997.522186966406150E-3
571.000000000000110E+0	998.792222695894520E-3
572.000000000000110E+0	998.563195537702340E-3
573.000000000000110E+0	996.344458886935350E-3
574.000000000000110E+0	980.778709468150930E-3
575.000000000000110E+0	984.327652507580920E-3
576.000000000000110E+0	990.334994664852530E-3
577.000000000000110E+0	996.410085719304560E-3
578.000000000000110E+0	995.670078095917680E-3
579.000000000000110E+0	912.119120705912390E-3
580.000000000000110E+0	990.712186270218060E-3
581.000000000000110E+0	998.058829559285490E-3
582.000000000000110E+0	998.347422816569850E-3
583.000000000000110E+0	998.108468482436390E-3
584.000000000000110E+0	997.305289690990750E-3
585.000000000000110E+0	996.590767150654750E-3
586.000000000000110E+0	999.583891531991010E-3
587.000000000000110E+0	999.440628269332440E-3
588.000000000000110E+0	999.116470704571990E-3
589.000000000000110E+0	993.062232772255690E-3
590.000000000000110E+0	998.551518448011490E-3
591.000000000000110E+0	998.974424739474730E-3
592.000000000000110E+0	998.353146574265440E-3
593.000000000000110E+0	998.286609330293670E-3
594.000000000000110E+0	998.648526608179380E-3
595.000000000000110E+0	998.664458655467930E-3
596.000000000000110E+0	999.082622800623760E-3
597.000000000000110E+0	998.432848305894400E-3
598.000000000000110E+0	995.900688229061750E-3
599.000000000000110E+0	998.388095062488600E-3
600.000000000000110E+0	999.316021541107100E-3
601.000000000000110E+0	999.365313491711980E-3
602.000000000000110E+0	997.215858853206290E-3
603.000000000000110E+0	997.808000997530640E-3
604.000000000000110E+0	999.357640033248560E-3
605.000000000000110E+0	999.327420874557060E-3
606.000000000000110E+0	998.754705700339640E-3
607.000000000000110E+0	998.126788441271230E-3
608.000000000000110E+0	992.631478787492800E-3
609.000000000000110E+0	999.305858278137230E-3
610.000000000000110E+0	998.877880347868950E-3
611.000000000000110E+0	953.935723081883460E-3
612.000000000000110E+0	989.894783166973100E-3
613.000000000000110E+0	997.334864543792050E-3
614.000000000000110E+0	996.707994411636710E-3
615.000000000000110E+0	993.670304718198620E-3
616.000000000000110E+0	993.225975496576760E-3
617.000000000000110E+0	994.255606518851030E-3
618.000000000000110E+0	997.087390512652830E-3
619.000000000000110E+0	998.128698526973610E-3
620.000000000000110E+0	998.006967193249770E-3
621.000000000000110E+0	981.373870741821140E-3
622.000000000000110E+0	998.030724090477660E-3
623.000000000000110E+0	998.807094208464360E-3
624.000000000000110E+0	997.098454163464650E-3
625.000000000000110E+0	996.389184260608300E-3
626.000000000000110E+0	994.392816931446770E-3
627.000000000000110E+0	993.575473876655790E-3
628.000000000000110E+0	998.422874668161150E-3
629.000000000000110E+0	998.731520761649620E-3
630.000000000000110E+0	997.540958436779590E-3
631.000000000000110E+0	993.216491264707120E-3
632.000000000000110E+0	998.885780009960980E-3
633.000000000000110E+0	999.158456350723090E-3
634.000000000000110E+0	997.082847789893090E-3
635.000000000000110E+0	997.716194021050490E-3
636.000000000000110E+0	996.086140009288520E-3
637.000000000000110E+0	998.414609695286610E-3
638.000000000000110E+0	999.111174286977930E-3
639.000000000000110E+0	998.623593328122780E-3
640.000000000000110E+0	986.381540478745270E-3
641.000000000000110E+0	998.299009751822730E-3
642.000000000000110E+0	998.839992871687900E-3
643.000000000000110E+0	998.469521090459940E-3
