Freq (Hz)	Coh_accelerometre /source
source
source
392.000000000000060E+0	998.443419532354600E-3
393.000000000000060E+0	977.806098852637140E-3
394.000000000000060E+0	983.587984178839860E-3
395.000000000000060E+0	993.386864731249150E-3
396.000000000000060E+0	998.676207200246970E-3
397.000000000000060E+0	999.051789650097330E-3
398.000000000000060E+0	998.887393061940740E-3
399.000000000000060E+0	999.445390698588730E-3
400.000000000000060E+0	999.272327022151520E-3
401.000000000000060E+0	997.977148746006290E-3
402.000000000000060E+0	997.130215909485580E-3
403.000000000000060E+0	989.168242620685920E-3
404.000000000000060E+0	999.142232527490010E-3
405.000000000000060E+0	998.723504927731760E-3
406.000000000000060E+0	998.636196378807070E-3
407.000000000000060E+0	997.542981987592280E-3
408.000000000000060E+0	996.975376400417670E-3
409.000000000000060E+0	998.254721948687810E-3
410.000000000000060E+0	997.280655973806000E-3
411.000000000000060E+0	985.462565093287450E-3
412.000000000000060E+0	984.591693256610560E-3
413.000000000000060E+0	988.844172550344510E-3
414.000000000000060E+0	995.386640697340840E-3
415.000000000000060E+0	992.847438148217190E-3
416.000000000000060E+0	991.700541313918380E-3
417.000000000000060E+0	996.204708466329250E-3
418.000000000000060E+0	994.577983205066180E-3
419.000000000000060E+0	995.744520447368050E-3
420.000000000000060E+0	991.375598742176180E-3
421.000000000000060E+0	986.156089068164880E-3
422.000000000000060E+0	995.964357396315610E-3
423.000000000000060E+0	994.339815117739060E-3
424.000000000000060E+0	989.843050170951750E-3
425.000000000000060E+0	988.735522966104900E-3
426.000000000000060E+0	982.067018778528090E-3
427.000000000000060E+0	991.885726211904520E-3
428.000000000000060E+0	994.902058026474020E-3
429.000000000000060E+0	992.760015738154200E-3
430.000000000000060E+0	990.577541216775100E-3
431.000000000000060E+0	984.620253066406990E-3
432.000000000000060E+0	996.021890296407970E-3
433.000000000000060E+0	997.072903300358910E-3
434.000000000000060E+0	990.663633992626910E-3
435.000000000000060E+0	994.026276557473330E-3
436.000000000000060E+0	997.305068109602840E-3
437.000000000000060E+0	995.488808721799570E-3
438.000000000000060E+0	998.699523131467590E-3
439.000000000000060E+0	997.774375515573020E-3
440.000000000000060E+0	977.470408299407680E-3
441.000000000000060E+0	998.904390648247430E-3
442.000000000000060E+0	999.029854412984310E-3
443.000000000000060E+0	998.411850618543650E-3
444.000000000000060E+0	998.202532477380670E-3
445.000000000000060E+0	996.926210266648960E-3
446.000000000000060E+0	998.497862046198610E-3
447.000000000000060E+0	998.961544758163460E-3
448.000000000000060E+0	998.467333580100650E-3
449.000000000000060E+0	997.245605885547670E-3
450.000000000000060E+0	997.413334581879310E-3
451.000000000000060E+0	999.156571436245920E-3
452.000000000000060E+0	998.599271176687450E-3
453.000000000000060E+0	996.601844524993780E-3
