Freq (Hz)	accelerometre (V^2 )	source
100.000000000000090E+0	1.654773007547362E+0	6.213441928659937E+0
101.000000000000090E+0	11.947355960956003E+0	101.210346829376450E+0
102.000000000000090E+0	7.261338107942343E+0	142.518982414243310E+0
103.000000000000090E+0	1.530156039359599E+0	26.084767226908287E+0
104.000000000000090E+0	5.665877388668656E+0	56.315795489647698E+0
105.000000000000090E+0	648.712489178563170E-3	27.249720616825499E+0
106.000000000000090E+0	3.029653890531426E+0	65.370162762019234E+0
107.000000000000090E+0	4.169294626107623E+0	160.581757623170940E+0
108.000000000000090E+0	1.617251662137325E+0	85.273854977034375E+0
109.000000000000090E+0	34.312945667417119E-3	5.106090324519526E+0
110.000000000000090E+0	1.107526836589135E+0	69.082389064024497E+0
111.000000000000090E+0	3.050510144250913E+0	135.087070648376340E+0
112.000000000000090E+0	2.110767836437036E+0	77.487174240581723E+0
113.000000000000090E+0	1.601375470695232E+0	42.012507738142276E+0
114.000000000000090E+0	718.188372866667030E-3	23.626241636258271E+0
115.000000000000090E+0	1.658700180557635E+0	71.885480538150858E+0
116.000000000000090E+0	2.022536763857543E+0	97.052534666182069E+0
117.000000000000090E+0	4.877953951674304E+0	146.165294800330140E+0
118.000000000000090E+0	4.616208051026251E+0	82.567847342812186E+0
119.000000000000090E+0	582.131512176328640E-3	11.799332077421615E+0
120.000000000000090E+0	14.838098943552804E+0	253.532671370921750E+0
121.000000000000090E+0	20.252318549964059E+0	276.832059066764200E+0
122.000000000000090E+0	5.668265395910138E+0	46.936079687846849E+0
123.000000000000090E+0	15.872848538056957E+0	136.928033669708580E+0
124.000000000000090E+0	12.512197152297496E+0	80.734409973569569E+0
125.000000000000090E+0	30.652170961060296E+0	284.146430506855720E+0
126.000000000000090E+0	34.280453040221872E+0	315.886603252332630E+0
127.000000000000090E+0	24.816754571468827E+0	228.114817219075860E+0
128.000000000000090E+0	6.491768399558668E+0	49.984805971010601E+0
129.000000000000090E+0	38.333514896778830E+0	257.676067560929370E+0
130.000000000000090E+0	46.849198273489222E+0	481.450965717627350E+0
131.000000000000090E+0	20.310725900317450E+0	298.940968396905250E+0
132.000000000000090E+0	1.606021771887371E+0	69.310131856946086E+0
133.000000000000090E+0	6.758442943475041E+0	211.293948710589210E+0
134.000000000000090E+0	5.007781570975933E+0	234.785989667138980E+0
135.000000000000090E+0	4.213802592667036E+0	223.245570442225470E+0
136.000000000000090E+0	7.278979463897848E+0	312.861982928641280E+0
137.000000000000090E+0	2.926349755677346E+0	73.595491338722454E+0
138.000000000000090E+0	3.336906057148642E+0	116.330413792492120E+0
139.000000000000090E+0	13.596439591082495E+0	391.952126650181130E+0
140.000000000000090E+0	7.439099229932799E+0	182.923373762912550E+0
141.000000000000090E+0	3.609035231121683E+0	70.484398247176472E+0
142.000000000000090E+0	3.779432186400327E+0	52.945115753603297E+0
143.000000000000090E+0	7.815430724052123E+0	104.601652129509740E+0
144.000000000000090E+0	9.984796759996900E+0	123.467703391675940E+0
145.000000000000090E+0	6.922022946566291E+0	77.741079376273504E+0
146.000000000000090E+0	5.710278207362411E+0	79.347985000612965E+0
147.000000000000090E+0	1.240649236208227E+0	28.788263168659956E+0
148.000000000000090E+0	2.928821093223843E+0	137.094421303987670E+0
149.000000000000090E+0	4.000152617310446E+0	226.138847463395360E+0
150.000000000000090E+0	303.561292349755710E-3	73.148620092731519E+0
151.000000000000090E+0	1.392468719343348E+0	27.844397562773516E+0
152.000000000000090E+0	5.451156827995193E+0	114.342419330046480E+0
153.000000000000090E+0	5.008252160502875E+0	105.719615391529170E+0
154.000000000000090E+0	5.501390256307709E+0	77.922073394467233E+0
155.000000000000090E+0	7.393604359033761E+0	96.368312381751792E+0
156.000000000000090E+0	4.942992274122759E+0	27.879388712403234E+0
157.000000000000090E+0	8.343032721760949E+0	115.547815163043270E+0
158.000000000000090E+0	8.376405801128367E+0	160.376228266060200E+0
159.000000000000090E+0	4.937023267585023E+0	106.167654389025940E+0
160.000000000000090E+0	1.989615716883604E+0	40.659397283569312E+0
161.000000000000090E+0	245.431770453349210E-3	63.112708340985492E+0
162.000000000000090E+0	3.986089073158647E+0	198.718163334716710E+0
163.000000000000090E+0	2.883062041355688E+0	89.689292637433553E+0
164.000000000000090E+0	5.125732375621480E+0	54.596140868986801E+0
165.000000000000090E+0	5.798188984931025E+0	75.696743644225876E+0
166.000000000000090E+0	8.540681093496008E+0	40.586823886150917E+0
167.000000000000090E+0	26.700572226525686E+0	193.392063851037310E+0
168.000000000000090E+0	23.315668422120755E+0	177.028500388474950E+0
169.000000000000090E+0	9.370571482161264E+0	38.316102487081025E+0
170.000000000000090E+0	4.031863236100707E+0	47.943338884906765E+0
171.000000000000090E+0	10.879338098456133E+0	148.468114443448940E+0
172.000000000000090E+0	13.756453817255997E+0	141.552593906264090E+0
173.000000000000090E+0	8.632819629556739E+0	72.191110428160812E+0
174.000000000000090E+0	10.257977436612332E+0	47.620514845947120E+0
175.000000000000090E+0	19.887729969090419E+0	60.755877020298968E+0
176.000000000000090E+0	45.226465100558819E+0	164.146386641154180E+0
177.000000000000090E+0	32.435592197285288E+0	135.492389231946620E+0
178.000000000000090E+0	31.051131337544113E+0	147.789138522465580E+0
179.000000000000090E+0	1.147663613340469E+0	17.446586089876405E+0
180.000000000000090E+0	37.350567930647301E+0	163.598232316812670E+0
181.000000000000090E+0	45.297756906162427E+0	286.275356787335850E+0
182.000000000000090E+0	12.478081457820988E+0	91.722410753882144E+0
183.000000000000090E+0	14.189413380235555E+0	94.797024820675546E+0
184.000000000000090E+0	13.326760487585137E+0	81.490399423662993E+0
185.000000000000090E+0	44.792406272023129E+0	147.724706755742010E+0
186.000000000000090E+0	73.669461552993852E+0	273.237932652625660E+0
187.000000000000090E+0	58.494751602319525E+0	219.930476763246990E+0
188.000000000000090E+0	18.725605367779330E+0	70.531273530842185E+0
189.000000000000090E+0	21.247160645085092E+0	112.383122055568830E+0
190.000000000000090E+0	92.877371830728208E+0	353.835965725947400E+0
191.000000000000090E+0	96.826378135171097E+0	417.324474790904500E+0
192.000000000000090E+0	27.354231580664759E+0	131.482248918685770E+0
193.000000000000090E+0	39.215123897177946E+0	123.890971937393630E+0
194.000000000000090E+0	49.823892941305324E+0	274.027678169154970E+0
195.000000000000090E+0	24.813491946579216E+0	256.892443203912250E+0
196.000000000000090E+0	23.562494793812618E+0	309.670351493261360E+0
197.000000000000090E+0	20.363332209433317E+0	237.568640317271220E+0
198.000000000000090E+0	3.195128447010373E+0	44.658640109698595E+0
199.000000000000090E+0	38.346286808586925E+0	428.599550539426390E+0
200.000000000000090E+0	51.483043634147023E+0	439.771544449488830E+0
201.000000000000090E+0	18.159386029300787E+0	139.909971012543880E+0
202.000000000000090E+0	9.783504193973780E+0	135.515341042850930E+0
203.000000000000090E+0	11.347749369520312E+0	112.922302798758030E+0
204.000000000000090E+0	31.219278757690120E+0	342.109226559142540E+0
205.000000000000090E+0	25.289885490035903E+0	230.880366089179860E+0
206.000000000000090E+0	30.712990827833202E+0	198.568431366341570E+0
207.000000000000090E+0	4.774267011968444E+0	84.831624993132877E+0
208.000000000000090E+0	31.970409478940791E+0	99.010695929003717E+0
209.000000000000090E+0	39.846800572835896E+0	298.557784583240220E+0
210.000000000000080E+0	6.482738023641613E+0	217.403502282336690E+0
211.000000000000080E+0	1.736908869087694E+0	49.569211114048223E+0
212.000000000000080E+0	5.944219514192140E+0	128.543698054758270E+0
213.000000000000080E+0	1.736294794964433E+0	173.355417329897310E+0
214.000000000000080E+0	555.819463004838530E-3	117.211856716043410E+0
215.000000000000080E+0	3.619255058002202E+0	165.807578844511680E+0
216.000000000000080E+0	2.261899765803748E+0	89.922991928750974E+0
217.000000000000080E+0	453.597053660263480E-3	58.110468241074713E+0
218.000000000000080E+0	1.348710453736698E+0	213.194793610398700E+0
219.000000000000080E+0	8.442361820444443E+0	178.182742458737100E+0
220.000000000000080E+0	10.443800135462173E+0	98.285528471516272E+0
221.000000000000080E+0	7.566425749792065E+0	59.302963410064329E+0
222.000000000000080E+0	8.800155247046082E+0	132.282392121091500E+0
223.000000000000080E+0	12.787611551208744E+0	199.009030591400370E+0
224.000000000000080E+0	4.297201738249113E+0	85.592149882336272E+0
225.000000000000080E+0	11.389136797036533E+0	148.836720296200720E+0
226.000000000000080E+0	6.585667067691896E+0	68.688534559142027E+0
227.000000000000080E+0	2.949240170112131E+0	121.675635379462510E+0
228.000000000000080E+0	8.461554975750037E+0	249.064495875310000E+0
229.000000000000080E+0	5.565281212512757E+0	130.699956693161340E+0
230.000000000000080E+0	3.492781424846526E+0	50.948975673491724E+0
231.000000000000080E+0	13.289124518833777E+0	126.077114361101100E+0
232.000000000000080E+0	23.962044237642882E+0	162.929571618596180E+0
233.000000000000080E+0	19.657288620412007E+0	119.953717956301570E+0
234.000000000000080E+0	11.758489467784173E+0	151.913865513894340E+0
235.000000000000080E+0	3.418534947056479E+0	79.072635759397258E+0
236.000000000000080E+0	8.282624419053922E+0	119.224008652233540E+0
237.000000000000080E+0	14.074561255609229E+0	161.099372150512690E+0
238.000000000000080E+0	12.942945359216608E+0	212.970846071058390E+0
239.000000000000080E+0	4.923389694611091E+0	96.674370880638136E+0
240.000000000000080E+0	2.626195070478986E+0	61.430057828788492E+0
241.000000000000080E+0	8.491256884564091E+0	233.181932571429120E+0
242.000000000000080E+0	5.765283210973303E+0	156.520885248411670E+0
243.000000000000080E+0	3.278719387060034E+0	84.874705393892299E+0
244.000000000000080E+0	5.896438921467281E+0	176.260368690234570E+0
245.000000000000080E+0	3.560709387229324E+0	64.822577227337391E+0
246.000000000000080E+0	4.321861686303929E+0	170.778543092918450E+0
247.000000000000080E+0	4.853349771592814E+0	205.773771620781870E+0
248.000000000000080E+0	3.899312472394674E+0	116.768620732185130E+0
249.000000000000080E+0	3.323445200911179E+0	60.845140937213181E+0
250.000000000000080E+0	1.773144167492823E+0	139.599560082257600E+0
251.000000000000080E+0	1.695453428616445E+0	221.478829852080930E+0
252.000000000000080E+0	606.108176054019900E-3	107.358298814595560E+0
253.000000000000080E+0	111.472730396179410E-3	104.546100363691520E+0
254.000000000000080E+0	69.884431951690265E-3	119.888831902055500E+0
255.000000000000080E+0	2.033340257560162E+0	121.431257512837650E+0
256.000000000000110E+0	11.783818109511667E+0	145.977824713489300E+0
257.000000000000110E+0	23.192035894635136E+0	235.691102619248170E+0
258.000000000000110E+0	12.228236023931156E+0	77.884641638615463E+0
259.000000000000110E+0	31.180339249393903E+0	103.672717264369150E+0
260.000000000000110E+0	83.699353213185063E+0	285.924686644361940E+0
261.000000000000110E+0	48.652289154732543E+0	113.682253587913830E+0
262.000000000000110E+0	16.918047736190402E+0	112.548774591403460E+0
263.000000000000110E+0	8.108201360134867E+0	109.001812231536860E+0
264.000000000000110E+0	27.547961178333953E+0	119.936898668050690E+0
265.000000000000110E+0	52.541831273698946E+0	158.922755388860220E+0
266.000000000000110E+0	52.813556694787188E+0	159.104750833104330E+0
267.000000000000110E+0	33.534388306834600E+0	152.337836723326770E+0
268.000000000000110E+0	24.407883717634228E+0	51.398077834680279E+0
269.000000000000110E+0	54.818225549707414E+0	166.652952679173690E+0
270.000000000000110E+0	76.176939290986411E+0	287.793640240718220E+0
271.000000000000110E+0	15.470059448626548E+0	72.855353382977370E+0
272.000000000000110E+0	8.892846242223495E+0	112.176293847283010E+0
273.000000000000110E+0	16.156187019899374E+0	148.037383747890030E+0
274.000000000000110E+0	16.933506225556791E+0	130.586552878991370E+0
275.000000000000110E+0	18.551039598289719E+0	147.343178091293250E+0
276.000000000000110E+0	17.710573486079124E+0	195.118716577605800E+0
277.000000000000110E+0	3.127419161532671E+0	53.401242647560807E+0
278.000000000000110E+0	12.928200761945448E+0	159.481066221853270E+0
279.000000000000110E+0	20.781925449572835E+0	236.733278301358320E+0
280.000000000000110E+0	10.117898233991699E+0	152.809172819019920E+0
281.000000000000110E+0	4.219559186116629E+0	96.146786819032954E+0
282.000000000000110E+0	3.568139725030164E+0	104.611770930936840E+0
283.000000000000110E+0	22.811880288302881E+0	270.593269903355460E+0
284.000000000000110E+0	17.942837268507695E+0	115.494927939465010E+0
285.000000000000110E+0	19.840642878621239E+0	169.811496830980590E+0
286.000000000000110E+0	26.709220092266140E+0	185.290111651629590E+0
287.000000000000110E+0	10.274693214434258E+0	52.159205293640710E+0
288.000000000000110E+0	58.748146784480170E+0	285.880119880943880E+0
289.000000000000110E+0	58.732619752278182E+0	249.530538356625210E+0
290.000000000000110E+0	17.445031559931557E+0	79.453931637222809E+0
291.000000000000110E+0	26.737644308914280E+0	115.070263782140540E+0
292.000000000000110E+0	38.763263455412783E+0	188.636352707227760E+0
293.000000000000110E+0	37.220496160644146E+0	155.163600232211560E+0
294.000000000000110E+0	34.621776363864910E+0	136.547500111657260E+0
295.000000000000110E+0	29.851097045818960E+0	144.619947596142370E+0
296.000000000000110E+0	14.367148120157285E+0	108.999087680711000E+0
297.000000000000110E+0	18.377556410423271E+0	133.803997788100220E+0
298.000000000000110E+0	56.976737594474301E+0	242.214812985557050E+0
299.000000000000110E+0	58.179611442898853E+0	178.855731366945260E+0
300.000000000000110E+0	24.306695029659323E+0	58.953677316152174E+0
301.000000000000110E+0	40.882087864064921E+0	169.326449699649570E+0
302.000000000000110E+0	104.558348997525700E+0	309.193147383003800E+0
303.000000000000110E+0	29.985808184197470E+0	76.404965004413938E+0
304.000000000000110E+0	55.053262909512043E+0	198.465090390220810E+0
305.000000000000110E+0	31.473499094583865E+0	120.035679487680680E+0
306.000000000000110E+0	31.032979987441045E+0	111.930997791256420E+0
307.000000000000110E+0	54.170008267788262E+0	253.540442665727820E+0
308.000000000000110E+0	38.494649432034294E+0	189.448570331680170E+0
309.000000000000110E+0	22.095028760347237E+0	99.899363624199026E+0
310.000000000000110E+0	28.746365829732792E+0	98.274637924857728E+0
311.000000000000110E+0	60.781102176095203E+0	240.502182288576390E+0
312.000000000000110E+0	53.156653521926444E+0	216.942500804072100E+0
313.000000000000110E+0	27.763807783581946E+0	85.495207772550231E+0
314.000000000000110E+0	40.432204462713983E+0	138.946155252251710E+0
315.000000000000110E+0	42.395066707071422E+0	142.270242496380380E+0
316.000000000000110E+0	39.929247503666474E+0	128.880049596690380E+0
317.000000000000110E+0	72.882816096608877E+0	246.724352263253820E+0
318.000000000000110E+0	49.991020150121635E+0	156.269641350204580E+0
319.000000000000110E+0	14.764385293882501E+0	42.920241486347727E+0
320.000000000000110E+0	76.992754046151148E+0	243.276240840647010E+0
321.000000000000110E+0	88.677298926214206E+0	259.686121203467910E+0
322.000000000000110E+0	36.246865809451620E+0	96.791811963638523E+0
323.000000000000110E+0	54.408253236465498E+0	132.190055931042880E+0
324.000000000000110E+0	42.449832723961684E+0	102.430399656960990E+0
325.000000000000110E+0	83.588568903264246E+0	197.535050787222730E+0
326.000000000000110E+0	86.749946589901896E+0	186.755206279431320E+0
327.000000000000110E+0	73.197817724785835E+0	165.869436162302210E+0
328.000000000000110E+0	59.461510048425353E+0	122.306728173678560E+0
329.000000000000110E+0	43.568014164294837E+0	89.032435355332822E+0
330.000000000000110E+0	191.676210791909340E+0	379.174010213932150E+0
331.000000000000110E+0	112.605593721204090E+0	201.990612330067900E+0
332.000000000000110E+0	60.962807842354366E+0	89.679923388478073E+0
333.000000000000110E+0	109.123819178851890E+0	158.759486000329270E+0
334.000000000000110E+0	155.387705135546550E+0	231.741010335388410E+0
335.000000000000110E+0	116.269907218075720E+0	189.094135570014230E+0
336.000000000000110E+0	233.194818733188810E+0	316.842781897377850E+0
337.000000000000110E+0	139.497386916606670E+0	166.654644848699630E+0
338.000000000000110E+0	118.913245248833850E+0	135.126230622579190E+0
339.000000000000110E+0	361.254348826388930E+0	413.452737730833920E+0
340.000000000000110E+0	329.840667731848610E+0	364.666305771376360E+0
341.000000000000110E+0	175.068303404009670E+0	214.283026768956520E+0
342.000000000000110E+0	82.057935914917365E+0	129.658449715661480E+0
343.000000000000110E+0	124.126396884241250E+0	237.209630624058210E+0
344.000000000000110E+0	108.115370308785980E+0	313.556111566338980E+0
345.000000000000110E+0	31.261338755091781E+0	142.497597039103400E+0
346.000000000000110E+0	35.648278168531718E+0	197.747216739633360E+0
347.000000000000110E+0	10.656347708071349E+0	93.377082231734477E+0
348.000000000000110E+0	26.305925577462244E+0	169.834942757168140E+0
349.000000000000110E+0	35.681740982455445E+0	366.837694317078160E+0
350.000000000000110E+0	5.892918316533025E+0	148.761497346403250E+0
351.000000000000110E+0	4.321420623644680E+0	84.099901526209848E+0
352.000000000000110E+0	11.304568900503986E+0	153.454122480921940E+0
353.000000000000110E+0	8.413473951956572E+0	207.640281943109580E+0
354.000000000000110E+0	10.059518918244105E+0	198.103348996105300E+0
355.000000000000110E+0	18.221650005126481E+0	148.612182305648930E+0
356.000000000000110E+0	9.679026276935012E+0	107.364314006000770E+0
357.000000000000110E+0	4.214295185558410E+0	144.442172041103760E+0
358.000000000000110E+0	3.641545426416362E+0	227.301090046890830E+0
359.000000000000110E+0	4.986923418762126E+0	227.054338341389130E+0
360.000000000000110E+0	6.708814369993159E+0	145.705886029324830E+0
361.000000000000110E+0	749.937462040324300E-3	66.338618998792270E+0
362.000000000000110E+0	3.645518757873716E+0	326.084726866551250E+0
363.000000000000110E+0	5.811281002822263E+0	193.613067791243050E+0
364.000000000000110E+0	4.731013083334849E+0	146.252520149318940E+0
365.000000000000110E+0	4.858437320424287E+0	160.378276382042060E+0
366.000000000000110E+0	1.823666515471318E+0	98.993155009694789E+0
367.000000000000110E+0	12.532707809658273E+0	212.860385756096690E+0
368.000000000000110E+0	23.495071219418246E+0	290.989105885467380E+0
369.000000000000110E+0	9.920011128978524E+0	119.460643264963350E+0
370.000000000000110E+0	9.022963730261418E+0	108.426006068028460E+0
371.000000000000110E+0	31.145181065485865E+0	165.694374833365260E+0
372.000000000000110E+0	47.706014082111864E+0	304.861701227680330E+0
373.000000000000110E+0	22.553577522645117E+0	191.459039729991270E+0
374.000000000000110E+0	5.430992345518780E+0	106.536795431598760E+0
375.000000000000110E+0	8.654245720238338E+0	153.616314961449060E+0
376.000000000000110E+0	10.273695991221178E+0	179.423912060008660E+0
377.000000000000110E+0	15.873184938942888E+0	219.102625022817110E+0
378.000000000000110E+0	18.167548228784085E+0	252.785394622523370E+0
379.000000000000110E+0	12.659513673295667E+0	94.785944554375050E+0
380.000000000000110E+0	12.567367453015365E+0	148.984653933590440E+0
381.000000000000110E+0	14.504530670183684E+0	369.814371623145180E+0
382.000000000000110E+0	4.986554069532220E+0	167.190315905980870E+0
383.000000000000110E+0	1.488818239685436E+0	148.513837474615340E+0
384.000000000000110E+0	421.975825927849600E-3	114.469780965959150E+0
385.000000000000110E+0	2.254153459888404E+0	184.418660378546520E+0
386.000000000000110E+0	7.535349549420211E+0	300.091669643232310E+0
387.000000000000110E+0	11.170997770447025E+0	179.233001414543910E+0
388.000000000000110E+0	11.276524577611649E+0	175.185103810862840E+0
389.000000000000110E+0	8.032183559940320E+0	77.622769698440493E+0
390.000000000000110E+0	20.302762772479475E+0	248.681372010245610E+0
391.000000000000110E+0	23.074222441177476E+0	353.162810834914520E+0
392.000000000000110E+0	12.222440683321846E+0	152.647117269046300E+0
393.000000000000110E+0	909.632915419273270E-3	98.362737349534186E+0
394.000000000000110E+0	2.595114218157859E+0	224.391047127319920E+0
395.000000000000110E+0	10.619657369693595E+0	182.972724270416220E+0
396.000000000000110E+0	50.009469012639954E+0	296.792453435545440E+0
397.000000000000110E+0	51.290100928011711E+0	192.563356519590140E+0
398.000000000000110E+0	45.933785172106738E+0	78.944695348543931E+0
399.000000000000110E+0	100.899250713553240E+0	223.423507258840120E+0
400.000000000000110E+0	124.998225917349340E+0	339.586664171216170E+0
401.000000000000110E+0	57.979753637373449E+0	219.883334713788430E+0
402.000000000000110E+0	29.926208337424470E+0	145.711338153769020E+0
403.000000000000110E+0	9.446670664992743E+0	97.822296374777238E+0
404.000000000000110E+0	130.835960784872920E+0	349.800013912230100E+0
405.000000000000110E+0	95.153927219726313E+0	187.297300518370750E+0
406.000000000000110E+0	95.829412703344076E+0	193.530273607919750E+0
407.000000000000110E+0	47.671498041792901E+0	168.595991753780310E+0
408.000000000000110E+0	19.038247147974875E+0	80.317492524286067E+0
409.000000000000110E+0	26.651129011461176E+0	364.043092741893300E+0
410.000000000000110E+0	11.454317094340121E+0	284.733517247192540E+0
411.000000000000110E+0	1.669522083443224E+0	100.119943221050020E+0
412.000000000000110E+0	1.368458384669146E+0	112.255499628661140E+0
413.000000000000110E+0	3.190065515374033E+0	216.759734220209710E+0
414.000000000000110E+0	5.678576886246523E+0	239.570772140147030E+0
415.000000000000110E+0	5.018760242483994E+0	215.700961268848060E+0
416.000000000000110E+0	4.588377288105634E+0	112.517779752043710E+0
417.000000000000110E+0	7.621003947869349E+0	109.591038701340040E+0
418.000000000000110E+0	9.126745673223866E+0	224.580752091627890E+0
419.000000000000110E+0	8.499608409916569E+0	252.075680691573150E+0
420.000000000000110E+0	7.619376879838994E+0	232.239739089457540E+0
421.000000000000110E+0	2.170691522547101E+0	45.205071556566224E+0
422.000000000000110E+0	7.780759370734385E+0	200.795096473274360E+0
423.000000000000110E+0	11.885081582061686E+0	334.933011103819470E+0
424.000000000000110E+0	5.408522555179346E+0	159.502258258599230E+0
425.000000000000110E+0	8.530679030990795E+0	194.810363141793520E+0
426.000000000000110E+0	6.026068735980059E+0	116.989694050150390E+0
427.000000000000110E+0	13.974832826840805E+0	139.244284328381980E+0
428.000000000000110E+0	26.982580014428663E+0	391.168023084172430E+0
429.000000000000110E+0	15.060651197310801E+0	181.954349627419620E+0
430.000000000000110E+0	8.954017453611787E+0	134.248100122089910E+0
431.000000000000110E+0	7.661384255984589E+0	98.883055712676807E+0
