Freq (Hz)	accelerometre /source
source
source_Mod	accelerometre /source
source
source_Phase(rad)
10.000000000000018E+0	132.512299294115590E-3	10.511451881350970E+0
11.000000000000020E+0	64.683266198546502E-3	10.930605612391302E+0
12.000000000000021E+0	61.135516893689575E-3	12.772890105180318E+0
13.000000000000023E+0	66.409616715559408E-3	14.310520766150141E+0
14.000000000000025E+0	69.565950320185019E-3	15.456936588571157E+0
15.000000000000027E+0	33.642645639905940E-3	16.454102349669540E+0
16.000000000000028E+0	16.014412688040588E-3	16.508427755450601E+0
17.000000000000028E+0	47.835230724224215E-3	14.687689021124079E+0
18.000000000000028E+0	56.712914624101649E-3	15.234452465554181E+0
19.000000000000028E+0	75.335380593737566E-3	15.793482786858730E+0
20.000000000000028E+0	75.990510278759207E-3	14.886579920110417E+0
21.000000000000028E+0	88.663520458175132E-3	15.063832938831045E+0
22.000000000000028E+0	113.092747671648630E-3	15.058826323508152E+0
23.000000000000028E+0	143.704306530942520E-3	14.797985115261046E+0
24.000000000000028E+0	175.403496988030540E-3	14.678917744494326E+0
25.000000000000028E+0	247.021070302066240E-3	14.500117850101324E+0
26.000000000000028E+0	305.861246762844260E-3	14.081701277724255E+0
27.000000000000028E+0	291.739650960946170E-3	13.739442232390838E+0
28.000000000000028E+0	351.899809195446390E-3	13.483025908543986E+0
29.000000000000028E+0	297.705225992638540E-3	12.927152287144938E+0
30.000000000000028E+0	244.080576568635720E-3	12.569246068164901E+0
31.000000000000028E+0	227.078999258228940E-3	12.333336759837263E+0
32.000000000000028E+0	152.602522454833470E-3	12.333990744326131E+0
33.000000000000028E+0	137.820227566110120E-3	12.433370724140204E+0
34.000000000000028E+0	105.171237526090960E-3	12.487858712697657E+0
35.000000000000028E+0	37.850790700359550E-3	12.783763921976970E+0
36.000000000000028E+0	80.476107644610370E-3	13.604760497490183E+0
37.000000000000028E+0	151.009394939016520E-3	13.275239405153810E+0
38.000000000000028E+0	204.359723607022060E-3	12.594970709816174E+0
39.000000000000028E+0	161.971936609672350E-3	11.957290606385829E+0
40.000000000000028E+0	174.417258727048830E-3	12.581354722178464E+0
41.000000000000028E+0	192.337981131564640E-3	12.571383921090906E+0
42.000000000000028E+0	199.948261282560690E-3	12.634615127866795E+0
43.000000000000028E+0	264.006738418009090E-3	12.494802250542307E+0
44.000000000000028E+0	304.516601511083340E-3	12.318902909932705E+0
45.000000000000028E+0	272.444743628279810E-3	12.184501451911666E+0
46.000000000000028E+0	241.605015762987430E-3	12.033864595056762E+0
47.000000000000028E+0	202.052324967051720E-3	12.001235131073075E+0
48.000000000000028E+0	177.646193490161860E-3	12.113782122276715E+0
49.000000000000028E+0	177.857538631085860E-3	12.025970790232821E+0
50.000000000000028E+0	195.328054469758710E-3	11.825456276709382E+0
51.000000000000028E+0	196.624597636935020E-3	11.804112174047827E+0
52.000000000000028E+0	170.062137307664950E-3	11.674698135368239E+0
53.000000000000028E+0	163.994429535522350E-3	11.639645521001960E+0
54.000000000000028E+0	177.911678028922300E-3	11.595738545222916E+0
55.000000000000028E+0	179.217467734100720E-3	11.648713913824947E+0
56.000000000000028E+0	183.477791735441540E-3	11.616678332587684E+0
57.000000000000028E+0	207.932588436236910E-3	11.637404536457785E+0
58.000000000000028E+0	230.256379340231520E-3	11.830789053248937E+0
59.000000000000028E+0	213.671350682591020E-3	11.653845348620568E+0
60.000000000000028E+0	236.651869364802150E-3	11.490608993699146E+0
61.000000000000028E+0	260.159914281639980E-3	11.321105299309359E+0
62.000000000000028E+0	296.564909417993020E-3	11.219090374602683E+0
63.000000000000028E+0	288.302935512753820E-3	11.131967371858495E+0
64.000000000000028E+0	299.855891267619190E-3	10.943217888123471E+0
65.000000000000028E+0	309.494904329550680E-3	10.778687751310818E+0
66.000000000000028E+0	278.955984705379360E-3	10.622619385900888E+0
67.000000000000028E+0	195.474696904064270E-3	10.236276544763763E+0
68.000000000000028E+0	296.523715890571250E-3	9.896979171446583E+0
69.000000000000028E+0	226.371472509942190E-3	9.937399475895521E+0
70.000000000000028E+0	157.595795430172240E-3	10.122665120778722E+0
71.000000000000028E+0	135.027805460838310E-3	11.073502354117668E+0
72.000000000000028E+0	49.592225464610305E-3	13.251564102864046E+0
73.000000000000028E+0	43.152425364004321E-3	10.373390868098667E+0
74.000000000000028E+0	100.471463411742980E-3	10.634581132170711E+0
75.000000000000028E+0	94.737624215294081E-3	10.492889807872665E+0
76.000000000000028E+0	114.535168707086600E-3	10.156597001682252E+0
77.000000000000028E+0	135.024764328835310E-3	10.603737885155654E+0
78.000000000000028E+0	92.493933912131232E-3	10.320269851073171E+0
79.000000000000028E+0	119.938092162144990E-3	10.064028750971129E+0
80.000000000000028E+0	143.889120599428210E-3	10.007770259653105E+0
81.000000000000028E+0	122.619322113597430E-3	9.911464947529065E+0
82.000000000000028E+0	134.187566200332590E-3	9.723132710321117E+0
83.000000000000028E+0	143.879039850530270E-3	9.598073704743115E+0
84.000000000000028E+0	158.352842391026700E-3	9.389670373822002E+0
85.000000000000028E+0	155.552732002493810E-3	9.316391563746757E+0
86.000000000000028E+0	132.707758064187830E-3	9.298900938072764E+0
87.000000000000028E+0	63.593200715297837E-3	8.037209448409401E+0
88.000000000000028E+0	146.358266750826500E-3	8.020841308882241E+0
89.000000000000028E+0	179.385408980067160E-3	7.884532785066219E+0
90.000000000000028E+0	249.662127658523520E-3	8.015227202540686E+0
91.000000000000028E+0	208.920436572149680E-3	7.281724014452076E+0
92.000000000000028E+0	219.405468933864560E-3	7.083895157863671E+0
93.000000000000028E+0	240.525334304236120E-3	6.825330382111833E+0
94.000000000000028E+0	266.916568910705980E-3	6.577449176317486E+0
95.000000000000028E+0	250.143910216490570E-3	6.328058612930003E+0
96.000000000000028E+0	351.139297229779380E-3	5.896006758916269E+0
97.000000000000028E+0	342.217278390637310E-3	5.789975169784514E+0
98.000000000000028E+0	302.122464282380100E-3	5.548969160152732E+0
99.000000000000028E+0	238.302345377031460E-3	5.433976634441113E+0
100.000000000000030E+0	534.844177747752390E-3	4.421123009342693E+0
101.000000000000030E+0	380.298443250690730E-3	5.010039840026669E+0
102.000000000000030E+0	268.493517338425750E-3	4.983244442763159E+0
103.000000000000030E+0	236.960063401617650E-3	3.919835150006135E+0
104.000000000000030E+0	357.764718341717020E-3	4.609635980409680E+0
105.000000000000030E+0	209.220061180322990E-3	4.696135632571371E+0
106.000000000000030E+0	256.858850722208710E-3	4.439205893722320E+0
107.000000000000030E+0	214.777369360065700E-3	4.573672438885074E+0
108.000000000000030E+0	202.528230326827680E-3	4.690148085299904E+0
