Freq (Hz)	accelerometre (V^2 )	source
100.000000000000090E+0	1.815796853995558E+0	6.347648366372890E+0
101.000000000000090E+0	14.878114054321657E+0	102.872380689654690E+0
102.000000000000090E+0	10.289880550904655E+0	142.739026245736620E+0
103.000000000000090E+0	1.443833566436855E+0	25.713846195182395E+0
104.000000000000090E+0	7.100128497153422E+0	55.471664547655891E+0
105.000000000000090E+0	1.152751683594334E+0	26.334784050046608E+0
106.000000000000090E+0	4.216040859501986E+0	63.902195215205225E+0
107.000000000000090E+0	7.140790543426652E+0	154.799405254976360E+0
108.000000000000090E+0	3.408117788730849E+0	83.089000600808603E+0
109.000000000000090E+0	132.090012018278750E-3	4.872817653774650E+0
110.000000000000090E+0	2.104414333033338E+0	65.958837668363827E+0
111.000000000000090E+0	4.322004328501487E+0	129.294692803947500E+0
112.000000000000090E+0	2.700204451198760E+0	75.389854031676222E+0
113.000000000000090E+0	2.281311289525537E+0	41.354642776822679E+0
114.000000000000090E+0	1.027919327450865E+0	23.499441428284893E+0
115.000000000000090E+0	3.252906727920233E+0	71.557981667026908E+0
116.000000000000090E+0	5.333421381051289E+0	97.447220090985070E+0
117.000000000000090E+0	9.618397356454922E+0	149.676059986259190E+0
118.000000000000090E+0	8.788299004439903E+0	84.458219141321933E+0
119.000000000000090E+0	2.762272396269098E+0	13.307749696808724E+0
120.000000000000090E+0	28.472404743748548E+0	264.513704842708760E+0
121.000000000000090E+0	38.947009365634564E+0	287.158909889365420E+0
122.000000000000090E+0	12.532439162030204E+0	50.677286390721420E+0
123.000000000000090E+0	30.499030467021662E+0	142.668321913777530E+0
124.000000000000090E+0	25.869331238180422E+0	82.764423417004593E+0
125.000000000000090E+0	63.799475463708120E+0	285.144140809649570E+0
126.000000000000090E+0	66.368966329875704E+0	308.138364569252640E+0
127.000000000000090E+0	37.904491117770796E+0	215.242335237494160E+0
128.000000000000090E+0	5.364832601735081E+0	44.956789644936677E+0
129.000000000000090E+0	38.582585295491974E+0	239.397681901921770E+0
130.000000000000090E+0	44.529533563175455E+0	452.098214694314610E+0
131.000000000000090E+0	18.656493345521504E+0	281.093081716303120E+0
132.000000000000090E+0	1.789403468221219E+0	66.206604546129753E+0
133.000000000000090E+0	9.917191262607963E+0	197.480136613242930E+0
134.000000000000090E+0	12.678608519790483E+0	209.409682376340560E+0
135.000000000000090E+0	13.338240565096370E+0	194.520570195278710E+0
136.000000000000090E+0	22.782156690749655E+0	280.076921390110900E+0
137.000000000000090E+0	8.267760325702687E+0	68.307261071708964E+0
138.000000000000090E+0	8.466875520436789E+0	105.552728221684080E+0
139.000000000000090E+0	30.691298415782533E+0	357.188180766969820E+0
140.000000000000090E+0	16.619968419941085E+0	166.444223817594720E+0
141.000000000000090E+0	6.131631450609390E+0	65.095463232500677E+0
142.000000000000090E+0	3.823844000983826E+0	51.007364204240886E+0
143.000000000000090E+0	10.621795162948391E+0	98.670618439521220E+0
144.000000000000090E+0	14.480579855545827E+0	112.902992995850500E+0
145.000000000000090E+0	11.164461793226103E+0	71.271930357408749E+0
146.000000000000090E+0	12.663883346721615E+0	74.343097683619220E+0
147.000000000000090E+0	4.841730196470218E+0	26.719726174904615E+0
148.000000000000090E+0	20.836113775647625E+0	122.965135810410400E+0
149.000000000000090E+0	30.273965418799527E+0	204.744537029639700E+0
150.000000000000090E+0	7.864384825996223E+0	69.595162914446533E+0
151.000000000000090E+0	2.050182655185901E+0	27.800263828268733E+0
152.000000000000090E+0	14.920473716518426E+0	109.265507719720200E+0
153.000000000000090E+0	12.438905591242115E+0	100.623311951629970E+0
154.000000000000090E+0	11.374986221055403E+0	75.247539527294180E+0
155.000000000000090E+0	15.866468765634925E+0	94.095156439212062E+0
156.000000000000090E+0	6.108837922962811E+0	27.629256884847564E+0
157.000000000000090E+0	19.544878183878190E+0	112.298576454091660E+0
158.000000000000090E+0	25.183753621578639E+0	154.985112641834660E+0
159.000000000000090E+0	16.729696458888476E+0	103.368982150174590E+0
160.000000000000090E+0	7.629022251264926E+0	39.817408469426091E+0
161.000000000000090E+0	6.625576754927256E+0	63.197194935361232E+0
162.000000000000090E+0	25.918547198434471E+0	195.223122360262460E+0
163.000000000000090E+0	12.040085268117384E+0	85.877615695010519E+0
164.000000000000090E+0	11.650683020487797E+0	52.223006032016642E+0
165.000000000000090E+0	16.450555882571884E+0	72.034358537581482E+0
166.000000000000090E+0	12.262818963797532E+0	37.674538526701873E+0
167.000000000000090E+0	53.309906537159620E+0	189.344177981765060E+0
168.000000000000090E+0	55.784806610848292E+0	173.937295382253240E+0
169.000000000000090E+0	19.063128250344860E+0	38.076105627100929E+0
170.000000000000090E+0	16.649797343432432E+0	46.396898165262030E+0
171.000000000000090E+0	46.659877429210155E+0	143.788233248750260E+0
172.000000000000090E+0	51.681760697267066E+0	140.108652290395720E+0
173.000000000000090E+0	28.670471361912075E+0	72.834365770586686E+0
174.000000000000090E+0	28.188238871345465E+0	47.297563807196425E+0
175.000000000000090E+0	55.975834998026400E+0	61.038922055379871E+0
176.000000000000090E+0	121.805861034568620E+0	167.433942156957190E+0
177.000000000000090E+0	97.117697455456295E+0	141.095806208725610E+0
178.000000000000090E+0	90.485887599854834E+0	154.000057675904230E+0
179.000000000000090E+0	4.988266953568102E+0	19.010760311039611E+0
180.000000000000090E+0	88.474967430461220E+0	166.585645086232430E+0
181.000000000000090E+0	117.810488314040840E+0	294.475749354024800E+0
182.000000000000090E+0	37.987083798231005E+0	94.564262960152689E+0
183.000000000000090E+0	56.027261784663821E+0	97.645262542791585E+0
184.000000000000090E+0	57.190618096131800E+0	85.385957658465401E+0
185.000000000000090E+0	155.264714496779930E+0	159.115095430508520E+0
186.000000000000090E+0	259.389996957480600E+0	293.204765045532950E+0
187.000000000000090E+0	190.836502452897660E+0	234.710975622947270E+0
188.000000000000090E+0	60.408233629403959E+0	75.059498743540629E+0
189.000000000000090E+0	62.424746785456080E+0	114.092964269532900E+0
190.000000000000090E+0	261.558062189528130E+0	358.439842743617080E+0
191.000000000000090E+0	239.796757198187780E+0	411.211957207156330E+0
192.000000000000090E+0	61.686344218681995E+0	120.999652451758290E+0
193.000000000000090E+0	83.901152778798533E+0	112.988215133267620E+0
194.000000000000090E+0	103.530412108015410E+0	259.683582444706990E+0
195.000000000000090E+0	55.516193805432032E+0	246.594373478798900E+0
196.000000000000090E+0	60.102747950340074E+0	296.548968455722500E+0
197.000000000000090E+0	50.610040876617447E+0	228.358776186335320E+0
198.000000000000090E+0	8.394722843181338E+0	43.167536334534205E+0
199.000000000000090E+0	86.263403387661398E+0	407.452259757271120E+0
200.000000000000090E+0	102.806886970421570E+0	416.433441669828250E+0
201.000000000000090E+0	29.973951997427360E+0	136.921917639936230E+0
202.000000000000090E+0	17.100652248661699E+0	127.068945982338890E+0
203.000000000000090E+0	23.851183594753742E+0	97.704581949446634E+0
204.000000000000090E+0	69.149744448297184E+0	303.349255023139110E+0
205.000000000000090E+0	52.669919313297008E+0	205.875658502459910E+0
206.000000000000090E+0	53.830022294237175E+0	184.036991694492490E+0
207.000000000000090E+0	14.347270359417408E+0	82.063282753444142E+0
208.000000000000090E+0	53.294080165101569E+0	94.414734353215266E+0
209.000000000000090E+0	68.799181439351486E+0	275.779039908039070E+0
210.000000000000080E+0	17.471278905587571E+0	204.881563897949950E+0
211.000000000000080E+0	4.741307961068861E+0	47.937648305068123E+0
212.000000000000080E+0	10.039789347473370E+0	123.085466726868300E+0
213.000000000000080E+0	4.406501479297026E+0	161.211318852297780E+0
214.000000000000080E+0	1.215393920956662E+0	108.438118713899510E+0
215.000000000000080E+0	105.114982162619050E-3	157.794358098985160E+0
216.000000000000080E+0	93.972526673481896E-3	87.139450630778015E+0
217.000000000000080E+0	932.424232699327840E-3	57.939908108165568E+0
218.000000000000080E+0	2.344878294133667E+0	207.423427826960330E+0
219.000000000000080E+0	4.157074626774869E+0	171.900239671774870E+0
220.000000000000080E+0	3.211886854659549E+0	95.261186936533193E+0
221.000000000000080E+0	1.457063419111410E+0	57.574121214183698E+0
222.000000000000080E+0	1.457968509172483E+0	127.646091914609340E+0
223.000000000000080E+0	4.670493549835331E+0	192.430823477965360E+0
224.000000000000080E+0	1.606483468415151E+0	83.644166822749668E+0
225.000000000000080E+0	5.506048665206102E+0	144.756867601011410E+0
226.000000000000080E+0	3.232038949221642E+0	65.530204862439334E+0
227.000000000000080E+0	1.466287143986722E+0	116.340003655920920E+0
228.000000000000080E+0	6.383483111118667E+0	245.465374277781250E+0
229.000000000000080E+0	3.916603268687930E+0	129.586025271476670E+0
230.000000000000080E+0	1.825122209439221E+0	50.448569099120093E+0
231.000000000000080E+0	9.330621888168498E+0	123.188489049251420E+0
232.000000000000080E+0	14.414746900311048E+0	158.842083089482400E+0
233.000000000000080E+0	8.227815490903588E+0	115.756732628448350E+0
234.000000000000080E+0	3.901221992648699E+0	147.312832196157960E+0
235.000000000000080E+0	919.238263025169090E-3	77.371365904977608E+0
236.000000000000080E+0	4.761188137566218E+0	116.808763046007130E+0
237.000000000000080E+0	8.850919570547337E+0	157.387416121375220E+0
238.000000000000080E+0	9.896091874582167E+0	208.423578043173990E+0
239.000000000000080E+0	5.462567430158586E+0	94.733103945541515E+0
240.000000000000080E+0	1.872255087056387E+0	59.289118362353065E+0
241.000000000000080E+0	7.100548707669645E+0	225.187671274418020E+0
242.000000000000080E+0	5.465026674692131E+0	153.195541928824160E+0
243.000000000000080E+0	3.181668015953573E+0	83.491803806678050E+0
244.000000000000080E+0	7.301108213501688E+0	170.575334283252090E+0
245.000000000000080E+0	3.347128340689821E+0	62.052354589773017E+0
246.000000000000080E+0	7.662068738877146E+0	165.608395816251370E+0
247.000000000000080E+0	10.837160924655885E+0	199.889511799395390E+0
248.000000000000080E+0	8.907722307484038E+0	114.381011813103240E+0
249.000000000000080E+0	7.259090488160020E+0	59.970290012467181E+0
250.000000000000080E+0	1.819276290675937E+0	136.424070053482180E+0
251.000000000000080E+0	218.669040430314710E-3	211.914947603267590E+0
252.000000000000080E+0	706.455556071881480E-3	103.236536600197700E+0
253.000000000000080E+0	2.188515474384311E+0	101.319646126151840E+0
254.000000000000080E+0	3.997530243316234E+0	115.606285199031320E+0
255.000000000000080E+0	5.325084098062778E+0	116.468031812835240E+0
256.000000000000110E+0	2.919478678131420E+0	138.656724426820910E+0
257.000000000000110E+0	270.067135312671010E-3	223.784207380126820E+0
258.000000000000110E+0	1.424306312359392E+0	72.104174294492751E+0
259.000000000000110E+0	14.281476316941692E+0	99.247579930477769E+0
260.000000000000110E+0	28.599549043532459E+0	274.966467642695530E+0
261.000000000000110E+0	18.590005009365733E+0	107.333854925582610E+0
262.000000000000110E+0	15.020144407111975E+0	108.772645786766280E+0
263.000000000000110E+0	11.518248887190817E+0	107.480542418571830E+0
264.000000000000110E+0	6.247198899183723E+0	118.090947600487510E+0
265.000000000000110E+0	12.451518662691795E+0	157.388115955127800E+0
266.000000000000110E+0	23.557244944425641E+0	158.850438458723540E+0
267.000000000000110E+0	31.524831506406350E+0	157.053571075494520E+0
268.000000000000110E+0	17.773756716806794E+0	55.928751521907941E+0
269.000000000000110E+0	58.829778853459196E+0	175.412045899245950E+0
270.000000000000110E+0	95.120632628134800E+0	299.139492855140250E+0
271.000000000000110E+0	30.568873045781608E+0	75.396727981853701E+0
272.000000000000110E+0	18.740273437663411E+0	116.192782779676190E+0
273.000000000000110E+0	22.348029014847263E+0	150.628113105136320E+0
274.000000000000110E+0	26.733277637516021E+0	131.086567605598530E+0
275.000000000000110E+0	31.842641013190910E+0	148.563216611569880E+0
276.000000000000110E+0	32.906280127787582E+0	195.310618044909860E+0
277.000000000000110E+0	5.647091049003989E+0	52.740972451557312E+0
278.000000000000110E+0	23.771385212289580E+0	154.733805065127880E+0
279.000000000000110E+0	47.559489784109090E+0	228.334974923584470E+0
280.000000000000110E+0	29.555741674389896E+0	146.907908586100970E+0
281.000000000000110E+0	12.066172459833052E+0	91.673062999176366E+0
282.000000000000110E+0	12.518616042441353E+0	97.338755104430277E+0
283.000000000000110E+0	45.938427891590308E+0	247.662768152351820E+0
284.000000000000110E+0	23.667998762737987E+0	103.138699373038140E+0
285.000000000000110E+0	24.930613493885684E+0	149.931578901656910E+0
286.000000000000110E+0	26.298075509799730E+0	164.817182928961270E+0
287.000000000000110E+0	6.337016418954814E+0	47.273727720342933E+0
288.000000000000110E+0	38.314260979621793E+0	260.484322390962520E+0
289.000000000000110E+0	31.887763045368274E+0	235.603474101442710E+0
290.000000000000110E+0	9.972047234566238E+0	78.333095774635737E+0
291.000000000000110E+0	15.795544024667199E+0	116.062824005070150E+0
292.000000000000110E+0	22.766740085402809E+0	194.084139551923300E+0
293.000000000000110E+0	22.587907941434516E+0	160.503310957833750E+0
294.000000000000110E+0	17.639823485685756E+0	142.909844665771030E+0
295.000000000000110E+0	12.041864272097488E+0	155.169644812456740E+0
296.000000000000110E+0	5.272402547687582E+0	120.960407161071500E+0
297.000000000000110E+0	6.378333117244464E+0	147.632433835569430E+0
298.000000000000110E+0	20.680094029038315E+0	265.559005334666380E+0
299.000000000000110E+0	18.224175995009375E+0	199.073261766530460E+0
300.000000000000110E+0	5.979658989284544E+0	67.455722899728272E+0
301.000000000000110E+0	16.970151119048971E+0	183.339631002398480E+0
302.000000000000110E+0	59.027562340223866E+0	325.853297583121160E+0
303.000000000000110E+0	21.127410723284139E+0	80.113824630168551E+0
304.000000000000110E+0	30.641643326215426E+0	202.847781232918750E+0
305.000000000000110E+0	20.937785197294339E+0	119.566387744118630E+0
306.000000000000110E+0	18.215971187097370E+0	110.374443294679210E+0
307.000000000000110E+0	31.854416238470954E+0	247.515891762930040E+0
308.000000000000110E+0	20.975508892592153E+0	183.846646222880110E+0
309.000000000000110E+0	10.976414684724245E+0	97.912184692153659E+0
310.000000000000110E+0	11.366031910206907E+0	96.269914458594655E+0
311.000000000000110E+0	25.179162462017217E+0	232.276598578953720E+0
312.000000000000110E+0	22.578210056526032E+0	207.302627674098570E+0
313.000000000000110E+0	9.965025930495720E+0	81.953842429866285E+0
314.000000000000110E+0	15.306012200951443E+0	134.026943116957970E+0
315.000000000000110E+0	15.723813266991414E+0	137.631710699490700E+0
316.000000000000110E+0	13.524470768460418E+0	124.762934575037660E+0
317.000000000000110E+0	25.863536719334377E+0	236.372031413538620E+0
318.000000000000110E+0	17.209309578274055E+0	150.581748066493160E+0
319.000000000000110E+0	4.142375247977414E+0	41.971244192068291E+0
320.000000000000110E+0	22.824735709383720E+0	234.987987411680620E+0
321.000000000000110E+0	24.886889527376475E+0	247.869399564877770E+0
322.000000000000110E+0	8.861512203303500E+0	93.020694689718795E+0
323.000000000000110E+0	13.586977539049311E+0	127.368068112142250E+0
324.000000000000110E+0	9.079956896334776E+0	98.617948171143070E+0
325.000000000000110E+0	17.887844030894900E+0	188.372556678112000E+0
326.000000000000110E+0	17.379592552756442E+0	177.349809580329890E+0
327.000000000000110E+0	15.898877292873971E+0	156.891423687431770E+0
328.000000000000110E+0	13.315288772556201E+0	115.476493573830990E+0
329.000000000000110E+0	10.872193269224184E+0	82.753445358861867E+0
330.000000000000110E+0	54.979293501161784E+0	348.551578683388700E+0
331.000000000000110E+0	33.393894401936357E+0	182.992343372862220E+0
332.000000000000110E+0	13.993725739726216E+0	79.741290523405468E+0
333.000000000000110E+0	21.189532494315717E+0	143.255265446257250E+0
334.000000000000110E+0	43.075763292671823E+0	205.575335212137960E+0
335.000000000000110E+0	43.300036915693880E+0	164.505572614208150E+0
336.000000000000110E+0	87.959062689853567E+0	270.293069204719020E+0
337.000000000000110E+0	53.447114410491487E+0	141.747217439210770E+0
338.000000000000110E+0	73.331300135789320E+0	114.818416477698790E+0
339.000000000000110E+0	236.090383387934650E+0	362.558513372059850E+0
340.000000000000110E+0	209.304799800968650E+0	339.183563767751710E+0
341.000000000000110E+0	144.599132240115690E+0	216.202129641596630E+0
342.000000000000110E+0	65.766441830906075E+0	139.502208808618600E+0
343.000000000000110E+0	79.263413076183042E+0	260.255072934208270E+0
344.000000000000110E+0	84.433247992033884E+0	334.181186650848020E+0
345.000000000000110E+0	22.117623378767824E+0	148.557964529999080E+0
346.000000000000110E+0	11.950436049427523E+0	199.019074670759810E+0
347.000000000000110E+0	8.030362427642617E+0	92.984261801704321E+0
348.000000000000110E+0	5.735449498527792E+0	168.208354329046130E+0
349.000000000000110E+0	15.883979230935690E+0	356.538106055002460E+0
350.000000000000110E+0	7.202408688488623E+0	141.949352747584040E+0
351.000000000000110E+0	2.563175008854978E+0	80.975136069234495E+0
352.000000000000110E+0	13.101451336848225E+0	149.252568412754100E+0
353.000000000000110E+0	17.242689806211597E+0	201.692128540512500E+0
354.000000000000110E+0	16.106060774768462E+0	191.184374683593970E+0
355.000000000000110E+0	16.089835941334790E+0	143.309274412915500E+0
356.000000000000110E+0	17.571093106712652E+0	104.033113441024880E+0
357.000000000000110E+0	18.713803689708065E+0	139.063785796399570E+0
358.000000000000110E+0	27.297475890761483E+0	219.706272131893600E+0
359.000000000000110E+0	34.359565086712216E+0	217.938257055662630E+0
360.000000000000110E+0	34.579851408882945E+0	139.370290770190140E+0
361.000000000000110E+0	26.316546763708693E+0	63.518824279478643E+0
362.000000000000110E+0	99.226297385590101E+0	318.975826798811570E+0
363.000000000000110E+0	89.724395037336166E+0	192.321336521035730E+0
364.000000000000110E+0	69.883515901405147E+0	145.208104333327980E+0
365.000000000000110E+0	74.198388281038817E+0	158.767650224613480E+0
366.000000000000110E+0	37.850150198161977E+0	98.188502838339673E+0
367.000000000000110E+0	107.198057859438110E+0	211.820076875891710E+0
368.000000000000110E+0	163.865985328380330E+0	293.371214224817660E+0
369.000000000000110E+0	79.049096157839571E+0	120.762663502311060E+0
370.000000000000110E+0	55.382811865122662E+0	109.365563585753050E+0
371.000000000000110E+0	120.541140109683370E+0	169.710062215025320E+0
372.000000000000110E+0	213.175882911186760E+0	315.129551795839120E+0
373.000000000000110E+0	127.183366801569060E+0	201.327391657457410E+0
374.000000000000110E+0	56.705862723811933E+0	113.154244468430510E+0
375.000000000000110E+0	96.019842901964608E+0	162.433511151737780E+0
376.000000000000110E+0	131.400424462089920E+0	192.373367898972160E+0
377.000000000000110E+0	166.023760327535090E+0	236.856831542924000E+0
378.000000000000110E+0	219.886347819376710E+0	273.330314455172980E+0
379.000000000000110E+0	96.798608056684003E+0	102.337229345263650E+0
380.000000000000110E+0	80.238379092521796E+0	152.610965750098050E+0
381.000000000000110E+0	189.832475765109110E+0	369.751802300995560E+0
382.000000000000110E+0	82.615581049140914E+0	162.938506985571730E+0
383.000000000000110E+0	91.025085100721625E+0	145.406131016117260E+0
384.000000000000110E+0	43.584292444370831E+0	111.700748343057970E+0
385.000000000000110E+0	54.319877880758824E+0	176.099511081501930E+0
386.000000000000110E+0	70.866411411091960E+0	285.227101256953350E+0
387.000000000000110E+0	31.404024286973293E+0	169.755178861476650E+0
388.000000000000110E+0	23.373719029742581E+0	167.495608681807680E+0
389.000000000000110E+0	9.291518757420526E+0	76.006645730600312E+0
390.000000000000110E+0	16.520706698820032E+0	240.648305738670930E+0
391.000000000000110E+0	21.179819812683039E+0	338.723137513410730E+0
392.000000000000110E+0	9.337760216269929E+0	147.207623698991910E+0
393.000000000000110E+0	3.041474557265313E+0	96.621003678730560E+0
394.000000000000110E+0	14.542791512685477E+0	215.412934688046960E+0
395.000000000000110E+0	13.604581243591900E+0	174.247114435957770E+0
396.000000000000110E+0	22.310436157715763E+0	274.913684714214640E+0
397.000000000000110E+0	14.201484827200144E+0	173.510159091120980E+0
398.000000000000110E+0	8.575582965557928E+0	68.985298296032909E+0
399.000000000000110E+0	13.623153051714016E+0	199.298473966531730E+0
400.000000000000110E+0	23.628967024335772E+0	296.771435909257600E+0
401.000000000000110E+0	17.295558664894667E+0	190.149164571586340E+0
402.000000000000110E+0	13.923366683748444E+0	124.266089202087300E+0
403.000000000000110E+0	9.989104707040685E+0	85.458426300250437E+0
404.000000000000110E+0	24.958442359334963E+0	310.411642472666470E+0
405.000000000000110E+0	14.294592443560839E+0	167.846462737653700E+0
406.000000000000110E+0	8.754514083301062E+0	174.992850736041480E+0
407.000000000000110E+0	6.957254205568395E+0	154.914051348484380E+0
408.000000000000110E+0	247.700912404038410E-3	73.279376359194742E+0
409.000000000000110E+0	4.565664510662979E+0	328.783406320579220E+0
410.000000000000110E+0	5.740595391932797E+0	257.339737365855680E+0
411.000000000000110E+0	4.889007459385128E+0	88.853314431475994E+0
412.000000000000110E+0	4.946124537804899E+0	99.294433865087868E+0
413.000000000000110E+0	3.512667286970689E+0	195.884619840336910E+0
414.000000000000110E+0	1.942468184574058E+0	219.942032842508690E+0
415.000000000000110E+0	1.265104777188376E+0	199.412941825820920E+0
416.000000000000110E+0	1.463484789976572E+0	105.205170245978210E+0
417.000000000000110E+0	3.902680102474037E+0	103.229800720801590E+0
418.000000000000110E+0	3.482739362288304E+0	209.636973695666770E+0
419.000000000000110E+0	462.304095561321850E-3	235.078901132896450E+0
420.000000000000110E+0	263.553722756376340E-3	216.747959001246580E+0
421.000000000000110E+0	4.058062335555439E+0	41.058239428369447E+0
422.000000000000110E+0	18.474176163013517E+0	184.740358771590540E+0
423.000000000000110E+0	23.974005547524293E+0	313.034992408199340E+0
424.000000000000110E+0	16.001622881015727E+0	150.238249316880230E+0
425.000000000000110E+0	19.041233070883326E+0	184.603833406009810E+0
426.000000000000110E+0	15.323562456283195E+0	112.326058003864740E+0
427.000000000000110E+0	1.341511812701414E+0	128.479186154470080E+0
428.000000000000110E+0	11.956352953269036E+0	367.883935877517560E+0
429.000000000000110E+0	7.528633521244740E+0	172.500935979129620E+0
430.000000000000110E+0	3.681661186266560E+0	125.343939451277560E+0
431.000000000000110E+0	44.335794608770968E+0	92.291472090224133E+0
