Freq (Hz)	Coh_accelerometre /source
321.000000000000060E+0	995.831455827747900E-3
322.000000000000060E+0	989.172569296228760E-3
323.000000000000060E+0	993.780319172245960E-3
324.000000000000060E+0	992.773283360146140E-3
325.000000000000060E+0	997.076318056215220E-3
326.000000000000060E+0	997.258294525948940E-3
327.000000000000060E+0	996.262574499836240E-3
328.000000000000060E+0	992.272804090920670E-3
329.000000000000060E+0	990.991511862813760E-3
330.000000000000060E+0	998.685464661598460E-3
331.000000000000060E+0	997.541783070961420E-3
332.000000000000060E+0	993.355919942037310E-3
333.000000000000060E+0	995.987233671482900E-3
334.000000000000060E+0	997.259700677211920E-3
335.000000000000060E+0	996.603058290571270E-3
336.000000000000060E+0	998.543657412030220E-3
337.000000000000060E+0	997.178803987729840E-3
338.000000000000060E+0	997.534048968940050E-3
339.000000000000060E+0	999.094096565858350E-3
340.000000000000060E+0	998.565491606354990E-3
341.000000000000060E+0	997.463681201850360E-3
342.000000000000060E+0	995.201367777973190E-3
343.000000000000060E+0	997.065212386599290E-3
344.000000000000060E+0	997.928229802759300E-3
345.000000000000060E+0	995.442242055553760E-3
346.000000000000060E+0	994.543221836150180E-3
347.000000000000060E+0	994.181286157048150E-3
348.000000000000060E+0	994.676420267939230E-3
349.000000000000060E+0	997.983849479274430E-3
350.000000000000060E+0	997.804470353997440E-3
351.000000000000060E+0	987.384221754585960E-3
352.000000000000060E+0	996.267781683489950E-3
353.000000000000060E+0	996.720366892948070E-3
354.000000000000060E+0	996.319403297319720E-3
355.000000000000060E+0	995.669555054109920E-3
356.000000000000060E+0	996.184891339081390E-3
357.000000000000060E+0	997.083754892670310E-3
358.000000000000060E+0	997.329872891916320E-3
359.000000000000060E+0	998.228164447223290E-3
360.000000000000060E+0	998.208226832275060E-3
361.000000000000060E+0	998.336259529536200E-3
362.000000000000060E+0	999.244335602332390E-3
363.000000000000060E+0	998.436066998886100E-3
364.000000000000060E+0	997.924252394947860E-3
365.000000000000060E+0	997.758128020544750E-3
366.000000000000060E+0	994.641859366648510E-3
367.000000000000060E+0	997.969262638560450E-3
368.000000000000060E+0	998.318392995027230E-3
369.000000000000060E+0	996.336647629214920E-3
370.000000000000060E+0	996.519747001969210E-3
371.000000000000060E+0	998.547534199245690E-3
372.000000000000060E+0	998.941441382761420E-3
373.000000000000060E+0	998.248626403361760E-3
374.000000000000060E+0	995.819760624467420E-3
375.000000000000060E+0	997.454800058647280E-3
376.000000000000060E+0	997.979582083852070E-3
377.000000000000060E+0	998.345237406839450E-3
378.000000000000060E+0	998.648775316075650E-3
379.000000000000060E+0	997.629657673862800E-3
380.000000000000060E+0	997.993925734958150E-3
381.000000000000060E+0	999.168494532432390E-3
382.000000000000060E+0	997.503451369843640E-3
383.000000000000060E+0	998.155779174779710E-3
384.000000000000060E+0	997.875204404380600E-3
385.000000000000060E+0	998.653558834872060E-3
386.000000000000060E+0	999.092237554266240E-3
387.000000000000060E+0	998.337734858253060E-3
388.000000000000060E+0	998.054585139419140E-3
389.000000000000060E+0	995.620918379401140E-3
390.000000000000060E+0	997.959507912020700E-3
391.000000000000060E+0	998.375731839983070E-3
392.000000000000060E+0	996.738805325277370E-3
393.000000000000060E+0	987.353678206084000E-3
394.000000000000060E+0	997.801586681785980E-3
395.000000000000060E+0	997.821653887008940E-3
396.000000000000060E+0	998.442571667380710E-3
397.000000000000060E+0	997.825671852093920E-3
398.000000000000060E+0	996.895539711517560E-3
399.000000000000060E+0	997.980249894936940E-3
400.000000000000060E+0	997.927143622108440E-3
401.000000000000060E+0	996.534080642783930E-3
402.000000000000060E+0	995.947514789905840E-3
403.000000000000060E+0	995.369797971953680E-3
404.000000000000060E+0	998.378608146284980E-3
405.000000000000060E+0	998.594940323652040E-3
406.000000000000060E+0	997.794251789031690E-3
407.000000000000060E+0	997.507977266776540E-3
408.000000000000060E+0	962.947287830373090E-3
409.000000000000060E+0	995.348753109336460E-3
410.000000000000060E+0	996.938881786243570E-3
411.000000000000060E+0	996.444533387279900E-3
412.000000000000060E+0	997.432631916680630E-3
413.000000000000060E+0	997.914644063902510E-3
414.000000000000060E+0	996.894847978863960E-3
415.000000000000060E+0	994.814792345561250E-3
416.000000000000060E+0	995.921651453979590E-3
417.000000000000060E+0	998.627582800540870E-3
418.000000000000060E+0	997.277131078728060E-3
419.000000000000060E+0	981.730243015444980E-3
420.000000000000060E+0	950.287598236106530E-3
421.000000000000060E+0	994.248556942060710E-3
422.000000000000060E+0	998.880213829477890E-3
423.000000000000060E+0	998.689148177706260E-3
424.000000000000060E+0	996.903277415922000E-3
425.000000000000060E+0	997.911575106949060E-3
426.000000000000060E+0	997.324541243120420E-3
427.000000000000060E+0	919.560935346707910E-3
428.000000000000060E+0	988.418300306483810E-3
429.000000000000060E+0	977.225285602529860E-3
430.000000000000060E+0	951.531296193802170E-3
431.000000000000060E+0	996.088847718723080E-3
432.000000000000060E+0	998.616175164066420E-3
433.000000000000060E+0	998.304607713516150E-3
434.000000000000060E+0	995.010942132419920E-3
435.000000000000060E+0	988.120305439001420E-3
436.000000000000060E+0	992.516885589833200E-3
437.000000000000060E+0	986.624431502970520E-3
438.000000000000060E+0	996.941146917436290E-3
439.000000000000060E+0	997.163199717064910E-3
440.000000000000060E+0	992.699066837704370E-3
441.000000000000060E+0	998.557620206969590E-3
442.000000000000060E+0	997.852756416762300E-3
443.000000000000060E+0	997.802005490534220E-3
444.000000000000060E+0	997.777066226092080E-3
445.000000000000060E+0	992.917739980983540E-3
446.000000000000060E+0	997.002800779863030E-3
447.000000000000060E+0	996.775584963124130E-3
448.000000000000060E+0	997.407977257840030E-3
449.000000000000060E+0	998.038641033990200E-3
450.000000000000060E+0	997.940620796316400E-3
451.000000000000060E+0	999.022720896646120E-3
452.000000000000060E+0	998.221646438874230E-3
453.000000000000060E+0	991.294286703993440E-3
454.000000000000060E+0	982.960311955051850E-3
455.000000000000060E+0	995.790566644821130E-3
456.000000000000060E+0	997.712658508309920E-3
457.000000000000060E+0	992.405341521129690E-3
458.000000000000060E+0	988.207484184362220E-3
459.000000000000060E+0	996.515880780730830E-3
460.000000000000060E+0	997.942218241761550E-3
461.000000000000060E+0	996.034091193389810E-3
462.000000000000060E+0	994.227209451393200E-3
463.000000000000060E+0	994.433206983144410E-3
464.000000000000060E+0	996.172889582591310E-3
465.000000000000060E+0	997.442738946070050E-3
466.000000000000060E+0	996.154129801925970E-3
467.000000000000060E+0	996.995519114188710E-3
468.000000000000060E+0	996.988942226444070E-3
469.000000000000060E+0	997.319413597009930E-3
470.000000000000060E+0	998.698197154547660E-3
471.000000000000060E+0	997.905851704801390E-3
472.000000000000060E+0	995.285895613565170E-3
473.000000000000060E+0	998.249224619335740E-3
474.000000000000060E+0	998.226232341576700E-3
475.000000000000060E+0	998.573775124637070E-3
476.000000000000060E+0	999.225219490949670E-3
477.000000000000060E+0	998.795626969037790E-3
478.000000000000060E+0	995.842412096468070E-3
479.000000000000060E+0	997.939302842114960E-3
480.000000000000060E+0	998.056026532057600E-3
481.000000000000060E+0	996.777112118534810E-3
482.000000000000060E+0	993.624452986318180E-3
483.000000000000060E+0	998.751244803855910E-3
484.000000000000060E+0	998.922587441198550E-3
485.000000000000060E+0	998.361321296139530E-3
486.000000000000060E+0	998.259049485768050E-3
487.000000000000060E+0	989.485931578981900E-3
488.000000000000060E+0	997.842244061557750E-3
489.000000000000060E+0	998.103390528293890E-3
490.000000000000060E+0	996.851422999886270E-3
491.000000000000060E+0	997.184312245685160E-3
492.000000000000060E+0	998.454184354935820E-3
493.000000000000060E+0	998.900339734179350E-3
494.000000000000060E+0	999.081676159968460E-3
495.000000000000060E+0	997.248831535118560E-3
496.000000000000060E+0	994.552039951571710E-3
497.000000000000060E+0	997.310540658646100E-3
498.000000000000060E+0	998.821697070689680E-3
499.000000000000060E+0	997.605300001574320E-3
500.000000000000060E+0	994.101815057713330E-3
501.000000000000060E+0	997.381604291500580E-3
502.000000000000060E+0	999.473296793708000E-3
503.000000000000060E+0	998.831196295260960E-3
504.000000000000060E+0	993.935709646715850E-3
505.000000000000060E+0	996.215975359073580E-3
506.000000000000060E+0	997.097485376076010E-3
507.000000000000060E+0	998.839479104140060E-3
508.000000000000060E+0	999.069753193760460E-3
509.000000000000060E+0	998.558765643282280E-3
510.000000000000060E+0	994.435414096425220E-3
511.000000000000060E+0	996.851897711853780E-3
512.000000000000110E+0	988.521567554291550E-3
513.000000000000110E+0	983.080369869226640E-3
514.000000000000110E+0	995.732952119323780E-3
515.000000000000110E+0	997.135891710942410E-3
516.000000000000110E+0	996.888799427058660E-3
517.000000000000110E+0	996.917549821701330E-3
518.000000000000110E+0	996.723256695790090E-3
519.000000000000110E+0	993.791524446689170E-3
520.000000000000110E+0	998.826411662017130E-3
521.000000000000110E+0	999.300179166912830E-3
522.000000000000110E+0	999.115743408906080E-3
523.000000000000110E+0	998.477854521501510E-3
524.000000000000110E+0	998.123789946787960E-3
525.000000000000110E+0	998.910516259308490E-3
526.000000000000110E+0	998.960862187732390E-3
527.000000000000110E+0	998.732610223875830E-3
528.000000000000110E+0	998.504045266781490E-3
529.000000000000110E+0	995.191986945346500E-3
530.000000000000110E+0	998.589353667126420E-3
531.000000000000110E+0	997.827320628382860E-3
532.000000000000110E+0	994.885831752528430E-3
533.000000000000110E+0	995.485523516862040E-3
534.000000000000110E+0	970.361719496963700E-3
535.000000000000110E+0	976.384383722703310E-3
536.000000000000110E+0	993.720559788330180E-3
537.000000000000110E+0	996.667402175193890E-3
538.000000000000110E+0	996.277579650287960E-3
539.000000000000110E+0	997.833343198148980E-3
540.000000000000110E+0	997.907673797375440E-3
541.000000000000110E+0	997.184041715861390E-3
542.000000000000110E+0	986.615609557175310E-3
543.000000000000110E+0	997.659721965965530E-3
544.000000000000110E+0	998.724148189287560E-3
545.000000000000110E+0	997.780819691985290E-3
546.000000000000110E+0	997.399726151380280E-3
547.000000000000110E+0	995.843320390137790E-3
548.000000000000110E+0	996.520302583715160E-3
549.000000000000110E+0	999.123042565314260E-3
550.000000000000110E+0	997.809016189060370E-3
551.000000000000110E+0	987.303629233749260E-3
552.000000000000110E+0	994.505492917910350E-3
553.000000000000110E+0	998.285668875498300E-3
554.000000000000110E+0	998.880627543640930E-3
555.000000000000110E+0	997.089508420830990E-3
556.000000000000110E+0	997.977751346821760E-3
557.000000000000110E+0	997.644904813383300E-3
558.000000000000110E+0	998.434361221850810E-3
559.000000000000110E+0	998.197567732310500E-3
560.000000000000110E+0	996.490523056028480E-3
561.000000000000110E+0	993.368275732950830E-3
562.000000000000110E+0	999.060774374573300E-3
563.000000000000110E+0	998.665773382822700E-3
564.000000000000110E+0	998.180373093024100E-3
565.000000000000110E+0	998.235597016620120E-3
566.000000000000110E+0	996.248178436735960E-3
567.000000000000110E+0	998.568670966314520E-3
568.000000000000110E+0	998.332814563767210E-3
569.000000000000110E+0	997.080200757059500E-3
570.000000000000110E+0	990.107726892159640E-3
571.000000000000110E+0	997.674038280962350E-3
572.000000000000110E+0	999.587200434520980E-3
573.000000000000110E+0	998.355369021228900E-3
574.000000000000110E+0	992.477924908977350E-3
575.000000000000110E+0	994.312376751491090E-3
576.000000000000110E+0	995.702998423433900E-3
577.000000000000110E+0	998.865857150509130E-3
578.000000000000110E+0	998.816105106589140E-3
579.000000000000110E+0	993.300944738255140E-3
580.000000000000110E+0	992.494412196983090E-3
581.000000000000110E+0	998.059064020192730E-3
582.000000000000110E+0	998.049308603437430E-3
583.000000000000110E+0	997.528901559434740E-3
584.000000000000110E+0	997.070106694610380E-3
585.000000000000110E+0	997.214441333921560E-3
586.000000000000110E+0	998.826234923901660E-3
587.000000000000110E+0	998.926988372612400E-3
588.000000000000110E+0	998.549174376439310E-3
589.000000000000110E+0	993.319165352466560E-3
590.000000000000110E+0	998.900626365307190E-3
591.000000000000110E+0	999.340864158548950E-3
592.000000000000110E+0	999.014177177059650E-3
593.000000000000110E+0	998.341172494720210E-3
594.000000000000110E+0	998.489152449319350E-3
595.000000000000110E+0	998.676926029490540E-3
596.000000000000110E+0	999.207004671821660E-3
597.000000000000110E+0	999.104160562719670E-3
598.000000000000110E+0	997.408911016866130E-3
599.000000000000110E+0	998.406751390169430E-3
600.000000000000110E+0	998.993639247849120E-3
601.000000000000110E+0	999.129348343799960E-3
602.000000000000110E+0	995.702713532783720E-3
603.000000000000110E+0	996.599563048319650E-3
604.000000000000110E+0	999.087355810862390E-3
605.000000000000110E+0	998.837475444327440E-3
606.000000000000110E+0	998.273877025096290E-3
607.000000000000110E+0	997.833080157216060E-3
608.000000000000110E+0	990.255534983172870E-3
609.000000000000110E+0	998.721242342439860E-3
610.000000000000110E+0	998.836856125603360E-3
611.000000000000110E+0	997.643510804751780E-3
612.000000000000110E+0	997.372754547992230E-3
613.000000000000110E+0	999.345254364915500E-3
614.000000000000110E+0	999.477531130274600E-3
615.000000000000110E+0	998.819653339590660E-3
616.000000000000110E+0	997.565539443825420E-3
617.000000000000110E+0	995.742496962360060E-3
618.000000000000110E+0	998.853213684373190E-3
619.000000000000110E+0	999.545390842296770E-3
620.000000000000110E+0	999.057269952850050E-3
621.000000000000110E+0	996.401067338647640E-3
622.000000000000110E+0	999.265010231248250E-3
623.000000000000110E+0	999.145099009368880E-3
624.000000000000110E+0	998.343422899101160E-3
625.000000000000110E+0	998.141974133143430E-3
626.000000000000110E+0	996.571887859858400E-3
627.000000000000110E+0	997.715842089589300E-3
628.000000000000110E+0	999.709095598538160E-3
629.000000000000110E+0	999.391843020864260E-3
630.000000000000110E+0	998.143517132826340E-3
631.000000000000110E+0	996.972870845996170E-3
632.000000000000110E+0	999.122352317438950E-3
633.000000000000110E+0	999.007732144343020E-3
634.000000000000110E+0	994.075086050171250E-3
635.000000000000110E+0	996.029618675477010E-3
636.000000000000110E+0	993.405169954091450E-3
637.000000000000110E+0	998.301011407078390E-3
638.000000000000110E+0	999.347224051079900E-3
639.000000000000110E+0	999.190863763786850E-3
640.000000000000110E+0	989.604132780776190E-3
641.000000000000110E+0	998.081117734188500E-3
642.000000000000110E+0	998.798350166410050E-3
643.000000000000110E+0	998.432931488984380E-3
