Freq (Hz)	accelerometre /source
source
source_Mod	accelerometre /source
source
source_Phase(rad)
10.000000000000018E+0	117.382930616926980E-3	5.462950363283023E+0
11.000000000000020E+0	72.971736427329056E-3	7.007563869161235E+0
12.000000000000021E+0	53.533174656990437E-3	8.730224661580475E+0
13.000000000000023E+0	16.053348907975985E-3	8.843488437815182E+0
14.000000000000025E+0	77.124668438217123E-3	8.837337935564626E+0
15.000000000000027E+0	55.586071761087985E-3	9.611395087324157E+0
16.000000000000028E+0	44.673907771410289E-3	9.670211376927723E+0
17.000000000000028E+0	48.440834027489256E-3	8.434339163878089E+0
18.000000000000028E+0	83.518494558138895E-3	8.799829914962764E+0
19.000000000000028E+0	93.072277011471402E-3	9.200211700981331E+0
20.000000000000028E+0	85.355634368071323E-3	8.801567671385150E+0
21.000000000000028E+0	96.042489339555087E-3	8.695250378364321E+0
22.000000000000028E+0	113.450151117752270E-3	8.683707659510929E+0
23.000000000000028E+0	132.440395071634600E-3	8.722581708027201E+0
24.000000000000028E+0	143.743076570672090E-3	8.507386162797959E+0
25.000000000000028E+0	175.036339536459560E-3	8.319369401358372E+0
26.000000000000028E+0	172.286477627739440E-3	8.045469612437138E+0
27.000000000000028E+0	143.719953492989160E-3	7.903701071422780E+0
28.000000000000028E+0	142.936172966192320E-3	7.790421952866129E+0
29.000000000000028E+0	100.134783554687500E-3	7.691087921436312E+0
30.000000000000028E+0	86.709571278501277E-3	8.228285248836915E+0
31.000000000000028E+0	97.063109212787074E-3	8.109492763726958E+0
32.000000000000028E+0	117.719246722653260E-3	8.120138700113641E+0
33.000000000000028E+0	106.693840645902050E-3	8.142829794823459E+0
34.000000000000028E+0	124.473796682933100E-3	8.117597159316976E+0
35.000000000000028E+0	115.930263791208670E-3	8.187633358581383E+0
36.000000000000028E+0	119.746999446447210E-3	8.404178723638902E+0
37.000000000000028E+0	146.579662097192000E-3	8.258806274872835E+0
38.000000000000028E+0	147.471690120042880E-3	8.262051850051202E+0
39.000000000000028E+0	158.115081466847410E-3	8.230171968480320E+0
40.000000000000028E+0	183.953041552102010E-3	8.207764751714260E+0
41.000000000000028E+0	190.567673107103710E-3	8.101069386498150E+0
42.000000000000028E+0	174.854203834343250E-3	7.974214944687132E+0
