Freq (Hz)	accelerometre /source
source
source_Real	accelerometre /source
source
source_Imag
10.000000000000018E+0	80.060958596015488E-3	-85.842852404293901E-3
11.000000000000020E+0	54.649363462858064E-3	48.356192884924432E-3
12.000000000000021E+0	-41.131662598423380E-3	34.263495454277607E-3
13.000000000000023E+0	-13.416670873951301E-3	8.814927896544622E-3
14.000000000000025E+0	-64.195660621224004E-3	42.744960394291556E-3
15.000000000000027E+0	-54.620958628972857E-3	-10.313207662064143E-3
16.000000000000028E+0	-43.335124839890896E-3	-10.854722045245719E-3
17.000000000000028E+0	-26.561221603928400E-3	40.509454553051785E-3
18.000000000000028E+0	-67.732957608487215E-3	48.862924460829710E-3
19.000000000000028E+0	-90.735305250727510E-3	20.725663539616027E-3
20.000000000000028E+0	-69.309541170599537E-3	49.817384727591292E-3
21.000000000000028E+0	-71.598653922927039E-3	64.014002491357136E-3
22.000000000000028E+0	-83.697445636964476E-3	76.587690802688416E-3
23.000000000000028E+0	-101.108372038881300E-3	85.542710679389983E-3
24.000000000000028E+0	-87.380436413927121E-3	114.134707228405060E-3
25.000000000000028E+0	-78.550946521043635E-3	156.420807308269880E-3
26.000000000000028E+0	-32.789542870195081E-3	169.137447810167710E-3
27.000000000000028E+0	-7.142731556685786E-3	143.542350607533560E-3
28.000000000000028E+0	9.078861842575055E-3	142.647551012503120E-3
29.000000000000028E+0	16.239287183408311E-3	98.809212269498958E-3
30.000000000000028E+0	-31.703139191187960E-3	80.706014129838272E-3
31.000000000000028E+0	-24.531728005871119E-3	93.911881522517643E-3
32.000000000000028E+0	-30.963195328458423E-3	113.574211791236490E-3
33.000000000000028E+0	-30.391558365134904E-3	102.273793377931080E-3
34.000000000000028E+0	-32.434494622810145E-3	120.173747629118500E-3
35.000000000000028E+0	-37.966645067477198E-3	109.537025361379240E-3
36.000000000000028E+0	-62.610346440184608E-3	102.074915601569270E-3
37.000000000000028E+0	-57.731511187632922E-3	134.731844626722160E-3
38.000000000000028E+0	-58.522479964235277E-3	135.362545505385760E-3
39.000000000000028E+0	-58.088300393836764E-3	147.058248135299020E-3
40.000000000000028E+0	-63.730366199834451E-3	172.560603615959710E-3
41.000000000000028E+0	-46.609270426915449E-3	184.779906764038080E-3
42.000000000000028E+0	-20.972684109303322E-3	173.591875154897240E-3
43.000000000000028E+0	-32.811958392753693E-3	151.691915530811740E-3
44.000000000000028E+0	-26.449309373390194E-3	141.276365441923460E-3
45.000000000000028E+0	-46.223755664442402E-3	156.552026220809710E-3
46.000000000000028E+0	-58.763419514509183E-3	167.789539379248090E-3
47.000000000000028E+0	-52.291149934193676E-3	177.362555563420620E-3
48.000000000000028E+0	-77.090915739569860E-3	162.245853320670620E-3
49.000000000000028E+0	-54.814129854605764E-3	177.004495979600880E-3
50.000000000000028E+0	-81.142991215837026E-3	200.238633037941290E-3
51.000000000000028E+0	-73.549784300418822E-3	236.215451919548290E-3
52.000000000000028E+0	-59.081471561702299E-3	252.194915872391790E-3
53.000000000000028E+0	-37.187725237261694E-3	265.581076224553620E-3
54.000000000000028E+0	-42.787565657300929E-3	261.022191353231900E-3
55.000000000000028E+0	-38.094647900960114E-3	254.351478858247990E-3
56.000000000000028E+0	-30.853786423845380E-3	240.299934271155230E-3
57.000000000000028E+0	-61.217970707272633E-3	219.217376574216390E-3
58.000000000000028E+0	-85.092864527139100E-3	182.346911524237680E-3
59.000000000000028E+0	-81.252846792326527E-3	249.573783409519720E-3
60.000000000000028E+0	-98.453935172121795E-3	296.855978598789540E-3
61.000000000000028E+0	-111.162419370419120E-3	335.907806250531070E-3
62.000000000000028E+0	-129.229314327463370E-3	360.528773433272000E-3
63.000000000000028E+0	-85.895695203342948E-3	394.436487685648100E-3
64.000000000000028E+0	-52.595067907379625E-3	424.308424305738900E-3
65.000000000000028E+0	-21.827467298246576E-3	444.360834381838490E-3
66.000000000000028E+0	11.846724652212988E-3	450.067635440224100E-3
67.000000000000028E+0	24.216193832143663E-3	440.412204398290540E-3
