Freq (Hz)	Coh_accelerometre /source
321.000000000000060E+0	996.678048900011990E-3
322.000000000000060E+0	993.071603169180190E-3
323.000000000000060E+0	995.786476523930150E-3
324.000000000000060E+0	989.678326574527370E-3
325.000000000000060E+0	997.840807131226250E-3
326.000000000000060E+0	998.158809095491370E-3
327.000000000000060E+0	997.861485895074840E-3
328.000000000000060E+0	995.800675692259500E-3
329.000000000000060E+0	995.398478560518330E-3
330.000000000000060E+0	999.237544206180940E-3
331.000000000000060E+0	998.180294107168020E-3
332.000000000000060E+0	996.498691334140150E-3
333.000000000000060E+0	998.764449273884190E-3
334.000000000000060E+0	998.994058951561570E-3
335.000000000000060E+0	992.806631338686630E-3
336.000000000000060E+0	997.099798874990780E-3
337.000000000000060E+0	997.398894348437430E-3
338.000000000000060E+0	901.489385191410860E-3
339.000000000000060E+0	998.098847312546830E-3
340.000000000000060E+0	998.633132769040310E-3
341.000000000000060E+0	997.833314306745380E-3
342.000000000000060E+0	996.202599131363440E-3
343.000000000000060E+0	998.995956679666340E-3
344.000000000000060E+0	999.255108138540790E-3
345.000000000000060E+0	992.627409092219470E-3
346.000000000000060E+0	996.977334631509950E-3
347.000000000000060E+0	982.792414085047920E-3
348.000000000000060E+0	996.161499886272780E-3
349.000000000000060E+0	997.900002669730780E-3
350.000000000000060E+0	996.605087717584380E-3
351.000000000000060E+0	996.018248313426670E-3
352.000000000000060E+0	996.656897831325270E-3
353.000000000000060E+0	997.366366509689460E-3
354.000000000000060E+0	996.560583017551460E-3
355.000000000000060E+0	996.537512161403520E-3
356.000000000000060E+0	995.286584959149790E-3
357.000000000000060E+0	996.457948761821030E-3
358.000000000000060E+0	997.673009154109500E-3
359.000000000000060E+0	997.260259087680460E-3
360.000000000000060E+0	994.261107613812590E-3
361.000000000000060E+0	993.249112063059210E-3
362.000000000000060E+0	998.896263165851340E-3
363.000000000000060E+0	997.302641482772920E-3
364.000000000000060E+0	991.886787199925620E-3
365.000000000000060E+0	996.234254961509410E-3
366.000000000000060E+0	997.698684942286080E-3
367.000000000000060E+0	997.285932726547310E-3
368.000000000000060E+0	995.791774660273460E-3
369.000000000000060E+0	992.242005322775620E-3
370.000000000000060E+0	977.067361834172640E-3
371.000000000000060E+0	987.064210194332440E-3
372.000000000000060E+0	996.481229632801830E-3
373.000000000000060E+0	996.373180829535190E-3
374.000000000000060E+0	996.529953169126850E-3
375.000000000000060E+0	997.993732271662770E-3
376.000000000000060E+0	998.859511601396190E-3
377.000000000000060E+0	998.962128855159110E-3
378.000000000000060E+0	999.308939267004370E-3
379.000000000000060E+0	997.325086171103270E-3
380.000000000000060E+0	997.705432271020820E-3
381.000000000000060E+0	998.225002789260410E-3
382.000000000000060E+0	995.976455933356150E-3
383.000000000000060E+0	995.038853389744960E-3
384.000000000000060E+0	995.136749504870410E-3
385.000000000000060E+0	998.627343805023940E-3
386.000000000000060E+0	999.091212768406180E-3
387.000000000000060E+0	998.648370759521510E-3
388.000000000000060E+0	998.566624617616690E-3
389.000000000000060E+0	997.106820351724930E-3
390.000000000000060E+0	998.300004471413320E-3
391.000000000000060E+0	998.503600020551050E-3
392.000000000000060E+0	997.006599472994860E-3
393.000000000000060E+0	996.144357971206260E-3
394.000000000000060E+0	998.414765631384760E-3
395.000000000000060E+0	998.333877628473140E-3
396.000000000000060E+0	998.630250114037170E-3
397.000000000000060E+0	998.043713694214740E-3
398.000000000000060E+0	997.635186175288120E-3
399.000000000000060E+0	995.103940238478810E-3
400.000000000000060E+0	998.345259580733610E-3
401.000000000000060E+0	998.270375196241620E-3
402.000000000000060E+0	997.644499887552440E-3
403.000000000000060E+0	998.435518227044680E-3
404.000000000000060E+0	999.296855896240290E-3
405.000000000000060E+0	998.999713160927390E-3
406.000000000000060E+0	999.045154699133910E-3
407.000000000000060E+0	998.384723765571410E-3
408.000000000000060E+0	996.497959262210410E-3
409.000000000000060E+0	996.935212746551390E-3
410.000000000000060E+0	996.056723208049610E-3
411.000000000000060E+0	992.981335219548460E-3
412.000000000000060E+0	997.133630967619750E-3
413.000000000000060E+0	998.571854452121270E-3
414.000000000000060E+0	998.795186999733570E-3
415.000000000000060E+0	998.326362626043350E-3
416.000000000000060E+0	995.545265182003370E-3
417.000000000000060E+0	994.399353403117470E-3
418.000000000000060E+0	997.787187223488250E-3
419.000000000000060E+0	997.957815660155070E-3
420.000000000000060E+0	997.718073345939090E-3
421.000000000000060E+0	992.593246582772590E-3
422.000000000000060E+0	998.202760141797980E-3
423.000000000000060E+0	998.887829468478320E-3
424.000000000000060E+0	997.433748718158150E-3
425.000000000000060E+0	996.616799262101000E-3
426.000000000000060E+0	992.370581306412760E-3
427.000000000000060E+0	997.669725701511240E-3
428.000000000000060E+0	999.124955684163820E-3
429.000000000000060E+0	997.846882256414270E-3
430.000000000000060E+0	996.906538248112590E-3
431.000000000000060E+0	997.197650897290290E-3
432.000000000000060E+0	999.142154641694870E-3
433.000000000000060E+0	999.194000358485270E-3
434.000000000000060E+0	996.563354036768430E-3
435.000000000000060E+0	991.953406120139820E-3
436.000000000000060E+0	996.187288416111150E-3
437.000000000000060E+0	997.404202317752730E-3
438.000000000000060E+0	996.374922379804410E-3
439.000000000000060E+0	980.232672878621260E-3
440.000000000000060E+0	993.939071015961570E-3
441.000000000000060E+0	998.289216140503920E-3
442.000000000000060E+0	998.900474200156480E-3
443.000000000000060E+0	998.885824183696540E-3
444.000000000000060E+0	998.854482482465780E-3
445.000000000000060E+0	997.244658844083970E-3
446.000000000000060E+0	998.529371708728910E-3
447.000000000000060E+0	998.705589476273520E-3
448.000000000000060E+0	998.476543704897250E-3
449.000000000000060E+0	997.261056553391480E-3
450.000000000000060E+0	997.185904301870040E-3
451.000000000000060E+0	999.297963232994130E-3
452.000000000000060E+0	998.932754409817100E-3
453.000000000000060E+0	997.406860707963140E-3
454.000000000000060E+0	997.918833279483940E-3
455.000000000000060E+0	998.356593067644900E-3
456.000000000000060E+0	998.252257398475010E-3
457.000000000000060E+0	998.136514694264230E-3
458.000000000000060E+0	996.861735373463230E-3
459.000000000000060E+0	996.465142767566150E-3
460.000000000000060E+0	999.210529276463030E-3
461.000000000000060E+0	999.110027362462790E-3
462.000000000000060E+0	998.774148951292910E-3
463.000000000000060E+0	997.753913366641880E-3
464.000000000000060E+0	998.716072331447210E-3
465.000000000000060E+0	998.894815547494260E-3
466.000000000000060E+0	998.153728388223360E-3
467.000000000000060E+0	998.785617034461230E-3
468.000000000000060E+0	997.219886241846430E-3
469.000000000000060E+0	998.576779783455710E-3
470.000000000000060E+0	999.349701729353890E-3
471.000000000000060E+0	998.453575667123890E-3
472.000000000000060E+0	997.823770836804290E-3
473.000000000000060E+0	998.072289364785760E-3
474.000000000000060E+0	998.490335504080060E-3
475.000000000000060E+0	999.188424059912260E-3
476.000000000000060E+0	998.755166411199320E-3
477.000000000000060E+0	996.961154942947350E-3
478.000000000000060E+0	997.697299388468960E-3
479.000000000000060E+0	999.414509791860750E-3
480.000000000000060E+0	999.111683293612000E-3
481.000000000000060E+0	997.636092027749050E-3
482.000000000000060E+0	995.818735517260080E-3
483.000000000000060E+0	998.467705722681180E-3
484.000000000000060E+0	998.094487577914080E-3
485.000000000000060E+0	997.166437143788940E-3
486.000000000000060E+0	997.234173313695020E-3
487.000000000000060E+0	992.859979215590330E-3
488.000000000000060E+0	999.259921832065020E-3
489.000000000000060E+0	999.199173177849120E-3
490.000000000000060E+0	997.763691448196990E-3
491.000000000000060E+0	995.353799644071110E-3
492.000000000000060E+0	998.186849863782370E-3
493.000000000000060E+0	999.198074490069920E-3
494.000000000000060E+0	998.745305262643710E-3
495.000000000000060E+0	997.499464312008200E-3
496.000000000000060E+0	997.049354932190050E-3
497.000000000000060E+0	998.074461033631070E-3
498.000000000000060E+0	999.168056796198580E-3
499.000000000000060E+0	998.898126873423050E-3
500.000000000000060E+0	994.088678700795310E-3
501.000000000000060E+0	998.873709065602130E-3
502.000000000000060E+0	999.349618371889960E-3
503.000000000000060E+0	998.153210137485700E-3
504.000000000000060E+0	996.743642603642230E-3
505.000000000000060E+0	996.693461792418580E-3
506.000000000000060E+0	997.300281145058090E-3
507.000000000000060E+0	998.776356961371010E-3
508.000000000000060E+0	995.882635580909500E-3
509.000000000000060E+0	995.375734496414920E-3
510.000000000000060E+0	994.779008600578440E-3
511.000000000000060E+0	998.047991203053870E-3
512.000000000000110E+0	998.082526296812270E-3
513.000000000000110E+0	997.752552632326430E-3
514.000000000000110E+0	998.528584977421810E-3
515.000000000000110E+0	995.314884275470320E-3
516.000000000000110E+0	994.686528275284590E-3
517.000000000000110E+0	998.851079833113050E-3
518.000000000000110E+0	998.776136416480000E-3
519.000000000000110E+0	997.161520313786460E-3
520.000000000000110E+0	979.793679080726230E-3
521.000000000000110E+0	997.289966817760500E-3
522.000000000000110E+0	997.786205167487060E-3
523.000000000000110E+0	997.339521134586020E-3
524.000000000000110E+0	997.334154712213650E-3
525.000000000000110E+0	996.810151026732090E-3
526.000000000000110E+0	998.899752173373460E-3
527.000000000000110E+0	998.901335108720480E-3
528.000000000000110E+0	999.378956876831980E-3
529.000000000000110E+0	995.790827317368560E-3
530.000000000000110E+0	998.611044510696710E-3
531.000000000000110E+0	996.965970728262760E-3
532.000000000000110E+0	992.418772532603690E-3
533.000000000000110E+0	996.395838536144440E-3
534.000000000000110E+0	994.801905659874920E-3
535.000000000000110E+0	996.569165091969470E-3
536.000000000000110E+0	997.677723628767500E-3
537.000000000000110E+0	997.904967559497420E-3
538.000000000000110E+0	997.985841857748520E-3
539.000000000000110E+0	997.815840706936300E-3
540.000000000000110E+0	992.503865980594150E-3
541.000000000000110E+0	989.849877782866700E-3
542.000000000000110E+0	964.784524871821310E-3
543.000000000000110E+0	991.201480959549740E-3
544.000000000000110E+0	997.387596286695040E-3
545.000000000000110E+0	997.118072866879030E-3
546.000000000000110E+0	996.264845613438530E-3
547.000000000000110E+0	995.163752711939800E-3
548.000000000000110E+0	997.442998596654420E-3
549.000000000000110E+0	999.261895409271460E-3
550.000000000000110E+0	998.828218692293880E-3
551.000000000000110E+0	993.495621824316050E-3
552.000000000000110E+0	993.573599200125220E-3
553.000000000000110E+0	997.403975625696940E-3
554.000000000000110E+0	998.042343975816930E-3
555.000000000000110E+0	997.030073254181250E-3
556.000000000000110E+0	997.290234821707980E-3
557.000000000000110E+0	995.347531017219950E-3
558.000000000000110E+0	997.894810100195320E-3
559.000000000000110E+0	997.940926495725080E-3
560.000000000000110E+0	995.190039806442610E-3
561.000000000000110E+0	976.698137720963920E-3
562.000000000000110E+0	998.509359653618420E-3
563.000000000000110E+0	997.987386284358010E-3
564.000000000000110E+0	997.351612692852550E-3
565.000000000000110E+0	997.437175133858320E-3
566.000000000000110E+0	992.254251294260260E-3
567.000000000000110E+0	995.196286035404550E-3
568.000000000000110E+0	994.360198283932520E-3
569.000000000000110E+0	974.924382136063360E-3
570.000000000000110E+0	981.017831851837770E-3
571.000000000000110E+0	924.222895852152230E-3
572.000000000000110E+0	973.715302459835730E-3
573.000000000000110E+0	977.229404132260890E-3
574.000000000000110E+0	991.813251619760970E-3
575.000000000000110E+0	998.892422657443930E-3
576.000000000000110E+0	998.915679135323310E-3
577.000000000000110E+0	998.996445449562120E-3
578.000000000000110E+0	998.491098699756500E-3
579.000000000000110E+0	993.306978775278740E-3
580.000000000000110E+0	997.466566286261620E-3
581.000000000000110E+0	999.241919198095240E-3
582.000000000000110E+0	999.341056232357360E-3
583.000000000000110E+0	999.156307873346750E-3
584.000000000000110E+0	998.514649869961520E-3
585.000000000000110E+0	996.604682402462920E-3
586.000000000000110E+0	997.592995384702030E-3
587.000000000000110E+0	996.903091422695620E-3
588.000000000000110E+0	996.956318218030770E-3
589.000000000000110E+0	990.860039571842990E-3
590.000000000000110E+0	998.873035126991330E-3
591.000000000000110E+0	999.285078364609890E-3
592.000000000000110E+0	998.792272586395140E-3
593.000000000000110E+0	996.397632178525840E-3
594.000000000000110E+0	996.728707291540170E-3
595.000000000000110E+0	998.033980473186920E-3
596.000000000000110E+0	998.661237531672130E-3
597.000000000000110E+0	997.981779347246190E-3
598.000000000000110E+0	996.241593580476040E-3
599.000000000000110E+0	998.525352813792290E-3
600.000000000000110E+0	999.033495631105770E-3
601.000000000000110E+0	998.896099177214780E-3
602.000000000000110E+0	996.975603452837750E-3
603.000000000000110E+0	998.353255229234900E-3
604.000000000000110E+0	998.985849375543130E-3
605.000000000000110E+0	998.686569337218440E-3
606.000000000000110E+0	999.099147206477190E-3
607.000000000000110E+0	998.620996939724170E-3
608.000000000000110E+0	994.161931068762600E-3
609.000000000000110E+0	999.126984035696110E-3
610.000000000000110E+0	999.320205364160110E-3
611.000000000000110E+0	997.710119401304610E-3
612.000000000000110E+0	995.661032555915090E-3
613.000000000000110E+0	997.980654110684480E-3
614.000000000000110E+0	998.374279692321060E-3
615.000000000000110E+0	997.208762383708480E-3
616.000000000000110E+0	995.751093894995390E-3
617.000000000000110E+0	995.514118673153420E-3
618.000000000000110E+0	997.821312529477140E-3
619.000000000000110E+0	997.884831332204850E-3
620.000000000000110E+0	996.488807899792990E-3
621.000000000000110E+0	973.448719427050020E-3
622.000000000000110E+0	998.023552612644530E-3
623.000000000000110E+0	998.974827031046340E-3
624.000000000000110E+0	997.824361921364590E-3
625.000000000000110E+0	996.888677445437740E-3
626.000000000000110E+0	993.639398552665030E-3
627.000000000000110E+0	996.396650721791510E-3
628.000000000000110E+0	998.829664130405750E-3
629.000000000000110E+0	998.738576641408970E-3
630.000000000000110E+0	995.116649706892840E-3
631.000000000000110E+0	991.415181081765850E-3
632.000000000000110E+0	998.861376380015710E-3
633.000000000000110E+0	999.174645418752780E-3
634.000000000000110E+0	996.838179751585280E-3
635.000000000000110E+0	996.438483697624110E-3
636.000000000000110E+0	993.081985875831630E-3
637.000000000000110E+0	998.166110244334440E-3
638.000000000000110E+0	998.647132647673910E-3
639.000000000000110E+0	998.027763182426140E-3
640.000000000000110E+0	988.315868922853170E-3
641.000000000000110E+0	999.022665975937470E-3
642.000000000000110E+0	999.387107815285720E-3
643.000000000000110E+0	998.815296292493330E-3
