Freq (Hz)	accelerometre (V^2 )	source
100.000000000000090E+0	1.035737069728783E+0	7.966707526422836E+0
101.000000000000090E+0	9.397986166571627E+0	115.102791877103410E+0
102.000000000000090E+0	4.137232412202995E+0	157.439965861920430E+0
103.000000000000090E+0	428.532521029030440E-3	25.937555408957657E+0
104.000000000000090E+0	2.893434963371300E+0	57.183564074046522E+0
105.000000000000090E+0	570.037059528028300E-3	24.370129211318748E+0
106.000000000000090E+0	4.556028403703925E+0	64.360626011859907E+0
107.000000000000090E+0	6.673572185469363E+0	164.764738490751450E+0
108.000000000000090E+0	2.925497531103102E+0	90.890092675429429E+0
109.000000000000090E+0	258.090988282983710E-3	5.888515738912984E+0
110.000000000000090E+0	881.744934111737380E-3	74.818727438066119E+0
111.000000000000090E+0	1.233224693469356E+0	150.748667364774800E+0
112.000000000000090E+0	633.161088443683680E-3	87.910620385688929E+0
113.000000000000090E+0	342.269987924358370E-3	47.112767638997880E+0
114.000000000000090E+0	780.583043634370590E-3	22.866846427060938E+0
115.000000000000090E+0	1.661488770946229E+0	73.314404614063534E+0
116.000000000000090E+0	2.175087129531669E+0	104.659001207329810E+0
117.000000000000090E+0	1.614621455909790E+0	157.868252994089060E+0
118.000000000000090E+0	146.951748793328260E-3	87.177801283054464E+0
119.000000000000090E+0	1.219885499570192E+0	13.329194270815313E+0
120.000000000000090E+0	8.675563820216821E+0	279.026196974369780E+0
121.000000000000090E+0	11.168506495796789E+0	319.170438938036230E+0
122.000000000000090E+0	3.883677855999605E+0	60.716286649497093E+0
123.000000000000090E+0	5.937963676915231E+0	163.919337205672890E+0
124.000000000000090E+0	3.083769080808628E+0	102.472925104295160E+0
125.000000000000090E+0	12.929769775949705E+0	332.583710234356430E+0
126.000000000000090E+0	8.479054357285294E+0	358.032356563145530E+0
127.000000000000090E+0	2.118432324874837E+0	245.056772597783410E+0
128.000000000000090E+0	2.521171672208554E+0	52.153065799617408E+0
129.000000000000090E+0	13.562744241086225E+0	279.034707464864820E+0
130.000000000000090E+0	17.765057869099145E+0	494.838473867230900E+0
131.000000000000090E+0	16.972287062440891E+0	302.868614550271100E+0
132.000000000000090E+0	6.988989979622848E+0	78.013978847629730E+0
133.000000000000090E+0	14.002607382593050E+0	216.683462592578910E+0
134.000000000000090E+0	19.304479886607293E+0	219.913681257085670E+0
135.000000000000090E+0	8.774852160932962E+0	193.013648467264770E+0
136.000000000000090E+0	10.196219955040206E+0	269.156396971271360E+0
137.000000000000090E+0	3.316026254031140E+0	62.523442076962588E+0
138.000000000000090E+0	5.635800333174453E+0	106.817834337538300E+0
139.000000000000090E+0	17.034298851940001E+0	367.392655988802970E+0
140.000000000000090E+0	7.838717022673519E+0	175.573890560351710E+0
141.000000000000090E+0	4.234680708021202E+0	72.245509684255708E+0
142.000000000000090E+0	6.818603555204104E+0	58.943514128732190E+0
143.000000000000090E+0	11.741929857741791E+0	110.399460162004060E+0
144.000000000000090E+0	13.310197982099492E+0	126.990772703198970E+0
145.000000000000090E+0	7.283564760865647E+0	80.555817240159698E+0
146.000000000000090E+0	6.054194229614035E+0	80.839574214038564E+0
147.000000000000090E+0	3.150569072080273E+0	27.625024746571007E+0
148.000000000000090E+0	13.508643605331088E+0	134.305992064227750E+0
149.000000000000090E+0	23.800398185641349E+0	227.418737862995390E+0
150.000000000000090E+0	10.192251119475802E+0	80.099641382497865E+0
151.000000000000090E+0	6.368717251785442E+0	31.426528811874345E+0
152.000000000000090E+0	13.834228585744933E+0	122.940114240106410E+0
153.000000000000090E+0	11.790282141576217E+0	119.697106845043510E+0
154.000000000000090E+0	6.058696943728980E+0	88.617412329870675E+0
155.000000000000090E+0	8.602494010455350E+0	109.203084851614290E+0
156.000000000000090E+0	248.458681762352950E-3	31.748141210903064E+0
157.000000000000090E+0	9.064617074521561E+0	129.682734357241260E+0
158.000000000000090E+0	17.313318402827484E+0	177.037698244920700E+0
159.000000000000090E+0	12.824740880248262E+0	115.794699303678700E+0
160.000000000000090E+0	5.311592736298851E+0	41.635662921595014E+0
161.000000000000090E+0	7.660583095708787E+0	68.422839012785872E+0
162.000000000000090E+0	28.088975244360711E+0	216.847136563669810E+0
163.000000000000090E+0	14.720502812017070E+0	92.859409865592710E+0
164.000000000000090E+0	5.802695675418899E+0	54.166590907302904E+0
165.000000000000090E+0	5.456022028628560E+0	78.142907827182185E+0
166.000000000000090E+0	5.862353312622607E+0	40.882288053918963E+0
167.000000000000090E+0	30.537467386764995E+0	212.725567806994230E+0
168.000000000000090E+0	29.853431132298045E+0	196.256441337926450E+0
169.000000000000090E+0	9.420634261424873E+0	46.570981463832176E+0
170.000000000000090E+0	7.602865873390392E+0	53.729140390080907E+0
171.000000000000090E+0	18.136211164811304E+0	157.642301843478830E+0
172.000000000000090E+0	16.194463800859388E+0	149.407245446047030E+0
173.000000000000090E+0	7.357271452182213E+0	77.347850991471901E+0
174.000000000000090E+0	8.987474358797639E+0	47.296550309470213E+0
175.000000000000090E+0	24.054550213502122E+0	59.936111061832186E+0
176.000000000000090E+0	57.354634190549781E+0	164.079789419331260E+0
177.000000000000090E+0	53.342776925581361E+0	137.192465175830790E+0
178.000000000000090E+0	48.662422774911960E+0	150.995123428171890E+0
179.000000000000090E+0	10.070421546839123E+0	21.137375173061159E+0
180.000000000000090E+0	38.834862619090401E+0	150.364906361186880E+0
181.000000000000090E+0	44.150954629175146E+0	275.258150788258150E+0
182.000000000000090E+0	7.252090784623526E+0	87.051627744440537E+0
183.000000000000090E+0	12.100685232029026E+0	89.825604802933213E+0
184.000000000000090E+0	11.851140444251504E+0	82.094110368583273E+0
185.000000000000090E+0	23.935366580164189E+0	144.754970723515100E+0
186.000000000000090E+0	35.214929047803004E+0	262.628936371793320E+0
187.000000000000090E+0	24.802631311568671E+0	207.024325306187990E+0
188.000000000000090E+0	5.437003463038118E+0	66.051167659361724E+0
189.000000000000090E+0	13.543973197240694E+0	112.117849115858800E+0
190.000000000000090E+0	37.320776419538447E+0	350.567642374994530E+0
191.000000000000090E+0	44.696292670957042E+0	439.039601445298560E+0
192.000000000000090E+0	20.426080390809847E+0	158.800874615549160E+0
193.000000000000090E+0	16.465835232810484E+0	136.721894933893910E+0
194.000000000000090E+0	35.153639362261487E+0	305.598719413399350E+0
195.000000000000090E+0	46.954048798191977E+0	302.574623778632660E+0
196.000000000000090E+0	59.922795106371424E+0	377.602964613138230E+0
197.000000000000090E+0	44.398029696300327E+0	289.471003232464110E+0
198.000000000000090E+0	14.601717679858277E+0	58.638460662706379E+0
199.000000000000090E+0	78.066082136885740E+0	498.410106022778850E+0
200.000000000000090E+0	68.404762301008375E+0	472.387299506305340E+0
201.000000000000090E+0	42.324748762760876E+0	153.545752864609480E+0
202.000000000000090E+0	29.992266477057939E+0	150.757675496145790E+0
203.000000000000090E+0	16.178948142713157E+0	112.508102036491070E+0
204.000000000000090E+0	57.060789689027914E+0	345.092405162352630E+0
205.000000000000090E+0	30.219220943591829E+0	230.044389630788430E+0
206.000000000000090E+0	36.258470094508603E+0	203.882921694477970E+0
207.000000000000090E+0	13.338250304206545E+0	92.182292458750268E+0
208.000000000000090E+0	794.690148833353430E-3	109.168403770148220E+0
209.000000000000090E+0	453.634719877019530E-3	312.830247291549820E+0
210.000000000000080E+0	215.636464774386780E-3	221.690397720743250E+0
211.000000000000080E+0	446.512207733660570E-3	48.383719723884369E+0
212.000000000000080E+0	285.215645295929190E-3	142.503641242795910E+0
213.000000000000080E+0	1.464469548725672E+0	185.332064337172200E+0
214.000000000000080E+0	666.031628978873470E-3	120.491976391187310E+0
215.000000000000080E+0	75.224059467025428E-3	174.648567783370310E+0
216.000000000000080E+0	1.631504704969542E+0	93.296397344395899E+0
217.000000000000080E+0	5.960275105527846E+0	63.234682436458954E+0
218.000000000000080E+0	9.338194363032880E+0	229.782395623473290E+0
219.000000000000080E+0	5.514217668484877E+0	189.601637160947040E+0
220.000000000000080E+0	1.988774077778347E+0	105.765069901142330E+0
221.000000000000080E+0	2.238154109496127E+0	62.926119783107630E+0
222.000000000000080E+0	3.575437681126313E+0	139.923189244098380E+0
223.000000000000080E+0	6.045391736776013E+0	212.907201819043910E+0
224.000000000000080E+0	3.380210912437497E+0	90.677516520208925E+0
225.000000000000080E+0	7.222991667690435E+0	162.641087599074640E+0
226.000000000000080E+0	1.681994499692072E+0	70.915908491664439E+0
227.000000000000080E+0	4.585264956815090E+0	122.846659292132730E+0
228.000000000000080E+0	8.809010411894794E+0	257.761495087935260E+0
229.000000000000080E+0	3.784033832790493E+0	134.282874477655070E+0
230.000000000000080E+0	1.649833503865569E+0	53.402896464948888E+0
231.000000000000080E+0	11.329193866431805E+0	130.974341855472690E+0
232.000000000000080E+0	19.252058885372101E+0	166.031498998843800E+0
233.000000000000080E+0	23.903382809307907E+0	121.210752637838280E+0
234.000000000000080E+0	28.084971041921584E+0	157.597512829370090E+0
235.000000000000080E+0	6.816317499629207E+0	80.247419550249333E+0
236.000000000000080E+0	14.587332014119605E+0	119.081128651792070E+0
237.000000000000080E+0	21.376678695085168E+0	153.567916180528610E+0
238.000000000000080E+0	13.712152892100317E+0	205.285479909094140E+0
239.000000000000080E+0	1.522592570496275E+0	93.425360137414557E+0
240.000000000000080E+0	2.247060039789634E+0	60.813160643293635E+0
241.000000000000080E+0	3.688203338509657E+0	233.028076803582110E+0
242.000000000000080E+0	884.343766000369010E-3	156.471470429753710E+0
243.000000000000080E+0	451.958886886653140E-3	82.817683408641301E+0
244.000000000000080E+0	4.316057888655554E+0	169.552290782696760E+0
245.000000000000080E+0	6.460745975325533E+0	64.276106134907764E+0
246.000000000000080E+0	1.959655433788318E+0	167.310716954279660E+0
247.000000000000080E+0	235.506084377102710E-3	203.455560385131010E+0
248.000000000000080E+0	1.338246638066292E+0	114.501168033628350E+0
249.000000000000080E+0	3.144282284267198E+0	59.397537614474267E+0
250.000000000000080E+0	2.441481375764654E+0	141.137917764418180E+0
251.000000000000080E+0	449.430277292529710E-3	225.388846038056130E+0
252.000000000000080E+0	152.453114299106210E-3	107.862466414433170E+0
253.000000000000080E+0	83.612124564705542E-3	103.243354834642830E+0
254.000000000000080E+0	1.708933717992597E+0	120.067626583257900E+0
255.000000000000080E+0	4.351742010996338E+0	120.354125066962710E+0
256.000000000000110E+0	3.778720519330314E+0	141.561338937767830E+0
257.000000000000110E+0	455.579123106849610E-3	231.322039002251760E+0
258.000000000000110E+0	367.432785795103740E-3	74.127545427960356E+0
259.000000000000110E+0	2.364663521773149E+0	103.782047437905750E+0
260.000000000000110E+0	4.722745048615584E+0	279.525755316944130E+0
261.000000000000110E+0	3.745849421970631E+0	106.208820511573920E+0
262.000000000000110E+0	7.137609313067450E+0	109.597332008810810E+0
263.000000000000110E+0	6.542944516848292E+0	109.472519451882850E+0
264.000000000000110E+0	4.852158406913524E+0	119.340958079009400E+0
265.000000000000110E+0	2.667695476684473E+0	156.017684149895700E+0
266.000000000000110E+0	473.216235042985820E-3	157.386831681159180E+0
267.000000000000110E+0	3.371319239574344E+0	158.191329343714700E+0
268.000000000000110E+0	617.360220257687330E-3	56.316529329083401E+0
269.000000000000110E+0	6.446207294619493E+0	173.385054277786880E+0
270.000000000000110E+0	8.419136526052142E+0	303.975447292398370E+0
271.000000000000110E+0	3.497191756475788E+0	77.839303111936232E+0
272.000000000000110E+0	10.326460465875114E+0	121.875946693547320E+0
273.000000000000110E+0	10.494043351695982E+0	160.000534687736800E+0
274.000000000000110E+0	5.114473036671778E+0	140.455457058774560E+0
275.000000000000110E+0	6.890946150597820E+0	161.508517022026810E+0
276.000000000000110E+0	20.285348809257179E+0	213.506959823800290E+0
277.000000000000110E+0	9.540797375861986E+0	57.876438131999791E+0
278.000000000000110E+0	14.742364631198701E+0	169.954952368005930E+0
279.000000000000110E+0	34.135315394234169E+0	257.540576893780610E+0
280.000000000000110E+0	28.701062291843652E+0	165.263785049682180E+0
281.000000000000110E+0	25.586623982759018E+0	103.019614699885930E+0
282.000000000000110E+0	18.048945027973694E+0	112.115845094501990E+0
283.000000000000110E+0	52.846636200310819E+0	296.548097573254210E+0
284.000000000000110E+0	39.492261739519350E+0	126.537572811788960E+0
285.000000000000110E+0	51.792984199734818E+0	183.564031709260120E+0
286.000000000000110E+0	52.367127368251531E+0	205.462857392688510E+0
287.000000000000110E+0	21.989442224649174E+0	60.898712372136366E+0
288.000000000000110E+0	78.778732789253411E+0	340.022451292008670E+0
289.000000000000110E+0	55.250924438606638E+0	302.106490447177070E+0
290.000000000000110E+0	13.096896517299850E+0	93.586002360492472E+0
291.000000000000110E+0	28.570380102316541E+0	144.339758102505440E+0
292.000000000000110E+0	34.504090710503434E+0	235.001553710661200E+0
293.000000000000110E+0	26.563272972331685E+0	188.549337179440500E+0
294.000000000000110E+0	23.987537106718385E+0	159.193896748665540E+0
295.000000000000110E+0	33.209661612651857E+0	169.949851039899900E+0
296.000000000000110E+0	26.329109978487850E+0	133.386014594885130E+0
297.000000000000110E+0	35.148978416673621E+0	165.443256267843880E+0
298.000000000000110E+0	58.575692022116144E+0	297.891645398245600E+0
299.000000000000110E+0	43.012096201943940E+0	220.014150711696000E+0
300.000000000000110E+0	16.583516217097578E+0	75.602909733497782E+0
301.000000000000110E+0	42.074477298816376E+0	204.870447566995440E+0
302.000000000000110E+0	70.752436075906189E+0	349.834928456290920E+0
303.000000000000110E+0	14.174983229353007E+0	81.932162673096357E+0
304.000000000000110E+0	28.275133627972906E+0	213.194740676126460E+0
305.000000000000110E+0	12.170378405809242E+0	127.068954632039780E+0
306.000000000000110E+0	11.465130600573946E+0	114.499584376053490E+0
307.000000000000110E+0	35.030888828811292E+0	257.722090799829690E+0
308.000000000000110E+0	27.481105174036845E+0	192.133627324008470E+0
309.000000000000110E+0	17.951455794731864E+0	101.806823169182660E+0
310.000000000000110E+0	22.422653028053347E+0	101.619060323393110E+0
311.000000000000110E+0	65.906433427792834E+0	248.899600225990010E+0
312.000000000000110E+0	50.732461881868105E+0	224.890573855205790E+0
313.000000000000110E+0	14.807151857289636E+0	89.866990072604892E+0
314.000000000000110E+0	21.911575225819504E+0	145.020249181071620E+0
315.000000000000110E+0	42.495995083242057E+0	146.930822049856260E+0
316.000000000000110E+0	25.213341529812450E+0	135.101795356372180E+0
317.000000000000110E+0	42.372391809263647E+0	258.118085746787980E+0
318.000000000000110E+0	38.603786229693569E+0	165.241715688972140E+0
319.000000000000110E+0	6.688891180582279E+0	46.563366527138527E+0
320.000000000000110E+0	26.612400845661035E+0	255.878618214088930E+0
321.000000000000110E+0	23.249962681051297E+0	274.147819582326460E+0
322.000000000000110E+0	12.146729229271253E+0	105.119843138469080E+0
323.000000000000110E+0	18.694377744700528E+0	141.077693100750420E+0
324.000000000000110E+0	6.228208886634483E+0	108.340984937805160E+0
325.000000000000110E+0	23.724535344426748E+0	204.364984289659840E+0
326.000000000000110E+0	19.014064484788786E+0	189.349215976053240E+0
327.000000000000110E+0	13.317910993167306E+0	170.725340407501250E+0
328.000000000000110E+0	7.367666829079836E+0	124.711161250829720E+0
329.000000000000110E+0	7.720238566934036E+0	96.381955450696154E+0
330.000000000000110E+0	34.195547657588207E+0	396.332149263206870E+0
331.000000000000110E+0	15.638986906372727E+0	209.865490298374880E+0
332.000000000000110E+0	8.549418366976807E+0	93.026402296137391E+0
333.000000000000110E+0	14.014877550772260E+0	162.935386135783600E+0
334.000000000000110E+0	13.148713955689979E+0	233.968393759716490E+0
335.000000000000110E+0	3.599065881766355E+0	188.619346597806530E+0
336.000000000000110E+0	14.245660396917566E+0	316.377786915849180E+0
337.000000000000110E+0	15.099805935410682E+0	162.939678268023670E+0
338.000000000000110E+0	698.408656650190580E-3	153.064470949839260E+0
339.000000000000110E+0	50.508382006924918E+0	469.467862197702170E+0
340.000000000000110E+0	102.688187629769960E+0	409.881932248891300E+0
341.000000000000110E+0	67.325709847180761E+0	239.741285836838560E+0
342.000000000000110E+0	52.239095222379731E+0	148.445329696712350E+0
343.000000000000110E+0	133.987253269027320E+0	251.906184328531850E+0
344.000000000000110E+0	110.519722161256110E+0	332.721645934671130E+0
345.000000000000110E+0	7.898380906352220E+0	145.500661455750620E+0
346.000000000000110E+0	27.976771573088001E+0	209.880928300331190E+0
347.000000000000110E+0	5.674922227400713E+0	100.758094062342830E+0
348.000000000000110E+0	30.835377168054549E+0	179.649853804727140E+0
349.000000000000110E+0	40.001379402552530E+0	390.956871311525110E+0
350.000000000000110E+0	20.907860914173121E+0	159.341367004970610E+0
351.000000000000110E+0	15.232483568366854E+0	89.662280394019845E+0
352.000000000000110E+0	15.189012327312716E+0	162.450874345106850E+0
353.000000000000110E+0	14.321582496161131E+0	220.753077008474580E+0
354.000000000000110E+0	12.130341368632823E+0	208.948148700331240E+0
355.000000000000110E+0	13.322430309762259E+0	156.378726549097620E+0
356.000000000000110E+0	7.899107010041194E+0	111.951792766684210E+0
357.000000000000110E+0	11.982769974834358E+0	151.872381137655990E+0
358.000000000000110E+0	22.158673991481375E+0	240.550560689469560E+0
359.000000000000110E+0	19.866039483847018E+0	236.720606811127420E+0
360.000000000000110E+0	9.032274032309516E+0	148.065439256981990E+0
361.000000000000110E+0	7.312735906770364E+0	67.536566205103114E+0
362.000000000000110E+0	32.822036861174766E+0	337.103507316604180E+0
363.000000000000110E+0	17.377226976392528E+0	197.395861920176320E+0
364.000000000000110E+0	8.255949734602444E+0	148.529652705436320E+0
365.000000000000110E+0	15.526331133749142E+0	162.105847829880360E+0
366.000000000000110E+0	11.359917912746550E+0	100.431828253560110E+0
367.000000000000110E+0	4.703725113011352E+0	218.509789864216000E+0
368.000000000000110E+0	1.615744104590389E+0	300.944326439398420E+0
369.000000000000110E+0	1.541887869661617E+0	121.256447753472460E+0
370.000000000000110E+0	787.577217101782520E-3	110.429642364173670E+0
371.000000000000110E+0	1.588656540455684E+0	170.026492358233870E+0
372.000000000000110E+0	4.867977066500632E+0	313.712785633982260E+0
373.000000000000110E+0	5.032020821553373E+0	201.367150765923360E+0
374.000000000000110E+0	4.507808780099637E+0	113.081950889966450E+0
375.000000000000110E+0	6.866732601072371E+0	166.417746799057620E+0
376.000000000000110E+0	11.187819379799404E+0	201.673985404099850E+0
377.000000000000110E+0	11.550973072101888E+0	254.404890806698940E+0
378.000000000000110E+0	10.398575065412146E+0	298.899562925185480E+0
379.000000000000110E+0	2.176871034786032E+0	112.855626377529840E+0
380.000000000000110E+0	3.361960337577085E+0	168.881020467217130E+0
381.000000000000110E+0	5.166067607117130E+0	397.176720396412120E+0
382.000000000000110E+0	2.269214834428160E+0	173.587973256248860E+0
383.000000000000110E+0	1.365126649394299E+0	155.838648963601290E+0
384.000000000000110E+0	996.648507041375750E-3	120.279543739264950E+0
385.000000000000110E+0	3.053878489802305E+0	195.479316741022870E+0
386.000000000000110E+0	6.434376272562692E+0	315.247639963576720E+0
387.000000000000110E+0	4.583233305325954E+0	187.034485773001050E+0
388.000000000000110E+0	5.994190276833573E+0	184.321314817976340E+0
389.000000000000110E+0	4.468789150612120E+0	84.248087360746084E+0
390.000000000000110E+0	9.153379541568190E+0	268.408477929243360E+0
391.000000000000110E+0	14.845026503007450E+0	378.112105791131800E+0
392.000000000000110E+0	9.367838464326518E+0	160.204049608483700E+0
393.000000000000110E+0	7.304095021471864E+0	106.258914248458520E+0
394.000000000000110E+0	30.189190649704681E+0	238.854358469536610E+0
395.000000000000110E+0	45.423674181028140E+0	194.937257598265800E+0
396.000000000000110E+0	55.310280371252453E+0	306.574911376233270E+0
397.000000000000110E+0	30.451073266140174E+0	189.349775546326550E+0
398.000000000000110E+0	12.094065104797000E+0	74.671079165681505E+0
399.000000000000110E+0	3.723415562745260E+0	208.420779568499800E+0
400.000000000000110E+0	4.395190688325552E+0	310.578277157711570E+0
401.000000000000110E+0	9.686862697965191E+0	195.251674608914700E+0
402.000000000000110E+0	7.786557120957491E+0	128.831123640478240E+0
403.000000000000110E+0	14.009062441534656E+0	87.070825294418782E+0
404.000000000000110E+0	42.104957262851222E+0	322.494554013620930E+0
405.000000000000110E+0	35.514151387284002E+0	176.036962464725690E+0
406.000000000000110E+0	30.977607042416793E+0	183.102665483490280E+0
407.000000000000110E+0	22.849432310886776E+0	160.096716734534000E+0
408.000000000000110E+0	7.742053120496794E+0	76.140195062257661E+0
409.000000000000110E+0	12.214477570846189E+0	345.360894363516930E+0
410.000000000000110E+0	10.183557886760330E+0	270.599588407062920E+0
411.000000000000110E+0	6.328124788712767E+0	92.684122987946495E+0
412.000000000000110E+0	17.071633089944971E+0	105.758365066982760E+0
413.000000000000110E+0	29.245739370969535E+0	207.828532917050150E+0
414.000000000000110E+0	29.132254306636327E+0	234.765997501051830E+0
415.000000000000110E+0	24.335889046831546E+0	211.462418325912490E+0
416.000000000000110E+0	14.463736228297563E+0	110.954428109608810E+0
417.000000000000110E+0	8.626722813583189E+0	109.350517303901600E+0
418.000000000000110E+0	16.782679141034681E+0	225.296220445420260E+0
419.000000000000110E+0	25.358099166122955E+0	254.906905500188570E+0
420.000000000000110E+0	24.587223324063522E+0	235.534716079915060E+0
421.000000000000110E+0	7.746433098254943E+0	44.238429632764507E+0
422.000000000000110E+0	27.736015578322121E+0	196.867993339029230E+0
423.000000000000110E+0	39.976473307721655E+0	332.481156322476070E+0
424.000000000000110E+0	16.971279749588607E+0	159.484889138097510E+0
425.000000000000110E+0	18.379573100598410E+0	198.726867269261960E+0
426.000000000000110E+0	7.570808645194563E+0	121.882640515743030E+0
427.000000000000110E+0	25.105432519534713E+0	139.049606178035280E+0
428.000000000000110E+0	54.691549889607344E+0	394.654817596804950E+0
429.000000000000110E+0	19.134498725499704E+0	185.736483266421540E+0
430.000000000000110E+0	16.132668650864467E+0	134.892846947005720E+0
431.000000000000110E+0	20.645011119363438E+0	100.548503033945880E+0
