Freq (Hz)	Coh_accelerometre /source
source
source
10.000000000000018E+0	995.260737446593930E-3
11.000000000000020E+0	987.582643956404600E-3
12.000000000000021E+0	991.407642207661200E-3
13.000000000000023E+0	995.468093067171430E-3
14.000000000000025E+0	989.655115596891450E-3
15.000000000000027E+0	998.302369941232110E-3
16.000000000000028E+0	997.930300248184410E-3
17.000000000000028E+0	998.154528632027580E-3
18.000000000000028E+0	999.158509007096240E-3
19.000000000000028E+0	999.360714167244810E-3
20.000000000000028E+0	999.705893630007390E-3
21.000000000000028E+0	999.777809945185950E-3
22.000000000000028E+0	999.610831992812640E-3
23.000000000000028E+0	999.893341005073880E-3
24.000000000000028E+0	999.910063700434780E-3
25.000000000000028E+0	999.960313311397010E-3
26.000000000000028E+0	999.978383547175830E-3
27.000000000000028E+0	999.935173797494860E-3
28.000000000000028E+0	999.911190583086080E-3
29.000000000000028E+0	999.890407349379840E-3
30.000000000000028E+0	999.751768776534380E-3
31.000000000000028E+0	999.766520707126900E-3
32.000000000000028E+0	999.873255204598020E-3
33.000000000000028E+0	999.902922254943040E-3
34.000000000000028E+0	999.929053684331490E-3
35.000000000000028E+0	999.858271257528800E-3
36.000000000000028E+0	999.848580867401470E-3
37.000000000000028E+0	999.904909995202210E-3
38.000000000000028E+0	999.955075369451380E-3
39.000000000000028E+0	999.934529454966860E-3
40.000000000000028E+0	999.968081131663470E-3
41.000000000000028E+0	999.967797304121000E-3
42.000000000000028E+0	999.945088242015560E-3
43.000000000000028E+0	999.708525271233770E-3
44.000000000000028E+0	998.194128845546700E-3
45.000000000000028E+0	998.379259040228950E-3
46.000000000000028E+0	999.531512170517170E-3
47.000000000000028E+0	999.918726054320970E-3
48.000000000000028E+0	999.937623617599190E-3
49.000000000000028E+0	999.877257293225070E-3
50.000000000000028E+0	999.938401467099340E-3
51.000000000000028E+0	999.919602700513610E-3
52.000000000000028E+0	999.925050893217700E-3
53.000000000000028E+0	999.818303835802170E-3
54.000000000000028E+0	999.838205382714400E-3
55.000000000000028E+0	999.903698254618780E-3
56.000000000000028E+0	999.949794082151790E-3
57.000000000000028E+0	999.941807618302650E-3
58.000000000000028E+0	999.688992172624630E-3
59.000000000000028E+0	999.942947781644160E-3
60.000000000000028E+0	999.950905562314250E-3
61.000000000000028E+0	999.950936599406920E-3
62.000000000000028E+0	999.889147117066450E-3
63.000000000000028E+0	999.962033975401400E-3
64.000000000000028E+0	999.959498736679110E-3
65.000000000000028E+0	999.938893130138060E-3
66.000000000000028E+0	999.948172724652530E-3
67.000000000000028E+0	999.791246941082570E-3
68.000000000000028E+0	999.794400768354910E-3
69.000000000000028E+0	999.942252751885530E-3
70.000000000000028E+0	999.947013479127510E-3
71.000000000000028E+0	999.760002467752430E-3
72.000000000000028E+0	999.547496961202260E-3
73.000000000000028E+0	999.949313446246160E-3
74.000000000000028E+0	999.950022123187180E-3
75.000000000000028E+0	999.937553521718420E-3
76.000000000000028E+0	999.954528185468040E-3
77.000000000000028E+0	999.918943117196420E-3
78.000000000000028E+0	999.961613074121680E-3
79.000000000000028E+0	999.984391421942180E-3
80.000000000000028E+0	999.973492168572120E-3
81.000000000000028E+0	999.902057922733460E-3
82.000000000000028E+0	999.943408399179940E-3
83.000000000000028E+0	999.961555116658410E-3
84.000000000000028E+0	999.967267443174210E-3
85.000000000000028E+0	999.961565834052270E-3
86.000000000000028E+0	999.966154240287670E-3
87.000000000000028E+0	999.919754318397970E-3
88.000000000000028E+0	999.957598005510760E-3
89.000000000000028E+0	999.897303448982870E-3
90.000000000000028E+0	995.666646830274060E-3
91.000000000000028E+0	999.899771485180280E-3
92.000000000000028E+0	999.962259212280880E-3
93.000000000000028E+0	999.890478123510400E-3
94.000000000000028E+0	999.746697204975660E-3
95.000000000000028E+0	999.279627699996450E-3
96.000000000000028E+0	999.523553617134070E-3
97.000000000000028E+0	999.870325113734640E-3
98.000000000000028E+0	999.930808888564230E-3
99.000000000000028E+0	999.931360236853580E-3
100.000000000000030E+0	999.762173269916450E-3
101.000000000000030E+0	999.949526175016310E-3
102.000000000000030E+0	999.914936158559640E-3
103.000000000000030E+0	999.429596896613810E-3
104.000000000000030E+0	999.806984784402660E-3
105.000000000000030E+0	998.596792514326090E-3
106.000000000000030E+0	999.760148931033820E-3
107.000000000000030E+0	999.931622886689020E-3
108.000000000000030E+0	999.697595052375430E-3
109.000000000000030E+0	993.244908754822520E-3
110.000000000000030E+0	999.099678989308070E-3
111.000000000000030E+0	999.672284912101800E-3
112.000000000000030E+0	999.839219283242260E-3
113.000000000000030E+0	999.628563621524300E-3
114.000000000000030E+0	999.712699810282990E-3
115.000000000000030E+0	999.900980672184020E-3
116.000000000000030E+0	999.880142151813870E-3
117.000000000000030E+0	999.918638841564070E-3
118.000000000000030E+0	999.840457666972940E-3
119.000000000000030E+0	986.388167327536870E-3
120.000000000000030E+0	998.889413400815830E-3
121.000000000000030E+0	997.630028763057950E-3
122.000000000000030E+0	999.142900125191250E-3
123.000000000000030E+0	999.644146846996320E-3
124.000000000000030E+0	999.554021241988110E-3
125.000000000000030E+0	999.677836004602250E-3
126.000000000000030E+0	999.819115541830780E-3
127.000000000000030E+0	999.789084667901840E-3
128.000000000000030E+0	999.224574302187470E-3
129.000000000000030E+0	999.889321549821130E-3
130.000000000000030E+0	999.849207618780710E-3
131.000000000000030E+0	999.554441243568290E-3
132.000000000000030E+0	996.701791398710070E-3
133.000000000000030E+0	999.741968158435860E-3
134.000000000000030E+0	999.531694241864050E-3
135.000000000000030E+0	999.592987915898120E-3
136.000000000000030E+0	999.761707662266460E-3
137.000000000000030E+0	999.741563851632260E-3
138.000000000000030E+0	998.984189668760790E-3
139.000000000000030E+0	999.747148150674780E-3
140.000000000000030E+0	999.344213918384130E-3
141.000000000000030E+0	998.009597613282450E-3
142.000000000000030E+0	998.951537072233940E-3
143.000000000000030E+0	999.700800824620980E-3
144.000000000000030E+0	999.665491319954640E-3
145.000000000000030E+0	999.214864828628310E-3
146.000000000000030E+0	999.361310229839540E-3
147.000000000000030E+0	998.917869460944960E-3
148.000000000000030E+0	998.229433546882090E-3
149.000000000000030E+0	999.495942443815230E-3
150.000000000000030E+0	998.586649641453050E-3
151.000000000000030E+0	979.628872388348730E-3
152.000000000000030E+0	999.145666745595460E-3
153.000000000000030E+0	999.489845901019750E-3
154.000000000000030E+0	999.622310360248620E-3
155.000000000000030E+0	999.669582517365600E-3
156.000000000000030E+0	999.002487394094810E-3
157.000000000000030E+0	999.472337137499720E-3
158.000000000000030E+0	999.504268046622960E-3
159.000000000000030E+0	999.167434387649990E-3
160.000000000000030E+0	997.255748096095520E-3
161.000000000000030E+0	999.181420428606360E-3
162.000000000000030E+0	999.804563173926300E-3
163.000000000000030E+0	999.484173508940590E-3
164.000000000000030E+0	999.480390973733530E-3
165.000000000000030E+0	999.668761336566460E-3
166.000000000000030E+0	999.054007081018320E-3
167.000000000000030E+0	999.833973547097130E-3
168.000000000000030E+0	999.845360489788670E-3
169.000000000000030E+0	998.745334480280580E-3
170.000000000000030E+0	998.883668521045600E-3
171.000000000000030E+0	999.634095080702440E-3
172.000000000000030E+0	999.671455531076840E-3
173.000000000000030E+0	999.425873555914610E-3
174.000000000000030E+0	999.155514131060520E-3
175.000000000000030E+0	998.219542148313100E-3
176.000000000000030E+0	999.111227086307170E-3
177.000000000000030E+0	998.983554850967460E-3
178.000000000000030E+0	999.188530750950820E-3
179.000000000000030E+0	994.898482190404220E-3
180.000000000000030E+0	999.643482193852240E-3
181.000000000000030E+0	999.773558392992090E-3
182.000000000000030E+0	999.187316757789600E-3
183.000000000000030E+0	999.351722726245840E-3
184.000000000000030E+0	999.369815166541330E-3
185.000000000000030E+0	999.281985018017790E-3
186.000000000000030E+0	999.502478003909230E-3
187.000000000000030E+0	999.551477405042800E-3
188.000000000000030E+0	999.248641800060900E-3
189.000000000000030E+0	999.590712398575660E-3
190.000000000000030E+0	999.810949736366640E-3
191.000000000000030E+0	999.680380179347240E-3
192.000000000000030E+0	999.242848859036140E-3
193.000000000000030E+0	999.441237797038080E-3
194.000000000000030E+0	999.743231199552550E-3
195.000000000000030E+0	999.807635613287670E-3
196.000000000000030E+0	999.786319245466900E-3
197.000000000000030E+0	999.664260505892080E-3
198.000000000000030E+0	998.687077430022380E-3
199.000000000000030E+0	999.674947015112720E-3
200.000000000000030E+0	999.436961682373950E-3
201.000000000000030E+0	999.111232734488210E-3
202.000000000000030E+0	998.793122390333350E-3
203.000000000000030E+0	996.531676917447710E-3
204.000000000000030E+0	998.863063763564480E-3
205.000000000000030E+0	998.261409796289520E-3
206.000000000000030E+0	998.672698124077880E-3
207.000000000000030E+0	998.255591584358950E-3
208.000000000000030E+0	997.435533261699650E-3
209.000000000000030E+0	998.829353356647910E-3
210.000000000000030E+0	996.441709663816620E-3
211.000000000000030E+0	989.453979488727710E-3
212.000000000000030E+0	997.466161449351300E-3
213.000000000000030E+0	995.347258244071550E-3
214.000000000000030E+0	986.317589320321760E-3
215.000000000000030E+0	998.184920129665860E-3
216.000000000000030E+0	997.170542933497720E-3
217.000000000000030E+0	997.441083257726070E-3
218.000000000000030E+0	998.465819953690550E-3
219.000000000000030E+0	996.175279672630310E-3
220.000000000000030E+0	997.592670801528470E-3
221.000000000000030E+0	998.691851558306310E-3
222.000000000000030E+0	998.643974523558350E-3
223.000000000000030E+0	995.013838647313960E-3
224.000000000000030E+0	998.810094168345540E-3
225.000000000000030E+0	999.544788877397500E-3
226.000000000000030E+0	998.227703530291550E-3
227.000000000000030E+0	994.651485492189070E-3
228.000000000000030E+0	998.448139420334390E-3
229.000000000000030E+0	997.904804781309830E-3
230.000000000000030E+0	997.668733247392800E-3
231.000000000000030E+0	998.973958140785160E-3
232.000000000000030E+0	998.617160028213660E-3
233.000000000000030E+0	996.867269197365460E-3
234.000000000000030E+0	997.714623836010280E-3
235.000000000000030E+0	995.787346570831340E-3
236.000000000000030E+0	994.543168232969840E-3
237.000000000000030E+0	996.671135977197810E-3
238.000000000000030E+0	998.380838308340570E-3
239.000000000000030E+0	997.606039691547820E-3
240.000000000000030E+0	985.837261460008160E-3
241.000000000000030E+0	999.036437168391520E-3
242.000000000000030E+0	997.608503383208940E-3
243.000000000000030E+0	995.673778845482360E-3
244.000000000000030E+0	998.253804664615770E-3
245.000000000000030E+0	973.983652026759520E-3
246.000000000000030E+0	999.223536618622840E-3
247.000000000000030E+0	999.491166791339980E-3
248.000000000000030E+0	997.326289034379480E-3
249.000000000000030E+0	967.024714483248450E-3
250.000000000000030E+0	997.455981597230810E-3
251.000000000000030E+0	998.499069094179620E-3
252.000000000000030E+0	998.663375196373270E-3
253.000000000000030E+0	998.707074555400970E-3
254.000000000000030E+0	998.897366178661540E-3
255.000000000000030E+0	999.270402626967870E-3
256.000000000000060E+0	999.103588735376520E-3
257.000000000000060E+0	998.758217875192590E-3
258.000000000000060E+0	933.207529253215040E-3
259.000000000000060E+0	998.527167042422390E-3
260.000000000000060E+0	999.090627829123060E-3
261.000000000000060E+0	993.225417024032660E-3
262.000000000000060E+0	998.271500144350400E-3
263.000000000000060E+0	998.956257191915720E-3
264.000000000000060E+0	999.024471025783070E-3
265.000000000000060E+0	996.884893854714900E-3
266.000000000000060E+0	834.390125231178390E-3
267.000000000000060E+0	995.520955788596450E-3
268.000000000000060E+0	987.333822054001220E-3
269.000000000000060E+0	996.962274901153740E-3
270.000000000000060E+0	996.864219911638200E-3
271.000000000000060E+0	994.449527991960180E-3
272.000000000000060E+0	998.581558523441550E-3
273.000000000000060E+0	998.233566399819530E-3
274.000000000000060E+0	996.772395077352490E-3
275.000000000000060E+0	993.305564255330120E-3
276.000000000000060E+0	998.503919894591420E-3
277.000000000000060E+0	997.724948881836380E-3
278.000000000000060E+0	995.650179566318960E-3
279.000000000000060E+0	998.367451144674180E-3
280.000000000000060E+0	998.430946248617280E-3
281.000000000000060E+0	998.204029928996820E-3
282.000000000000060E+0	995.745302602862200E-3
283.000000000000060E+0	998.239474962584920E-3
284.000000000000060E+0	995.152798257207590E-3
285.000000000000060E+0	996.810844027481430E-3
286.000000000000060E+0	997.937188483471240E-3
287.000000000000060E+0	993.625386490322500E-3
288.000000000000060E+0	998.600327998919960E-3
289.000000000000060E+0	998.082499344577490E-3
290.000000000000060E+0	994.009587925209100E-3
291.000000000000060E+0	991.258638715586060E-3
292.000000000000060E+0	994.739294689711010E-3
293.000000000000060E+0	994.699544855319420E-3
294.000000000000060E+0	994.411407324992560E-3
295.000000000000060E+0	992.996276419351400E-3
296.000000000000060E+0	989.783922841206750E-3
297.000000000000060E+0	990.498952569718650E-3
298.000000000000060E+0	995.853072232731560E-3
299.000000000000060E+0	994.825207783455620E-3
300.000000000000060E+0	986.958426334575980E-3
301.000000000000060E+0	995.201188804710200E-3
302.000000000000060E+0	995.496962773382400E-3
303.000000000000060E+0	982.899616353261840E-3
304.000000000000060E+0	992.920884277332720E-3
305.000000000000060E+0	993.574488058256430E-3
306.000000000000060E+0	996.501756419324590E-3
307.000000000000060E+0	998.474587898332880E-3
308.000000000000060E+0	997.138039600248380E-3
309.000000000000060E+0	983.828954918236190E-3
310.000000000000060E+0	994.876196730906440E-3
311.000000000000060E+0	998.776014565863180E-3
312.000000000000060E+0	998.812535376911170E-3
313.000000000000060E+0	995.866559410293010E-3
314.000000000000060E+0	998.302911011346720E-3
315.000000000000060E+0	997.454051165786890E-3
316.000000000000060E+0	986.667837979050000E-3
317.000000000000060E+0	989.806373744478110E-3
318.000000000000060E+0	983.376498113320060E-3
319.000000000000060E+0	986.013938350068900E-3
320.000000000000060E+0	996.652071657419760E-3
