Freq (Hz)	accelerometre (V^2 )	source
100.000000000000090E+0	6.955502942280911E+0	8.615436424764415E+0
101.000000000000090E+0	52.043477277647568E+0	119.082586664286850E+0
102.000000000000090E+0	47.118252103679268E+0	166.065524777375880E+0
103.000000000000090E+0	5.599795678621999E+0	29.067722839586189E+0
104.000000000000090E+0	18.237446225960895E+0	61.166094041142784E+0
105.000000000000090E+0	2.784060611222597E+0	25.336438398179922E+0
106.000000000000090E+0	11.281520878277503E+0	70.220663892721916E+0
107.000000000000090E+0	20.547879125172919E+0	166.597058801392280E+0
108.000000000000090E+0	7.511818761915919E+0	85.505701934596260E+0
109.000000000000090E+0	349.902643522268020E-3	4.528787498341846E+0
110.000000000000090E+0	3.224349216033663E+0	73.072727005558690E+0
111.000000000000090E+0	8.402472162874831E+0	143.789788601134490E+0
112.000000000000090E+0	6.758868577365310E+0	84.686067103718187E+0
113.000000000000090E+0	5.110331666889961E+0	45.518795930359815E+0
114.000000000000090E+0	4.464202079744932E+0	24.443687125966765E+0
115.000000000000090E+0	11.300003341578947E+0	73.768580066039291E+0
116.000000000000090E+0	13.138449075713467E+0	100.577153490211260E+0
117.000000000000090E+0	12.802558598967659E+0	154.619487262070440E+0
118.000000000000090E+0	5.563349927771428E+0	88.186002536082824E+0
119.000000000000090E+0	275.991384407166700E-3	13.086142012716275E+0
120.000000000000090E+0	3.718564452949492E+0	280.020770460672620E+0
121.000000000000090E+0	1.371238804680860E+0	316.301579504170210E+0
122.000000000000090E+0	3.570519419929361E+0	62.423499474509093E+0
123.000000000000090E+0	6.971067728878159E+0	163.009397065924820E+0
124.000000000000090E+0	5.605192828899302E+0	101.587387944961140E+0
125.000000000000090E+0	7.481387687224014E+0	322.312731502871660E+0
126.000000000000090E+0	15.110730292722366E+0	363.021709261870230E+0
127.000000000000090E+0	14.420197648028514E+0	245.641928147320190E+0
128.000000000000090E+0	11.039960668113842E+0	51.158038506534268E+0
129.000000000000090E+0	60.291835001141692E+0	340.454181271389250E+0
130.000000000000090E+0	95.365745585359221E+0	601.112170397020010E+0
131.000000000000090E+0	45.406912342731104E+0	347.282434722203450E+0
132.000000000000090E+0	13.895945731129050E+0	76.728423796562282E+0
133.000000000000090E+0	70.306708289473548E+0	213.828105857739330E+0
134.000000000000090E+0	61.407207734046608E+0	185.970277434924750E+0
135.000000000000090E+0	67.752568812437587E+0	143.985949904250670E+0
136.000000000000090E+0	92.243382951338574E+0	216.467880778108280E+0
137.000000000000090E+0	33.373949964917834E+0	55.869368470441451E+0
138.000000000000090E+0	10.698776600598725E+0	89.591562856632606E+0
139.000000000000090E+0	56.776057325065878E+0	323.855306648770070E+0
140.000000000000090E+0	23.734326062330066E+0	162.396088076103040E+0
141.000000000000090E+0	6.197137247062246E+0	75.805143894548522E+0
142.000000000000090E+0	17.865309157322908E+0	63.565472028694842E+0
143.000000000000090E+0	58.677462493832721E+0	105.424343277280700E+0
144.000000000000090E+0	61.655341086853284E+0	118.433940955377920E+0
145.000000000000090E+0	42.632309387952361E+0	75.091406252594282E+0
146.000000000000090E+0	40.002114322778340E+0	72.568672067053143E+0
147.000000000000090E+0	12.620922875631857E+0	23.772213340355734E+0
148.000000000000090E+0	12.220372581542529E+0	129.770301724898700E+0
149.000000000000090E+0	36.350699639322556E+0	210.054276815688870E+0
150.000000000000090E+0	12.767646358954938E+0	70.903872794125675E+0
151.000000000000090E+0	2.191575069404972E+0	30.710449361981055E+0
152.000000000000090E+0	51.769687826208312E+0	111.563214505013430E+0
153.000000000000090E+0	77.130131246792217E+0	101.160347178944700E+0
154.000000000000090E+0	70.896937919436738E+0	68.253792261150522E+0
155.000000000000090E+0	83.575579646228064E+0	85.791879882602956E+0
156.000000000000090E+0	34.374968198258159E+0	21.428546491419404E+0
157.000000000000090E+0	83.497760028173644E+0	101.294451181540780E+0
158.000000000000090E+0	106.513607378330360E+0	151.943288343335150E+0
159.000000000000090E+0	76.314388884839388E+0	105.474544173280240E+0
160.000000000000090E+0	26.452960909358701E+0	42.663788048372695E+0
161.000000000000090E+0	73.459106512189095E+0	66.919064970221115E+0
162.000000000000090E+0	239.698042224757220E+0	206.860373398283910E+0
163.000000000000090E+0	124.340943959541660E+0	94.294346521726624E+0
164.000000000000090E+0	92.434564415896986E+0	54.931658037706349E+0
165.000000000000090E+0	141.722677916310430E+0	75.059552695338965E+0
166.000000000000090E+0	50.223406013657822E+0	37.183111751725768E+0
167.000000000000090E+0	274.802628891188130E+0	227.454660529075000E+0
168.000000000000090E+0	305.158892513366310E+0	217.741011815434750E+0
169.000000000000090E+0	61.231574580968093E+0	48.805088072791577E+0
170.000000000000090E+0	113.992651238126160E+0	78.118997058670658E+0
171.000000000000090E+0	388.806080087097260E+0	222.869469662250310E+0
172.000000000000090E+0	379.379967858253450E+0	214.397816697487310E+0
173.000000000000090E+0	228.503376089915630E+0	114.049615983562940E+0
174.000000000000090E+0	148.221715489934750E+0	64.994418301892296E+0
175.000000000000090E+0	83.909920201451058E+0	68.158399814345188E+0
176.000000000000090E+0	163.777798784445200E+0	201.716095262658140E+0
177.000000000000090E+0	122.592351609135750E+0	168.001627374758670E+0
178.000000000000090E+0	153.419630213358740E+0	187.895862745083780E+0
179.000000000000090E+0	18.798313051802285E+0	25.196836508618738E+0
180.000000000000090E+0	201.352245110079680E+0	202.961891120243960E+0
181.000000000000090E+0	319.023362699168440E+0	371.020249103913670E+0
182.000000000000090E+0	103.473366113651450E+0	122.107202307736200E+0
183.000000000000090E+0	111.762625516899970E+0	125.306701436593560E+0
184.000000000000090E+0	123.145933885672860E+0	115.198966245921160E+0
185.000000000000090E+0	162.858595526943930E+0	192.257665205314310E+0
186.000000000000090E+0	275.991385105237730E+0	353.193220798623660E+0
187.000000000000090E+0	236.948372204467350E+0	279.139647009847410E+0
188.000000000000090E+0	80.295944067139288E+0	89.974420679899722E+0
189.000000000000090E+0	160.056962677885420E+0	155.606114170467120E+0
190.000000000000090E+0	418.933636096232820E+0	453.814063401092770E+0
191.000000000000090E+0	425.524601326141350E+0	514.702761563399800E+0
192.000000000000090E+0	173.319840107195060E+0	172.854381516524480E+0
193.000000000000090E+0	155.095932504018380E+0	160.339147045310340E+0
194.000000000000090E+0	303.895873122988970E+0	340.646584431133250E+0
195.000000000000090E+0	291.555546904127820E+0	321.159901539709270E+0
196.000000000000090E+0	305.125821034744320E+0	364.863019134674290E+0
197.000000000000090E+0	206.846889687304100E+0	254.415003504842470E+0
198.000000000000090E+0	57.089197431434627E+0	42.621220634207702E+0
199.000000000000090E+0	306.512676788769230E+0	433.147855275416990E+0
200.000000000000090E+0	220.445389238177680E+0	406.183760153281300E+0
201.000000000000090E+0	84.831503352792168E+0	129.783027721339660E+0
202.000000000000090E+0	72.263252683592924E+0	124.153243250958600E+0
203.000000000000090E+0	45.406233545518653E+0	80.063210380533945E+0
204.000000000000090E+0	147.283213950728000E+0	264.850101607734980E+0
205.000000000000090E+0	117.875341792671250E+0	178.478402277241140E+0
206.000000000000090E+0	115.313695222564590E+0	173.276425718620260E+0
207.000000000000090E+0	54.030419835087549E+0	85.066297931186725E+0
208.000000000000090E+0	27.475585229981313E+0	99.899037741181559E+0
209.000000000000090E+0	51.439656208213975E+0	285.351306277539550E+0
210.000000000000080E+0	31.423044518032658E+0	204.679374352264660E+0
211.000000000000080E+0	19.536275222210790E+0	45.346444968990468E+0
212.000000000000080E+0	32.686812666433525E+0	140.408791788923510E+0
213.000000000000080E+0	7.548024891461241E+0	189.848341343519310E+0
214.000000000000080E+0	2.377108967860652E+0	124.055036542519970E+0
215.000000000000080E+0	5.926588722887958E+0	162.302914463365140E+0
216.000000000000080E+0	4.318576158947830E+0	84.971005043162165E+0
217.000000000000080E+0	3.936645335352462E+0	63.632157291082876E+0
218.000000000000080E+0	3.043841147262266E+0	231.535410214400540E+0
219.000000000000080E+0	1.940750408483987E+0	187.500822716962970E+0
220.000000000000080E+0	3.334685143895931E+0	103.706601410917230E+0
221.000000000000080E+0	6.551359548370945E+0	62.547459880127327E+0
222.000000000000080E+0	3.968200248884790E+0	138.620486771784560E+0
223.000000000000080E+0	719.977742650077300E-3	206.192728209100780E+0
224.000000000000080E+0	4.712293706338495E+0	89.469533390068861E+0
225.000000000000080E+0	13.168722203780234E+0	159.289464733920790E+0
226.000000000000080E+0	7.632690548979755E+0	71.637448717762510E+0
227.000000000000080E+0	8.074344082535436E+0	123.237566549803730E+0
228.000000000000080E+0	42.645589451251517E+0	259.609051988831540E+0
229.000000000000080E+0	40.016370014531425E+0	135.332942890724840E+0
230.000000000000080E+0	35.860442534848950E+0	54.642714671270980E+0
231.000000000000080E+0	64.028125711592409E+0	135.521159988579880E+0
232.000000000000080E+0	55.869012329806594E+0	176.087082755369640E+0
233.000000000000080E+0	38.995927807685135E+0	127.081289711857450E+0
234.000000000000080E+0	62.581301699955574E+0	159.522848338335310E+0
235.000000000000080E+0	26.240522661214936E+0	80.391972892161007E+0
236.000000000000080E+0	14.483978075038717E+0	116.923809512173900E+0
237.000000000000080E+0	20.449344093347921E+0	154.172316745470400E+0
238.000000000000080E+0	31.316353465409200E+0	210.423570880895850E+0
239.000000000000080E+0	11.994879786706409E+0	98.224436433813054E+0
240.000000000000080E+0	1.384825521841968E+0	63.376815701072800E+0
241.000000000000080E+0	12.961736089746983E+0	236.299087130953180E+0
242.000000000000080E+0	8.062918257544542E+0	154.117781664850610E+0
243.000000000000080E+0	6.612053304450987E+0	81.481446793114756E+0
244.000000000000080E+0	14.469237996378046E+0	166.611925582534160E+0
245.000000000000080E+0	843.321121315772080E-3	61.612147466197179E+0
246.000000000000080E+0	19.720541059205974E+0	172.917593050481830E+0
247.000000000000080E+0	23.589924906339135E+0	210.636725010023750E+0
248.000000000000080E+0	5.789950294014394E+0	116.909559890269520E+0
249.000000000000080E+0	954.523786552564420E-3	61.225746806260886E+0
250.000000000000080E+0	30.404703836955122E+0	149.801164436117090E+0
251.000000000000080E+0	45.289603080306605E+0	231.440152084250570E+0
252.000000000000080E+0	18.490966674405627E+0	109.655585872318330E+0
253.000000000000080E+0	17.995895740668363E+0	105.566681017969960E+0
254.000000000000080E+0	34.868365756074340E+0	125.480912099294780E+0
255.000000000000080E+0	48.199245503811987E+0	127.354973842205620E+0
256.000000000000110E+0	21.610895788021253E+0	141.976510891670330E+0
257.000000000000110E+0	13.150711862410713E+0	228.022223287181620E+0
258.000000000000110E+0	450.930801841324060E-3	71.267566871208643E+0
259.000000000000110E+0	27.603564382883054E+0	106.171784856404730E+0
260.000000000000110E+0	43.233724256900381E+0	286.380133135599860E+0
261.000000000000110E+0	8.092263373295140E+0	106.938222772565910E+0
262.000000000000110E+0	37.199873710203590E+0	115.586714313847810E+0
263.000000000000110E+0	48.566347958365533E+0	117.673158491848570E+0
264.000000000000110E+0	37.446172419058513E+0	124.546602863913450E+0
265.000000000000110E+0	14.340387260199876E+0	156.652022680466840E+0
266.000000000000110E+0	369.355292624885810E-3	154.650171956200720E+0
267.000000000000110E+0	15.321993879725522E+0	162.403408254993960E+0
268.000000000000110E+0	3.444076224786152E+0	57.021067599604692E+0
269.000000000000110E+0	10.737587536914363E+0	171.769257104901750E+0
270.000000000000110E+0	24.434120813988269E+0	304.052837290662860E+0
271.000000000000110E+0	23.699488310032830E+0	77.196843451611087E+0
272.000000000000110E+0	77.344663129354373E+0	130.790365998840510E+0
273.000000000000110E+0	48.765509092384605E+0	163.086875216338540E+0
274.000000000000110E+0	17.678789687796577E+0	139.716265821571970E+0
275.000000000000110E+0	10.179192627516823E+0	161.253430825212230E+0
276.000000000000110E+0	77.634794240237994E+0	225.746329298739230E+0
277.000000000000110E+0	36.394963794702356E+0	64.797528006895419E+0
278.000000000000110E+0	43.491092521379187E+0	173.464048629677930E+0
279.000000000000110E+0	159.430592269480510E+0	270.885637768342920E+0
280.000000000000110E+0	131.955157040732560E+0	176.325151995350520E+0
281.000000000000110E+0	104.776272606668870E+0	117.008845864393990E+0
282.000000000000110E+0	44.473823085820086E+0	118.514227474933790E+0
283.000000000000110E+0	140.728695377721350E+0	308.962141070997180E+0
284.000000000000110E+0	57.323327958660819E+0	136.893686728902570E+0
285.000000000000110E+0	90.626964979626379E+0	198.466386680762470E+0
286.000000000000110E+0	126.926080451782610E+0	223.886278964107840E+0
287.000000000000110E+0	56.121485971896575E+0	64.982274460716979E+0
288.000000000000110E+0	285.275417660277070E+0	351.461785620189910E+0
289.000000000000110E+0	250.447767795106760E+0	312.418793591475490E+0
290.000000000000110E+0	90.181921973945108E+0	100.891761716044660E+0
291.000000000000110E+0	77.062807900436283E+0	143.676393381084210E+0
292.000000000000110E+0	133.986990383979160E+0	219.554835982342180E+0
293.000000000000110E+0	114.209759682760890E+0	174.542013048258550E+0
294.000000000000110E+0	90.922333114661598E+0	147.704865577963460E+0
295.000000000000110E+0	59.849246092184821E+0	153.561245631349010E+0
296.000000000000110E+0	37.858475030275542E+0	113.729167467124630E+0
297.000000000000110E+0	34.519801530524958E+0	143.804148682145920E+0
298.000000000000110E+0	41.183100819584510E+0	263.767206115070510E+0
299.000000000000110E+0	18.589646648498267E+0	195.764985443013360E+0
300.000000000000110E+0	4.409486416597431E+0	67.141481021048321E+0
301.000000000000110E+0	5.102815197458823E+0	184.028333978950340E+0
302.000000000000110E+0	2.991047087062432E+0	335.662946732098480E+0
303.000000000000110E+0	331.649366262246280E-3	84.762892396101364E+0
304.000000000000110E+0	465.710646318843960E-3	210.306248250486450E+0
305.000000000000110E+0	753.424752895126340E-3	125.073418874639100E+0
306.000000000000110E+0	1.328579586049180E+0	111.515928585632040E+0
307.000000000000110E+0	4.722554911261147E+0	248.978715670283610E+0
308.000000000000110E+0	3.919348406120043E+0	186.100961004705570E+0
309.000000000000110E+0	983.518832066729190E-3	100.895841835581000E+0
310.000000000000110E+0	4.258292539117694E+0	95.937518386113368E+0
311.000000000000110E+0	14.222760883381977E+0	237.288976896028260E+0
312.000000000000110E+0	10.093641971565463E+0	216.091658439358350E+0
313.000000000000110E+0	2.179694212722807E+0	85.076940667431941E+0
314.000000000000110E+0	4.159300553113773E+0	135.671777344713460E+0
315.000000000000110E+0	2.222379613794467E+0	139.501931427191210E+0
316.000000000000110E+0	743.709193308483950E-3	131.291483342790290E+0
317.000000000000110E+0	1.683043009820012E+0	250.346478401390100E+0
318.000000000000110E+0	971.709827878237010E-3	159.891247861871590E+0
319.000000000000110E+0	1.199323484982779E+0	45.497984977622231E+0
320.000000000000110E+0	5.082525418581270E+0	246.788531443064410E+0
321.000000000000110E+0	7.092107678898482E+0	263.206465301401810E+0
322.000000000000110E+0	3.194429489017285E+0	99.538851445519725E+0
323.000000000000110E+0	1.684420472780956E+0	134.120542877624360E+0
324.000000000000110E+0	551.796973373090190E-3	103.858069379015590E+0
325.000000000000110E+0	195.461297448867170E-3	199.890501817048940E+0
326.000000000000110E+0	452.055142152167630E-3	188.964280000049650E+0
327.000000000000110E+0	1.012185797077159E+0	167.376703520709180E+0
328.000000000000110E+0	3.156999724392221E+0	123.943877892260890E+0
329.000000000000110E+0	5.905391399801884E+0	90.760743098052828E+0
330.000000000000110E+0	7.691251764766375E+0	378.939755975696130E+0
331.000000000000110E+0	3.381382202378663E+0	199.506559221276180E+0
332.000000000000110E+0	2.004383251323643E+0	87.302007200088184E+0
333.000000000000110E+0	986.312614617549040E-3	154.748820311653620E+0
334.000000000000110E+0	6.454816210141789E+0	220.118648701190980E+0
335.000000000000110E+0	11.586964523527074E+0	178.623734647799240E+0
336.000000000000110E+0	15.200070432533584E+0	298.184686434920140E+0
337.000000000000110E+0	12.573240263450577E+0	152.665738020657040E+0
338.000000000000110E+0	5.876090248442436E+0	126.770193027521860E+0
339.000000000000110E+0	4.593382585063196E+0	389.595087316006530E+0
340.000000000000110E+0	25.881774045519883E+0	343.688265906331930E+0
341.000000000000110E+0	32.138853157695351E+0	206.492758897543720E+0
342.000000000000110E+0	29.892615355339796E+0	128.109315710395780E+0
343.000000000000110E+0	83.008209638066006E+0	246.697377887528490E+0
344.000000000000110E+0	94.741895995025601E+0	350.003951730152720E+0
345.000000000000110E+0	21.459906080425771E+0	164.316259422559000E+0
346.000000000000110E+0	35.109213423383217E+0	233.036233630362570E+0
347.000000000000110E+0	20.166214449351280E+0	112.730262492837710E+0
348.000000000000110E+0	78.224257087959785E+0	196.019281515142750E+0
349.000000000000110E+0	116.914129370448150E+0	411.170300069245230E+0
350.000000000000110E+0	52.167973746469443E+0	168.272730986637160E+0
351.000000000000110E+0	38.174377342410651E+0	93.717798000101879E+0
352.000000000000110E+0	38.860052577412070E+0	163.994136061062280E+0
353.000000000000110E+0	41.556919118712322E+0	219.800099875986860E+0
354.000000000000110E+0	37.924478593274216E+0	209.505569889674630E+0
355.000000000000110E+0	45.889769251031026E+0	157.040964623758840E+0
356.000000000000110E+0	37.388780234195657E+0	113.817345973931720E+0
357.000000000000110E+0	49.372320802939164E+0	151.715111421068660E+0
358.000000000000110E+0	72.546678970707205E+0	234.715755454416860E+0
359.000000000000110E+0	81.571143373453623E+0	231.253361202448330E+0
360.000000000000110E+0	51.110475841080010E+0	145.536804091843320E+0
361.000000000000110E+0	33.884703860462579E+0	68.171092923188652E+0
362.000000000000110E+0	221.515903328711540E+0	343.216815872171250E+0
363.000000000000110E+0	170.823166202160280E+0	204.059146334614350E+0
364.000000000000110E+0	151.771434072864620E+0	155.685753919280070E+0
365.000000000000110E+0	188.400038137745750E+0	172.057063872115290E+0
366.000000000000110E+0	110.956978798946050E+0	104.841923844244250E+0
367.000000000000110E+0	117.408514683186200E+0	219.987536456388340E+0
368.000000000000110E+0	150.473897447769960E+0	302.315047384212160E+0
369.000000000000110E+0	56.041885911020742E+0	122.829567370123610E+0
370.000000000000110E+0	70.488335641098502E+0	112.258043669767030E+0
371.000000000000110E+0	195.738468786237770E+0	181.404495396779850E+0
372.000000000000110E+0	302.075760466337670E+0	341.192089348113430E+0
373.000000000000110E+0	196.975307389158930E+0	218.302156823995890E+0
374.000000000000110E+0	109.888549781261390E+0	121.505216790012720E+0
375.000000000000110E+0	142.736060361317980E+0	177.858505699791690E+0
376.000000000000110E+0	112.055429945160990E+0	208.583539409788440E+0
377.000000000000110E+0	112.358778241432290E+0	253.058543684390600E+0
378.000000000000110E+0	143.746652841974760E+0	290.730037235868960E+0
379.000000000000110E+0	49.504544859132729E+0	104.067426728099490E+0
380.000000000000110E+0	201.005491011385600E+0	171.997627457045720E+0
381.000000000000110E+0	351.342127841920730E+0	413.659214903074370E+0
382.000000000000110E+0	162.280295533331840E+0	186.148529100488470E+0
383.000000000000110E+0	124.022920414140600E+0	167.379217555374140E+0
384.000000000000110E+0	103.425330273713750E+0	129.139622181362990E+0
385.000000000000110E+0	148.757965914715730E+0	200.243957742713830E+0
386.000000000000110E+0	309.170863791425060E+0	315.420465968168400E+0
387.000000000000110E+0	296.042391257508030E+0	187.918086350599850E+0
388.000000000000110E+0	332.665676332507590E+0	182.983230914531840E+0
389.000000000000110E+0	195.828904446917530E+0	81.820988499317607E+0
390.000000000000110E+0	432.030271272378460E+0	261.002099573303330E+0
391.000000000000110E+0	445.344039323433320E+0	349.132200455457560E+0
392.000000000000110E+0	164.129247735118550E+0	142.827161985233890E+0
393.000000000000110E+0	88.256385704259145E+0	94.351625805935157E+0
394.000000000000110E+0	167.290366045310920E+0	205.329568657114270E+0
395.000000000000110E+0	159.512776336837330E+0	161.362895385121870E+0
396.000000000000110E+0	217.846380442263950E+0	260.113329178720160E+0
397.000000000000110E+0	108.699351582657390E+0	163.443053938081420E+0
398.000000000000110E+0	38.897716076707141E+0	64.983365205855222E+0
399.000000000000110E+0	69.604169863242973E+0	198.666951842431700E+0
400.000000000000110E+0	68.174645946715159E+0	296.911045001265560E+0
401.000000000000110E+0	36.471099001068282E+0	186.269612965666230E+0
402.000000000000110E+0	37.291458512237867E+0	119.810514368644960E+0
403.000000000000110E+0	45.812413076212934E+0	82.381112376555251E+0
404.000000000000110E+0	133.030926777633970E+0	311.614619718599160E+0
405.000000000000110E+0	66.820180616803867E+0	171.206451260766810E+0
406.000000000000110E+0	53.010869793353905E+0	180.382911256250420E+0
407.000000000000110E+0	34.528347041660197E+0	157.532329830641370E+0
408.000000000000110E+0	8.873888572370589E+0	73.882109868880576E+0
409.000000000000110E+0	44.052974034784782E+0	342.927349328981680E+0
410.000000000000110E+0	31.955220497851428E+0	269.830437179962470E+0
411.000000000000110E+0	15.022273155194407E+0	95.116210203132482E+0
412.000000000000110E+0	20.892279452197489E+0	106.821524951387800E+0
413.000000000000110E+0	30.584076704350242E+0	207.416008212365200E+0
414.000000000000110E+0	19.607186862290312E+0	230.750840984294600E+0
415.000000000000110E+0	13.721439592059340E+0	206.698843070123670E+0
416.000000000000110E+0	8.523016366507125E+0	108.654147380222180E+0
417.000000000000110E+0	5.351689920641540E+0	108.643428207001160E+0
418.000000000000110E+0	14.653502354131799E+0	222.762154635936270E+0
419.000000000000110E+0	20.911610610414343E+0	251.399758400589410E+0
420.000000000000110E+0	22.843296983143485E+0	232.669954493900660E+0
421.000000000000110E+0	2.969811571922533E+0	44.925240598711994E+0
422.000000000000110E+0	10.730670080764963E+0	195.095500330288810E+0
423.000000000000110E+0	26.938842914650117E+0	330.805350085504070E+0
424.000000000000110E+0	11.715231364026261E+0	157.288835603800690E+0
425.000000000000110E+0	16.330998876527879E+0	194.591414635944150E+0
426.000000000000110E+0	7.151989091007758E+0	118.820741690789030E+0
427.000000000000110E+0	21.828546920221832E+0	139.867169467301040E+0
428.000000000000110E+0	84.640554103556639E+0	399.216802722357560E+0
429.000000000000110E+0	31.885290490624435E+0	188.645832200803450E+0
430.000000000000110E+0	18.606787802064691E+0	136.709791237504480E+0
431.000000000000110E+0	12.631728504730214E+0	100.625064120690570E+0
