Freq (Hz)	Coh_accelerometre /source
source
source
10.000000000000018E+0	999.187350513691900E-3
11.000000000000020E+0	995.530183262505420E-3
12.000000000000021E+0	992.712093859673960E-3
13.000000000000023E+0	993.452638600053510E-3
14.000000000000025E+0	997.736164251073360E-3
15.000000000000027E+0	997.433580824997330E-3
16.000000000000028E+0	991.783995157628610E-3
17.000000000000028E+0	999.288048747443370E-3
18.000000000000028E+0	999.111176644236990E-3
19.000000000000028E+0	998.559789894131300E-3
20.000000000000028E+0	999.739358547741760E-3
21.000000000000028E+0	999.701464537757660E-3
22.000000000000028E+0	999.634416524421200E-3
23.000000000000028E+0	999.779128913139140E-3
24.000000000000028E+0	999.882669680188680E-3
25.000000000000028E+0	999.946190795303780E-3
26.000000000000028E+0	999.953057826902020E-3
27.000000000000028E+0	999.827808610793680E-3
28.000000000000028E+0	999.834544634294440E-3
29.000000000000028E+0	999.400260925328410E-3
30.000000000000028E+0	999.867370749681900E-3
31.000000000000028E+0	999.938644436627720E-3
32.000000000000028E+0	999.929286683853950E-3
33.000000000000028E+0	999.882288663633930E-3
34.000000000000028E+0	999.812996097080520E-3
35.000000000000028E+0	999.884484004198940E-3
36.000000000000028E+0	999.875316612569450E-3
37.000000000000028E+0	998.831288636240710E-3
38.000000000000028E+0	999.580781337077510E-3
39.000000000000028E+0	999.801990829234930E-3
40.000000000000028E+0	999.684850892311180E-3
41.000000000000028E+0	999.949764556420040E-3
42.000000000000028E+0	999.961411232580980E-3
43.000000000000028E+0	999.829597206671970E-3
44.000000000000028E+0	999.607396625699080E-3
45.000000000000028E+0	999.909763118050580E-3
46.000000000000028E+0	999.964953656411690E-3
47.000000000000028E+0	999.976509876101540E-3
48.000000000000028E+0	999.937317617134340E-3
49.000000000000028E+0	999.922276828335340E-3
50.000000000000028E+0	999.957067372804870E-3
51.000000000000028E+0	999.962265800898420E-3
52.000000000000028E+0	999.768370079146980E-3
53.000000000000028E+0	998.522324317086210E-3
54.000000000000028E+0	998.693603604971060E-3
55.000000000000028E+0	999.567005754646080E-3
56.000000000000028E+0	999.792442781109010E-3
57.000000000000028E+0	999.869633214850120E-3
58.000000000000028E+0	999.671507161260740E-3
59.000000000000028E+0	999.780378313989910E-3
60.000000000000028E+0	999.944706891787490E-3
61.000000000000028E+0	999.958711283573500E-3
62.000000000000028E+0	999.870464323563080E-3
63.000000000000028E+0	999.939561038458600E-3
64.000000000000028E+0	999.903389553497780E-3
65.000000000000028E+0	999.941399292561320E-3
66.000000000000028E+0	999.927345120103840E-3
67.000000000000028E+0	999.317442495146310E-3
68.000000000000028E+0	999.778432381905780E-3
69.000000000000028E+0	999.882833163959760E-3
70.000000000000028E+0	999.530268162174830E-3
71.000000000000028E+0	999.390353567951030E-3
72.000000000000028E+0	998.284513711886640E-3
73.000000000000028E+0	999.393880907782360E-3
74.000000000000028E+0	999.799725738285460E-3
75.000000000000028E+0	999.839728049109810E-3
76.000000000000028E+0	999.864192553457600E-3
77.000000000000028E+0	999.870012001571550E-3
78.000000000000028E+0	999.900907493592730E-3
79.000000000000028E+0	999.899026999759410E-3
80.000000000000028E+0	999.022545644027700E-3
81.000000000000028E+0	997.762100686754190E-3
82.000000000000028E+0	999.443536168520220E-3
83.000000000000028E+0	999.696369619955560E-3
84.000000000000028E+0	999.378579402164120E-3
85.000000000000028E+0	997.158296605627380E-3
86.000000000000028E+0	997.723583518914100E-3
87.000000000000028E+0	994.649590619174680E-3
88.000000000000028E+0	998.901624773445460E-3
89.000000000000028E+0	999.751379939663120E-3
90.000000000000028E+0	997.253515050440240E-3
91.000000000000028E+0	995.889431715703210E-3
92.000000000000028E+0	999.746893493389960E-3
93.000000000000028E+0	997.515868662321780E-3
94.000000000000028E+0	997.812813499185050E-3
95.000000000000028E+0	995.903399899015770E-3
96.000000000000028E+0	999.198960802680450E-3
97.000000000000028E+0	997.179693187175480E-3
98.000000000000028E+0	988.055189475140480E-3
99.000000000000028E+0	960.938575460106190E-3
100.000000000000030E+0	998.780721129662870E-3
101.000000000000030E+0	999.757659797956050E-3
102.000000000000030E+0	999.660405737583520E-3
103.000000000000030E+0	999.641070675252760E-3
104.000000000000030E+0	999.672502533113240E-3
105.000000000000030E+0	999.508626862481430E-3
106.000000000000030E+0	999.807349402680010E-3
107.000000000000030E+0	999.811395595235240E-3
108.000000000000030E+0	999.751485029382940E-3
109.000000000000030E+0	992.158514922378390E-3
110.000000000000030E+0	999.577166198836190E-3
111.000000000000030E+0	999.684289011535050E-3
112.000000000000030E+0	999.548951960252400E-3
113.000000000000030E+0	999.397737240960590E-3
114.000000000000030E+0	999.464794196140650E-3
115.000000000000030E+0	999.860215320451660E-3
116.000000000000030E+0	999.886949825626090E-3
117.000000000000030E+0	999.837467213506860E-3
118.000000000000030E+0	999.617987796369570E-3
119.000000000000030E+0	999.260514956852420E-3
120.000000000000030E+0	999.912331844302730E-3
121.000000000000030E+0	999.906924891075240E-3
122.000000000000030E+0	999.757299554873910E-3
123.000000000000030E+0	999.840086926934600E-3
124.000000000000030E+0	999.875944326369060E-3
125.000000000000030E+0	999.919295600816600E-3
126.000000000000030E+0	999.903956112519920E-3
127.000000000000030E+0	999.832955822568370E-3
128.000000000000030E+0	997.697412048241140E-3
129.000000000000030E+0	999.888698133173380E-3
130.000000000000030E+0	999.914551558599760E-3
131.000000000000030E+0	999.907080884382070E-3
132.000000000000030E+0	999.571061114465250E-3
133.000000000000030E+0	999.821561658510990E-3
134.000000000000030E+0	999.705736124095630E-3
135.000000000000030E+0	999.685554055614880E-3
136.000000000000030E+0	999.798975027165860E-3
137.000000000000030E+0	997.435160320659370E-3
138.000000000000030E+0	999.494392851225880E-3
139.000000000000030E+0	999.891756528459070E-3
140.000000000000030E+0	999.689230705643530E-3
141.000000000000030E+0	999.606942977471210E-3
142.000000000000030E+0	999.371084398061770E-3
143.000000000000030E+0	999.376773693959830E-3
144.000000000000030E+0	999.647591612268350E-3
145.000000000000030E+0	999.063453018200760E-3
146.000000000000030E+0	998.742118071266560E-3
147.000000000000030E+0	991.116988143945220E-3
148.000000000000030E+0	999.716852661290400E-3
149.000000000000030E+0	999.680154709891020E-3
150.000000000000030E+0	998.306041084072280E-3
151.000000000000030E+0	997.927301812079560E-3
152.000000000000030E+0	999.619551171912150E-3
153.000000000000030E+0	999.358131339495470E-3
154.000000000000030E+0	998.920020663386030E-3
155.000000000000030E+0	998.821581138490730E-3
156.000000000000030E+0	980.812752767839970E-3
157.000000000000030E+0	999.147431865939790E-3
158.000000000000030E+0	999.650313281218340E-3
159.000000000000030E+0	998.999499444484740E-3
160.000000000000030E+0	998.665720287013720E-3
161.000000000000030E+0	999.496351010450640E-3
162.000000000000030E+0	999.759551104728250E-3
163.000000000000030E+0	999.310680412402450E-3
164.000000000000030E+0	998.669682769901980E-3
165.000000000000030E+0	999.079036137795580E-3
166.000000000000030E+0	998.128098866730260E-3
167.000000000000030E+0	999.154390287560150E-3
168.000000000000030E+0	999.264446256116990E-3
169.000000000000030E+0	997.272768238569140E-3
170.000000000000030E+0	998.296998005716140E-3
171.000000000000030E+0	999.591734105817030E-3
172.000000000000030E+0	999.422381706542850E-3
173.000000000000030E+0	998.403717062559480E-3
174.000000000000030E+0	996.942027983200970E-3
175.000000000000030E+0	997.699155177119820E-3
176.000000000000030E+0	999.576707513894820E-3
177.000000000000030E+0	999.646055424695870E-3
178.000000000000030E+0	999.501952420241760E-3
179.000000000000030E+0	997.286806676272670E-3
180.000000000000030E+0	999.121503280492430E-3
181.000000000000030E+0	999.382794587050590E-3
182.000000000000030E+0	995.987238583633800E-3
183.000000000000030E+0	998.144576266913220E-3
184.000000000000030E+0	998.421566458806530E-3
185.000000000000030E+0	999.433319667204500E-3
186.000000000000030E+0	999.613998959603010E-3
187.000000000000030E+0	999.328689406302370E-3
188.000000000000030E+0	998.126061950685980E-3
189.000000000000030E+0	997.816200296958940E-3
190.000000000000030E+0	999.237016900495270E-3
191.000000000000030E+0	999.497979174277960E-3
192.000000000000030E+0	999.397002213541770E-3
193.000000000000030E+0	999.657570489993370E-3
194.000000000000030E+0	999.548604236590200E-3
195.000000000000030E+0	999.219174450746260E-3
196.000000000000030E+0	999.191034635565690E-3
197.000000000000030E+0	999.089554704602140E-3
198.000000000000030E+0	998.103742547643000E-3
199.000000000000030E+0	999.477056387962800E-3
200.000000000000030E+0	999.130679490911390E-3
201.000000000000030E+0	996.895232734421380E-3
202.000000000000030E+0	996.516517072085330E-3
203.000000000000030E+0	998.662277782178750E-3
204.000000000000030E+0	999.526104275478280E-3
205.000000000000030E+0	999.024114896175820E-3
206.000000000000030E+0	999.163857716353850E-3
207.000000000000030E+0	997.363024160031420E-3
208.000000000000030E+0	995.607846546260670E-3
209.000000000000030E+0	998.150501191616520E-3
210.000000000000030E+0	997.400070768152070E-3
211.000000000000030E+0	991.829416811619070E-3
212.000000000000030E+0	996.101790928656580E-3
213.000000000000030E+0	997.368459301014480E-3
214.000000000000030E+0	997.043464252514670E-3
215.000000000000030E+0	998.272187385328080E-3
216.000000000000030E+0	996.609254898889850E-3
217.000000000000030E+0	986.187824536744690E-3
218.000000000000030E+0	996.700092205151880E-3
219.000000000000030E+0	997.695322522096250E-3
220.000000000000030E+0	997.133096668196380E-3
221.000000000000030E+0	996.391559267194360E-3
222.000000000000030E+0	999.189162445378700E-3
223.000000000000030E+0	999.112772560552420E-3
224.000000000000030E+0	993.503145890828000E-3
225.000000000000030E+0	997.595131011084320E-3
226.000000000000030E+0	995.704680211926600E-3
227.000000000000030E+0	998.780371501524210E-3
228.000000000000030E+0	999.352312593385080E-3
229.000000000000030E+0	998.865752806316840E-3
230.000000000000030E+0	997.948332504498330E-3
231.000000000000030E+0	998.366854123235670E-3
232.000000000000030E+0	997.789865650526520E-3
233.000000000000030E+0	991.942339714239840E-3
234.000000000000030E+0	988.018077758894940E-3
235.000000000000030E+0	991.986216620816210E-3
236.000000000000030E+0	997.273297812057090E-3
237.000000000000030E+0	998.444493794587110E-3
238.000000000000030E+0	998.138894330069640E-3
239.000000000000030E+0	989.014479836229360E-3
240.000000000000030E+0	994.121323711475990E-3
241.000000000000030E+0	998.066671987379530E-3
242.000000000000030E+0	998.062616492162320E-3
243.000000000000030E+0	985.767970424965440E-3
244.000000000000030E+0	995.231248336852720E-3
245.000000000000030E+0	995.266160448806890E-3
246.000000000000030E+0	998.737414826737950E-3
247.000000000000030E+0	998.107647133804180E-3
248.000000000000030E+0	997.426424516281940E-3
249.000000000000030E+0	983.279466757816300E-3
250.000000000000030E+0	998.446041794586070E-3
251.000000000000030E+0	998.807217224876970E-3
252.000000000000030E+0	998.648350918709290E-3
253.000000000000030E+0	998.558967655978290E-3
254.000000000000030E+0	998.148525396253430E-3
255.000000000000030E+0	998.225928026189480E-3
256.000000000000060E+0	999.141466435286900E-3
257.000000000000060E+0	999.555193834874790E-3
258.000000000000060E+0	997.833269822527070E-3
259.000000000000060E+0	993.124638416784220E-3
260.000000000000060E+0	995.738727600854130E-3
261.000000000000060E+0	979.804509518955370E-3
262.000000000000060E+0	997.894030226389890E-3
263.000000000000060E+0	998.457066143171420E-3
264.000000000000060E+0	998.580326804498370E-3
265.000000000000060E+0	999.163361435830290E-3
266.000000000000060E+0	998.905869970478590E-3
267.000000000000060E+0	999.210764872215500E-3
268.000000000000060E+0	998.568442223307980E-3
269.000000000000060E+0	993.743115297701760E-3
270.000000000000060E+0	997.513654530733820E-3
271.000000000000060E+0	891.654826841051680E-3
272.000000000000060E+0	996.884069297811930E-3
273.000000000000060E+0	997.043531270902620E-3
274.000000000000060E+0	997.123593184900070E-3
275.000000000000060E+0	998.511807438409840E-3
276.000000000000060E+0	998.448193964919460E-3
277.000000000000060E+0	997.838361746572480E-3
278.000000000000060E+0	997.160188996477180E-3
279.000000000000060E+0	998.531097031190810E-3
280.000000000000060E+0	997.788443237548780E-3
281.000000000000060E+0	993.717963890428770E-3
282.000000000000060E+0	994.687362128855330E-3
283.000000000000060E+0	997.671944239671980E-3
284.000000000000060E+0	996.385892860352950E-3
285.000000000000060E+0	997.960628282587140E-3
286.000000000000060E+0	998.687269299799780E-3
287.000000000000060E+0	996.888142828983410E-3
288.000000000000060E+0	999.123610510937230E-3
289.000000000000060E+0	998.972289170170220E-3
290.000000000000060E+0	996.407994458049950E-3
291.000000000000060E+0	997.430841840119540E-3
292.000000000000060E+0	997.834733993374300E-3
293.000000000000060E+0	996.662632895166660E-3
294.000000000000060E+0	995.506390884755680E-3
295.000000000000060E+0	995.226561683161260E-3
296.000000000000060E+0	992.228462944972910E-3
297.000000000000060E+0	994.321320196118300E-3
298.000000000000060E+0	997.533961388555660E-3
299.000000000000060E+0	997.056484325065770E-3
300.000000000000060E+0	993.742085996621730E-3
301.000000000000060E+0	998.559909040676820E-3
302.000000000000060E+0	998.668936474175650E-3
303.000000000000060E+0	993.175362373356350E-3
304.000000000000060E+0	997.143303245521810E-3
305.000000000000060E+0	996.286247990703200E-3
306.000000000000060E+0	996.385689818067970E-3
307.000000000000060E+0	998.312221886821890E-3
308.000000000000060E+0	997.538637836081760E-3
309.000000000000060E+0	994.715397414412840E-3
310.000000000000060E+0	994.299775546534260E-3
311.000000000000060E+0	997.744655065153640E-3
312.000000000000060E+0	996.995692818326010E-3
313.000000000000060E+0	994.783459844060690E-3
314.000000000000060E+0	996.923355402373420E-3
315.000000000000060E+0	996.955462671577420E-3
316.000000000000060E+0	997.606379607133390E-3
317.000000000000060E+0	998.391259230598130E-3
318.000000000000060E+0	997.445759001532320E-3
319.000000000000060E+0	986.270037420257870E-3
320.000000000000060E+0	997.752616480422020E-3
