Freq (Hz)	accelerometre (V^2 )	source
100.000000000000090E+0	3.419172623021924E+0	7.846597552982726E+0
101.000000000000090E+0	21.974502531853712E+0	129.255213634179170E+0
102.000000000000090E+0	16.999397486088650E+0	174.793313143866190E+0
103.000000000000090E+0	2.816697508340659E+0	31.048954573281446E+0
104.000000000000090E+0	9.977862874936211E+0	66.603833577980353E+0
105.000000000000090E+0	2.507380149663784E+0	31.285700634501939E+0
106.000000000000090E+0	11.696375251886460E+0	78.101103588083006E+0
107.000000000000090E+0	20.574099924007477E+0	191.851074944168150E+0
108.000000000000090E+0	10.693457814283793E+0	105.614705012243160E+0
109.000000000000090E+0	1.230840688465170E+0	8.126394833343406E+0
110.000000000000090E+0	8.126798301921092E+0	86.754863344161237E+0
111.000000000000090E+0	14.049227364588011E+0	176.704696781873390E+0
112.000000000000090E+0	6.532446218638192E+0	104.929276567410810E+0
113.000000000000090E+0	1.771968978191171E+0	55.776844674892217E+0
114.000000000000090E+0	1.208175526389103E+0	31.650803922116740E+0
115.000000000000090E+0	4.810575579831800E+0	93.557644031661525E+0
116.000000000000090E+0	3.849214948768508E+0	124.437590350806050E+0
117.000000000000090E+0	4.860332670600148E+0	183.963353572776810E+0
118.000000000000090E+0	906.365208610889870E-3	95.676537717879086E+0
119.000000000000090E+0	4.950168250566035E+0	14.947073120613808E+0
120.000000000000090E+0	15.129155051694056E+0	302.887571093612560E+0
121.000000000000090E+0	4.163331023200482E+0	318.587458596140830E+0
122.000000000000090E+0	3.042977673292774E+0	54.588885167370918E+0
123.000000000000090E+0	2.651522543583835E+0	169.674064078629240E+0
124.000000000000090E+0	3.108578508087788E+0	102.471454530677690E+0
125.000000000000090E+0	4.798562854656746E+0	340.677590782268960E+0
126.000000000000090E+0	4.455507591099822E+0	361.667203479884900E+0
127.000000000000090E+0	2.862441558235664E+0	252.459536599120920E+0
128.000000000000090E+0	10.665233316312865E+0	39.630472405973727E+0
129.000000000000090E+0	11.096303631308604E+0	275.875500049002600E+0
130.000000000000090E+0	13.139402891794759E+0	483.787942841804750E+0
131.000000000000090E+0	9.740773276221685E+0	289.236614099822530E+0
132.000000000000090E+0	8.431151620378532E+0	74.435129446268164E+0
133.000000000000090E+0	9.536147509450497E+0	213.674891218904860E+0
134.000000000000090E+0	12.242112697655756E+0	235.690457121751560E+0
135.000000000000090E+0	16.372594100902923E+0	195.367407548451500E+0
136.000000000000090E+0	20.687930335422948E+0	266.951900800040050E+0
137.000000000000090E+0	10.112908950988762E+0	73.860725513830729E+0
138.000000000000090E+0	10.250027948995811E+0	81.002482402599341E+0
139.000000000000090E+0	24.708558749472690E+0	320.779149629918550E+0
140.000000000000090E+0	15.406153188402929E+0	162.107145755878600E+0
141.000000000000090E+0	4.450960598995838E+0	63.360227479603779E+0
142.000000000000090E+0	2.729346180194831E+0	53.069165172232815E+0
143.000000000000090E+0	7.628888154436899E+0	112.918585733214770E+0
144.000000000000090E+0	8.533635486250208E+0	132.815655121767610E+0
145.000000000000090E+0	5.223392512359619E+0	86.063110617305398E+0
146.000000000000090E+0	5.708343429701375E+0	88.048271000988564E+0
147.000000000000090E+0	5.149094016625238E+0	31.440680072616580E+0
148.000000000000090E+0	10.201539050489648E+0	137.181872169163770E+0
149.000000000000090E+0	15.745421211493817E+0	235.325881580980560E+0
150.000000000000090E+0	7.245862905356409E+0	80.075183429153952E+0
151.000000000000090E+0	4.092917720580766E+0	28.970326224633730E+0
152.000000000000090E+0	8.858987038814146E+0	128.408977439625740E+0
153.000000000000090E+0	9.916390104105828E+0	127.702650486497940E+0
154.000000000000090E+0	7.797713524589858E+0	96.986055181718939E+0
155.000000000000090E+0	9.794606300995484E+0	116.580312383784720E+0
156.000000000000090E+0	4.141787024770958E+0	37.083019347613465E+0
157.000000000000090E+0	7.367487259282115E+0	142.544890037098350E+0
158.000000000000090E+0	9.363487813051268E+0	187.550937904729860E+0
159.000000000000090E+0	7.205898145370358E+0	121.687671500643860E+0
160.000000000000090E+0	3.041977872461107E+0	45.484187373360115E+0
161.000000000000090E+0	2.972627812656786E+0	77.079438974025564E+0
162.000000000000090E+0	13.855355429913279E+0	236.750587508281280E+0
163.000000000000090E+0	9.447144047771303E+0	101.105230932703290E+0
164.000000000000090E+0	5.737836441432691E+0	59.665812226272109E+0
165.000000000000090E+0	6.321601628072232E+0	85.378054725445054E+0
166.000000000000090E+0	5.402083944618878E+0	43.308951928055237E+0
167.000000000000090E+0	23.469073496963887E+0	221.290598130588190E+0
168.000000000000090E+0	22.986571677056155E+0	206.469848523930120E+0
169.000000000000090E+0	6.686699965067588E+0	50.106054966594378E+0
170.000000000000090E+0	10.253311176523981E+0	55.384925157755198E+0
171.000000000000090E+0	28.483798325284489E+0	165.560711496564810E+0
172.000000000000090E+0	31.602062522146646E+0	161.413889476839440E+0
173.000000000000090E+0	15.940757387119126E+0	81.811069609205845E+0
174.000000000000090E+0	10.476015535305942E+0	51.502555880837392E+0
175.000000000000090E+0	8.294498465991246E+0	67.251299105968428E+0
176.000000000000090E+0	18.401027773644717E+0	178.095823951610040E+0
177.000000000000090E+0	11.543230878524835E+0	146.508650904595160E+0
178.000000000000090E+0	10.426399155289364E+0	155.827397410247100E+0
179.000000000000090E+0	701.738567188179510E-3	18.786903882702930E+0
180.000000000000090E+0	17.871009164377266E+0	155.570333015636440E+0
181.000000000000090E+0	37.495619991699748E+0	283.477295047778280E+0
182.000000000000090E+0	14.282906858793250E+0	89.499957558647821E+0
183.000000000000090E+0	9.029047131858832E+0	93.355982623681541E+0
184.000000000000090E+0	10.960521715337894E+0	86.739263672142556E+0
185.000000000000090E+0	12.372993742928546E+0	150.128309415560640E+0
186.000000000000090E+0	20.703552034874697E+0	268.423050162554030E+0
187.000000000000090E+0	17.968176814048441E+0	219.249007104576720E+0
188.000000000000090E+0	17.710550058916727E+0	69.311987287654048E+0
189.000000000000090E+0	26.021751180939862E+0	104.593740956583820E+0
190.000000000000090E+0	56.255291743169302E+0	341.462529006539340E+0
191.000000000000090E+0	85.851633628561643E+0	420.383422405582680E+0
192.000000000000090E+0	39.329880761654195E+0	149.937289112098990E+0
193.000000000000090E+0	24.384781071031650E+0	142.346709340241830E+0
194.000000000000090E+0	91.836605437735073E+0	314.734313238781340E+0
195.000000000000090E+0	158.803224155865450E+0	309.875606992310740E+0
196.000000000000090E+0	238.095629417815810E+0	384.960806826240340E+0
197.000000000000090E+0	138.054032067417100E+0	295.333691054008110E+0
198.000000000000090E+0	30.646119636628061E+0	74.987117596380159E+0
199.000000000000090E+0	309.891669771564120E+0	607.699336547924080E+0
200.000000000000090E+0	271.251373938626270E+0	577.495079471711280E+0
201.000000000000090E+0	163.699180816238540E+0	189.781762415453020E+0
202.000000000000090E+0	115.793738615372800E+0	172.424675976409020E+0
203.000000000000090E+0	59.550866698823214E+0	140.554014124747370E+0
204.000000000000090E+0	192.396735825457430E+0	428.050199698842670E+0
205.000000000000090E+0	97.962478532721548E+0	262.328622141990190E+0
206.000000000000090E+0	110.742937765905670E+0	233.489823798955510E+0
207.000000000000090E+0	42.342002441011729E+0	101.166603334460570E+0
208.000000000000090E+0	33.333900079631000E+0	113.855264651409840E+0
209.000000000000090E+0	62.935445081856457E+0	340.083463973599120E+0
210.000000000000080E+0	16.619592482512182E+0	237.840605032817560E+0
211.000000000000080E+0	8.180013726053510E+0	48.544794345216260E+0
212.000000000000080E+0	47.540109264862750E+0	145.908706269564650E+0
213.000000000000080E+0	32.183617874944716E+0	206.343671370105170E+0
214.000000000000080E+0	7.801347437840191E+0	133.727053472887860E+0
215.000000000000080E+0	10.727777521045933E+0	187.050669719880490E+0
216.000000000000080E+0	3.900948696086081E+0	101.646734155491970E+0
217.000000000000080E+0	6.154122023753483E+0	61.292932311438811E+0
218.000000000000080E+0	50.023313251602829E+0	229.765699873483470E+0
219.000000000000080E+0	49.286666821235094E+0	193.673383750639690E+0
220.000000000000080E+0	24.237326973891395E+0	110.505554524485320E+0
221.000000000000080E+0	8.444077189790750E+0	66.277691612889072E+0
222.000000000000080E+0	4.606994105950444E+0	145.210358172100480E+0
223.000000000000080E+0	12.182120263330756E+0	215.790104399066480E+0
224.000000000000080E+0	4.810528540986930E+0	89.709863085873835E+0
225.000000000000080E+0	15.765182353186095E+0	154.332077134503410E+0
226.000000000000080E+0	3.728868407099494E+0	70.748515194732363E+0
227.000000000000080E+0	7.139889973366449E+0	123.261287110044920E+0
228.000000000000080E+0	14.050372870062905E+0	260.482359924959950E+0
229.000000000000080E+0	7.361123983725221E+0	134.983924286280170E+0
230.000000000000080E+0	528.582711853310960E-3	51.962725102164242E+0
231.000000000000080E+0	4.824787678589976E+0	135.338446182399880E+0
232.000000000000080E+0	11.520931035848367E+0	167.494045709618210E+0
233.000000000000080E+0	8.311535287429402E+0	118.965913057388730E+0
234.000000000000080E+0	8.936727702333782E+0	155.724605953401290E+0
235.000000000000080E+0	3.908913018039881E+0	80.620607834295143E+0
236.000000000000080E+0	4.674348177455734E+0	122.188433133586070E+0
237.000000000000080E+0	4.424721813327733E+0	165.339968364630320E+0
238.000000000000080E+0	5.744804307454891E+0	228.271529711941040E+0
239.000000000000080E+0	2.677958898385954E+0	104.150775924794810E+0
240.000000000000080E+0	3.003078037836946E+0	66.449402562891251E+0
241.000000000000080E+0	3.858665824842449E+0	256.358608991636340E+0
242.000000000000080E+0	1.207895381246948E+0	170.786815409014990E+0
243.000000000000080E+0	269.766563637259930E-3	91.655708498564394E+0
244.000000000000080E+0	257.427603153722760E-3	187.743257500799300E+0
245.000000000000080E+0	45.099288823908200E-3	68.045582316196516E+0
246.000000000000080E+0	351.242815964733000E-3	175.778732452337780E+0
247.000000000000080E+0	733.259944667005060E-3	214.748740353706210E+0
248.000000000000080E+0	295.798024943270900E-3	125.036219817117770E+0
249.000000000000080E+0	388.584495321942500E-3	66.134320551138700E+0
250.000000000000080E+0	388.804882801288390E-3	151.651694260956300E+0
251.000000000000080E+0	165.524127731189100E-3	238.309083456829820E+0
252.000000000000080E+0	160.523975287077870E-3	116.388904327820710E+0
253.000000000000080E+0	291.476741912941210E-3	110.124381761897250E+0
254.000000000000080E+0	1.039426445061071E+0	124.280780187557410E+0
255.000000000000080E+0	1.056724970565258E+0	123.371161971821040E+0
256.000000000000110E+0	731.600787647778470E-3	147.749639421057710E+0
257.000000000000110E+0	1.409511971663554E+0	242.640141561022490E+0
258.000000000000110E+0	2.242019325788867E+0	76.549120869005378E+0
259.000000000000110E+0	1.078984941947273E+0	109.892725664737010E+0
260.000000000000110E+0	1.364474874903665E+0	300.898714121797700E+0
261.000000000000110E+0	912.003401624784770E-3	115.770390241665380E+0
262.000000000000110E+0	1.677120190731363E+0	115.155978614417420E+0
263.000000000000110E+0	2.073123332048324E+0	114.228631690054430E+0
264.000000000000110E+0	3.382138734557948E+0	125.785194684098810E+0
265.000000000000110E+0	2.489027680095037E+0	167.422341206588610E+0
266.000000000000110E+0	862.321847166207970E-3	169.981658301288660E+0
267.000000000000110E+0	4.154465513529436E+0	170.273832277297120E+0
268.000000000000110E+0	1.813295365826213E+0	59.285015215014404E+0
269.000000000000110E+0	3.466631220284630E+0	184.144586098790060E+0
270.000000000000110E+0	6.531832332284351E+0	322.959680082654930E+0
271.000000000000110E+0	567.653937714146410E-3	82.333227070022616E+0
272.000000000000110E+0	9.349445648811713E+0	129.289404126814730E+0
273.000000000000110E+0	12.716924993658989E+0	168.623977794177140E+0
274.000000000000110E+0	7.578030077167536E+0	147.917830168135940E+0
275.000000000000110E+0	13.796756018530498E+0	174.823605059311320E+0
276.000000000000110E+0	39.362527516451465E+0	235.165881736798920E+0
277.000000000000110E+0	28.040377909088114E+0	64.725399611415369E+0
278.000000000000110E+0	34.564431678645704E+0	184.613852202346780E+0
279.000000000000110E+0	66.429769416912819E+0	278.287548351713840E+0
280.000000000000110E+0	52.848286708000877E+0	180.764255354448040E+0
281.000000000000110E+0	43.011310679809966E+0	110.732091902092970E+0
282.000000000000110E+0	31.227739728511047E+0	116.168076845590160E+0
283.000000000000110E+0	88.675586917954860E+0	304.804366420042810E+0
284.000000000000110E+0	63.682603559696005E+0	129.957138300563630E+0
285.000000000000110E+0	87.113309167071307E+0	187.578155597787430E+0
286.000000000000110E+0	84.841979340236577E+0	202.438790667903280E+0
287.000000000000110E+0	32.545865258981145E+0	58.844288211281686E+0
288.000000000000110E+0	132.395007004567250E+0	330.268010692127010E+0
289.000000000000110E+0	118.845971021640440E+0	299.305927797187620E+0
290.000000000000110E+0	38.355363823152658E+0	94.299022302254258E+0
291.000000000000110E+0	56.455704297287141E+0	139.331919038103340E+0
292.000000000000110E+0	105.158591631915710E+0	239.710677998282420E+0
293.000000000000110E+0	106.331796776127520E+0	201.034087609294800E+0
294.000000000000110E+0	114.151885541045730E+0	176.895220829639410E+0
295.000000000000110E+0	133.066086615494100E+0	184.435518526272120E+0
296.000000000000110E+0	102.283452674154740E+0	136.328894073431340E+0
297.000000000000110E+0	156.765653615382720E+0	170.635388784787610E+0
298.000000000000110E+0	228.033193950101950E+0	304.882665102656910E+0
299.000000000000110E+0	156.287177900488390E+0	220.068097991879940E+0
300.000000000000110E+0	45.042172994888368E+0	70.596697606229057E+0
301.000000000000110E+0	102.196254683986440E+0	202.409412519545240E+0
302.000000000000110E+0	173.340433012055310E+0	363.413686170430990E+0
303.000000000000110E+0	39.853474461718321E+0	88.912982664927171E+0
304.000000000000110E+0	75.332851325276238E+0	225.671847489987560E+0
305.000000000000110E+0	39.704998596829682E+0	133.072020488883000E+0
306.000000000000110E+0	55.040133107556059E+0	127.082740354914860E+0
307.000000000000110E+0	100.043934643977690E+0	285.600997163629760E+0
308.000000000000110E+0	55.620802523828573E+0	210.985556191867490E+0
309.000000000000110E+0	21.904548482155032E+0	111.293395884887530E+0
310.000000000000110E+0	25.922393846081697E+0	110.332197163786920E+0
311.000000000000110E+0	42.415825569441949E+0	273.411071883213990E+0
312.000000000000110E+0	24.300972121295004E+0	248.626244093413650E+0
313.000000000000110E+0	8.033824730771796E+0	98.793789789613726E+0
314.000000000000110E+0	14.334773245038903E+0	161.563859979087370E+0
315.000000000000110E+0	16.861819106415659E+0	163.495907527386150E+0
316.000000000000110E+0	16.839303534476926E+0	145.457654607818710E+0
317.000000000000110E+0	34.693757522372358E+0	284.179800298476440E+0
318.000000000000110E+0	21.316908633633020E+0	184.297694789782440E+0
319.000000000000110E+0	4.179210242081830E+0	49.161602326365291E+0
320.000000000000110E+0	40.539317355701726E+0	284.333243075542330E+0
321.000000000000110E+0	43.943333189756139E+0	309.665902338322780E+0
322.000000000000110E+0	15.444046839386008E+0	119.641572820893430E+0
323.000000000000110E+0	26.303298708922842E+0	161.918309704349300E+0
324.000000000000110E+0	24.815843661966955E+0	124.996595232526640E+0
325.000000000000110E+0	43.770677614556497E+0	237.414195687899020E+0
326.000000000000110E+0	30.771492743484792E+0	224.327908382619850E+0
327.000000000000110E+0	31.575373574020396E+0	200.747162792774650E+0
328.000000000000110E+0	24.390874966828726E+0	147.322541570719150E+0
329.000000000000110E+0	19.569082052118269E+0	111.431582826814890E+0
330.000000000000110E+0	72.159677304070556E+0	452.446431829705600E+0
331.000000000000110E+0	38.840030742935923E+0	237.972614704882570E+0
332.000000000000110E+0	27.116036882879399E+0	107.843590602992630E+0
333.000000000000110E+0	29.243566304741030E+0	181.760509617645400E+0
334.000000000000110E+0	26.022378266812563E+0	245.808870533043010E+0
335.000000000000110E+0	23.043914614145894E+0	192.855329131016420E+0
336.000000000000110E+0	29.216980673852753E+0	307.012927484973030E+0
337.000000000000110E+0	6.000157728640962E+0	145.050557396296600E+0
338.000000000000110E+0	16.231914535334688E+0	119.936266196604760E+0
339.000000000000110E+0	29.663338789540411E+0	355.053158959595180E+0
340.000000000000110E+0	15.744263132751263E+0	307.571895723175430E+0
341.000000000000110E+0	6.190788718932208E+0	183.438946458756020E+0
342.000000000000110E+0	4.045252634833769E+0	115.285849371415940E+0
343.000000000000110E+0	681.870389151977170E-3	235.595333970527630E+0
344.000000000000110E+0	6.351381432043772E+0	346.933236151347610E+0
345.000000000000110E+0	5.391791727891504E+0	161.331972253805050E+0
346.000000000000110E+0	5.652017540831275E+0	228.894907040568940E+0
347.000000000000110E+0	6.665921461396333E+0	108.380215299793380E+0
348.000000000000110E+0	21.969423816299876E+0	191.768844596499240E+0
349.000000000000110E+0	46.221775264414276E+0	410.052303123709070E+0
350.000000000000110E+0	19.796175544177093E+0	163.259247541826340E+0
351.000000000000110E+0	25.308094734041187E+0	92.144497853697089E+0
352.000000000000110E+0	32.106770413237122E+0	166.208662550766860E+0
353.000000000000110E+0	33.794057879507562E+0	227.722563902699730E+0
354.000000000000110E+0	33.423174129651791E+0	216.924361490645790E+0
355.000000000000110E+0	22.629110218867403E+0	162.508712135745440E+0
356.000000000000110E+0	10.739312109248520E+0	115.348867946593420E+0
357.000000000000110E+0	12.750267620607742E+0	156.792859662901950E+0
358.000000000000110E+0	32.257119529045340E+0	245.666856352966160E+0
359.000000000000110E+0	42.706153274987834E+0	242.981576481648910E+0
360.000000000000110E+0	25.557645214625495E+0	153.370598110896310E+0
361.000000000000110E+0	15.517021340298507E+0	71.241867384093012E+0
362.000000000000110E+0	74.263345581390325E+0	354.056217770060980E+0
363.000000000000110E+0	51.520849013335294E+0	205.470986086308360E+0
364.000000000000110E+0	40.618996457961025E+0	157.165275169997760E+0
365.000000000000110E+0	38.690345428313755E+0	173.871593872770770E+0
366.000000000000110E+0	36.563848944737998E+0	106.550863543855410E+0
367.000000000000110E+0	66.933522766474823E+0	232.997553252381610E+0
368.000000000000110E+0	63.231230745986849E+0	320.308660893090400E+0
369.000000000000110E+0	23.157710537212971E+0	130.214153867031880E+0
370.000000000000110E+0	11.592534926187433E+0	117.137994876400550E+0
371.000000000000110E+0	7.953452617155307E+0	178.621230220276630E+0
372.000000000000110E+0	10.730111494246945E+0	328.461837582103670E+0
373.000000000000110E+0	9.406133316653371E+0	205.173760859377490E+0
374.000000000000110E+0	2.885773767014234E+0	113.092194760527180E+0
375.000000000000110E+0	2.052589301535006E+0	165.635523841211270E+0
376.000000000000110E+0	815.911602216553120E-3	199.381971505951900E+0
377.000000000000110E+0	5.729765785684407E+0	247.955888240617750E+0
378.000000000000110E+0	17.917320886630012E+0	292.381822810499900E+0
379.000000000000110E+0	10.476452586828330E+0	111.618084945285060E+0
380.000000000000110E+0	21.657949748924864E+0	175.895355146643340E+0
381.000000000000110E+0	50.569285241407421E+0	442.808443061862480E+0
382.000000000000110E+0	24.643533183989287E+0	205.688396209211670E+0
383.000000000000110E+0	20.509815034453602E+0	185.356553639578520E+0
384.000000000000110E+0	14.443322940515003E+0	139.676105011803660E+0
385.000000000000110E+0	23.395945704949057E+0	226.750141336728630E+0
386.000000000000110E+0	42.855033517529179E+0	361.574229085883870E+0
387.000000000000110E+0	36.442992911763270E+0	214.139056788305790E+0
388.000000000000110E+0	28.829735976089307E+0	201.665665830810720E+0
389.000000000000110E+0	11.697034247611914E+0	90.377730124508019E+0
390.000000000000110E+0	17.437063597340323E+0	271.100636793379860E+0
391.000000000000110E+0	16.964567035693904E+0	364.682821899000880E+0
392.000000000000110E+0	3.853631390518175E+0	148.186891699158140E+0
393.000000000000110E+0	7.155788180535717E+0	94.660167850426859E+0
394.000000000000110E+0	17.734090993427852E+0	218.474644210452030E+0
395.000000000000110E+0	14.494804330920056E+0	180.040572858571350E+0
396.000000000000110E+0	16.995821548561530E+0	289.887785628799860E+0
397.000000000000110E+0	9.428656178452554E+0	179.606781325107330E+0
398.000000000000110E+0	3.310124069751878E+0	72.411627524208512E+0
399.000000000000110E+0	2.810920444022561E+0	214.097595048999350E+0
400.000000000000110E+0	3.824034447689495E+0	322.290612596375180E+0
401.000000000000110E+0	4.493054856134155E+0	201.012323292696150E+0
402.000000000000110E+0	6.457033670053184E+0	132.455172165276560E+0
403.000000000000110E+0	11.584799286191114E+0	91.655425946300795E+0
404.000000000000110E+0	39.463055688289025E+0	341.636268131814970E+0
405.000000000000110E+0	31.983364557436790E+0	187.740985414993900E+0
406.000000000000110E+0	23.959651252593272E+0	196.147130829352700E+0
407.000000000000110E+0	15.374660371927726E+0	170.913563354179730E+0
408.000000000000110E+0	2.487162431940710E+0	80.940730842297256E+0
409.000000000000110E+0	19.771181150883255E+0	374.740047658523510E+0
410.000000000000110E+0	15.258125387066197E+0	295.730196023029010E+0
411.000000000000110E+0	6.177828662452555E+0	103.033427808330840E+0
412.000000000000110E+0	15.443111861151745E+0	115.606305243824020E+0
413.000000000000110E+0	28.007902951081451E+0	227.142829178131880E+0
414.000000000000110E+0	25.414241337126619E+0	253.502515088072580E+0
415.000000000000110E+0	17.513803765069248E+0	226.146656826271450E+0
416.000000000000110E+0	9.169897730144601E+0	118.697952656597380E+0
417.000000000000110E+0	6.334101278043670E+0	117.100869081325900E+0
418.000000000000110E+0	10.689333921305664E+0	240.857484284428350E+0
419.000000000000110E+0	13.471094558891483E+0	272.546975592773720E+0
420.000000000000110E+0	16.068686686440667E+0	249.393662586333760E+0
421.000000000000110E+0	5.074367120038292E+0	46.811679955763992E+0
422.000000000000110E+0	21.993904708984441E+0	213.201837209298670E+0
423.000000000000110E+0	38.961831752780562E+0	359.939406954188600E+0
424.000000000000110E+0	19.631632993754216E+0	172.224735667081570E+0
425.000000000000110E+0	22.221085632127000E+0	211.962431043230570E+0
426.000000000000110E+0	19.695936760877693E+0	128.723202096434140E+0
427.000000000000110E+0	15.157470436038579E+0	149.855156667234890E+0
428.000000000000110E+0	60.515191420706728E+0	423.328399618530620E+0
429.000000000000110E+0	38.261588756996140E+0	199.029211953808670E+0
430.000000000000110E+0	23.789954584184162E+0	146.225823684066850E+0
431.000000000000110E+0	23.207002115553951E+0	110.647833255566940E+0
