Freq (Hz)	Coh_accelerometre /source
source
source
10.000000000000018E+0	994.632756835853060E-3
11.000000000000020E+0	995.324644723194710E-3
12.000000000000021E+0	996.042843470837600E-3
13.000000000000023E+0	996.112588985861080E-3
14.000000000000025E+0	999.051028616134260E-3
15.000000000000027E+0	999.571739064693210E-3
16.000000000000028E+0	971.439803588513780E-3
17.000000000000028E+0	995.630964062846350E-3
18.000000000000028E+0	999.590781831506400E-3
19.000000000000028E+0	998.614884116949430E-3
20.000000000000028E+0	998.999289679277870E-3
21.000000000000028E+0	998.620486522510120E-3
22.000000000000028E+0	999.455233386345560E-3
23.000000000000028E+0	999.697230578389880E-3
24.000000000000028E+0	999.819682852816080E-3
25.000000000000028E+0	999.927439435916440E-3
26.000000000000028E+0	999.967246869510770E-3
27.000000000000028E+0	999.936125775248480E-3
28.000000000000028E+0	999.880897295377210E-3
29.000000000000028E+0	999.569533690910620E-3
30.000000000000028E+0	999.502193084341740E-3
31.000000000000028E+0	999.824288106579750E-3
32.000000000000028E+0	999.943498373529470E-3
33.000000000000028E+0	999.912927336030540E-3
34.000000000000028E+0	999.615685911886100E-3
35.000000000000028E+0	999.658039271759220E-3
36.000000000000028E+0	999.961658787320130E-3
37.000000000000028E+0	999.936446358418830E-3
38.000000000000028E+0	999.830024350861320E-3
39.000000000000028E+0	999.777838825284590E-3
40.000000000000028E+0	999.798080370265300E-3
41.000000000000028E+0	999.932359444834050E-3
42.000000000000028E+0	999.881811673343780E-3
43.000000000000028E+0	999.664639536032790E-3
44.000000000000028E+0	999.106300081318510E-3
45.000000000000028E+0	999.639591835955520E-3
46.000000000000028E+0	999.899395456862240E-3
47.000000000000028E+0	999.859364167569150E-3
48.000000000000028E+0	999.917131003359550E-3
49.000000000000028E+0	999.663397040229330E-3
50.000000000000028E+0	999.722791640823890E-3
51.000000000000028E+0	999.862336375380910E-3
52.000000000000028E+0	999.822596538674110E-3
53.000000000000028E+0	999.196226465516090E-3
54.000000000000028E+0	999.686906687031970E-3
55.000000000000028E+0	999.767637129972520E-3
56.000000000000028E+0	999.654407876406800E-3
57.000000000000028E+0	999.829151208722400E-3
58.000000000000028E+0	999.486743045182810E-3
59.000000000000028E+0	999.627554355843720E-3
60.000000000000028E+0	999.780416202296960E-3
61.000000000000028E+0	999.648208291985310E-3
62.000000000000028E+0	999.515678017301010E-3
63.000000000000028E+0	999.850076076262860E-3
64.000000000000028E+0	999.804148766592740E-3
65.000000000000028E+0	999.837367284729720E-3
66.000000000000028E+0	999.820523247917260E-3
67.000000000000028E+0	998.929070713051920E-3
68.000000000000028E+0	999.196664493727240E-3
69.000000000000028E+0	999.782590460000620E-3
70.000000000000028E+0	999.815631971602280E-3
71.000000000000028E+0	999.706586018688450E-3
72.000000000000028E+0	999.690095585472950E-3
73.000000000000028E+0	999.788594182704380E-3
74.000000000000028E+0	999.804286552275050E-3
75.000000000000028E+0	999.840125956496630E-3
76.000000000000028E+0	999.619195792855740E-3
77.000000000000028E+0	998.045482351671450E-3
78.000000000000028E+0	999.724567871472570E-3
79.000000000000028E+0	999.932006835015820E-3
80.000000000000028E+0	999.625315984180360E-3
81.000000000000028E+0	992.873818704303910E-3
82.000000000000028E+0	965.304009725648340E-3
83.000000000000028E+0	999.295792533586360E-3
84.000000000000028E+0	999.661128170698740E-3
85.000000000000028E+0	999.002027260707190E-3
86.000000000000028E+0	994.637349456927390E-3
87.000000000000028E+0	997.779065258134090E-3
88.000000000000028E+0	999.310473598981290E-3
89.000000000000028E+0	999.479870023038170E-3
90.000000000000028E+0	995.269504164409510E-3
91.000000000000028E+0	998.910820372257310E-3
92.000000000000028E+0	998.908362354544390E-3
93.000000000000028E+0	998.417213813898360E-3
94.000000000000028E+0	998.013603485730980E-3
95.000000000000028E+0	984.001583254771720E-3
96.000000000000028E+0	999.758428719860200E-3
97.000000000000028E+0	999.883707606517350E-3
98.000000000000028E+0	999.769361449574180E-3
99.000000000000028E+0	998.875313073019240E-3
100.000000000000030E+0	999.450701772434780E-3
101.000000000000030E+0	999.922573320534580E-3
102.000000000000030E+0	999.805323157692100E-3
103.000000000000030E+0	998.130819065757850E-3
104.000000000000030E+0	999.390306917527060E-3
105.000000000000030E+0	998.375190819218880E-3
106.000000000000030E+0	999.852396558884800E-3
107.000000000000030E+0	999.867017355758890E-3
108.000000000000030E+0	999.826214223072610E-3
109.000000000000030E+0	997.912566432025860E-3
110.000000000000030E+0	999.670841909056970E-3
111.000000000000030E+0	999.718019403137540E-3
112.000000000000030E+0	999.408427174815820E-3
113.000000000000030E+0	998.452124805287330E-3
114.000000000000030E+0	997.548185446216590E-3
115.000000000000030E+0	999.200143281374190E-3
116.000000000000030E+0	999.082155278384510E-3
117.000000000000030E+0	999.292873813130480E-3
118.000000000000030E+0	997.245626087522320E-3
119.000000000000030E+0	998.734535477515560E-3
120.000000000000030E+0	999.429537137376590E-3
121.000000000000030E+0	997.078357624875400E-3
122.000000000000030E+0	996.865882447369400E-3
123.000000000000030E+0	997.537380961394100E-3
124.000000000000030E+0	997.046625534138030E-3
125.000000000000030E+0	997.641266087641140E-3
126.000000000000030E+0	998.670142296499200E-3
127.000000000000030E+0	998.127566851662040E-3
128.000000000000030E+0	998.508202793118690E-3
129.000000000000030E+0	999.751515389271980E-3
130.000000000000030E+0	999.580952464409920E-3
131.000000000000030E+0	999.526588736149410E-3
132.000000000000030E+0	999.514008209850150E-3
133.000000000000030E+0	999.530297150527660E-3
134.000000000000030E+0	999.637117571735010E-3
135.000000000000030E+0	999.757389328571500E-3
136.000000000000030E+0	999.804204188850740E-3
137.000000000000030E+0	999.333922248317070E-3
138.000000000000030E+0	999.835608469778920E-3
139.000000000000030E+0	999.888327975393060E-3
140.000000000000030E+0	999.884510205512720E-3
141.000000000000030E+0	999.528145617081030E-3
142.000000000000030E+0	999.251363276994150E-3
143.000000000000030E+0	999.786469164733020E-3
144.000000000000030E+0	999.833638439533990E-3
145.000000000000030E+0	999.505546451420980E-3
146.000000000000030E+0	999.533206820942600E-3
147.000000000000030E+0	999.302024254858480E-3
148.000000000000030E+0	999.746291960320720E-3
149.000000000000030E+0	999.774781473999780E-3
150.000000000000030E+0	999.406629084832800E-3
151.000000000000030E+0	999.448365451832130E-3
152.000000000000030E+0	999.210236077009650E-3
153.000000000000030E+0	999.319806275341120E-3
154.000000000000030E+0	999.404386333852090E-3
155.000000000000030E+0	999.615559090199280E-3
156.000000000000030E+0	999.467408250855000E-3
157.000000000000030E+0	999.625226883246400E-3
158.000000000000030E+0	999.531275833543730E-3
159.000000000000030E+0	999.173893211007470E-3
160.000000000000030E+0	997.542125502674180E-3
161.000000000000030E+0	996.507137977286960E-3
162.000000000000030E+0	999.500550983069560E-3
163.000000000000030E+0	999.479246031776180E-3
164.000000000000030E+0	998.831750298370240E-3
165.000000000000030E+0	998.857911513383210E-3
166.000000000000030E+0	998.632148950231780E-3
167.000000000000030E+0	999.462332122018740E-3
168.000000000000030E+0	999.279084535214520E-3
169.000000000000030E+0	997.618481907796450E-3
170.000000000000030E+0	998.057750256325370E-3
171.000000000000030E+0	999.384067933299040E-3
172.000000000000030E+0	999.267993946995720E-3
173.000000000000030E+0	998.419983207737280E-3
174.000000000000030E+0	997.902103399054500E-3
175.000000000000030E+0	997.414407209078260E-3
176.000000000000030E+0	998.399101122246950E-3
177.000000000000030E+0	997.988286128889350E-3
178.000000000000030E+0	996.771069128877700E-3
179.000000000000030E+0	958.091234567303160E-3
180.000000000000030E+0	998.495589562482080E-3
181.000000000000030E+0	999.480972772636920E-3
182.000000000000030E+0	999.052621135990580E-3
183.000000000000030E+0	997.867897534505220E-3
184.000000000000030E+0	998.755839812984210E-3
185.000000000000030E+0	998.895978894594250E-3
186.000000000000030E+0	999.516555690987850E-3
187.000000000000030E+0	999.372811349772070E-3
188.000000000000030E+0	999.415015510398460E-3
189.000000000000030E+0	999.526407580568210E-3
190.000000000000030E+0	999.634146291110030E-3
191.000000000000030E+0	999.771731757569390E-3
192.000000000000030E+0	999.058125565545960E-3
193.000000000000030E+0	997.284192226912670E-3
194.000000000000030E+0	999.349830286082150E-3
195.000000000000030E+0	999.464251026416230E-3
196.000000000000030E+0	999.523983098165480E-3
197.000000000000030E+0	998.730014345097670E-3
198.000000000000030E+0	990.758345898445580E-3
199.000000000000030E+0	999.481185896192840E-3
200.000000000000030E+0	999.173179194239420E-3
201.000000000000030E+0	997.977190730717440E-3
202.000000000000030E+0	998.276475268691790E-3
203.000000000000030E+0	995.352427312129690E-3
204.000000000000030E+0	998.914130329360830E-3
205.000000000000030E+0	997.105711881526080E-3
206.000000000000030E+0	997.814049890467960E-3
207.000000000000030E+0	995.553163784389290E-3
208.000000000000030E+0	994.456276976399490E-3
209.000000000000030E+0	997.261237492787610E-3
210.000000000000030E+0	994.646185029023240E-3
211.000000000000030E+0	986.898114374451630E-3
212.000000000000030E+0	998.494240401811560E-3
213.000000000000030E+0	999.371225610281020E-3
214.000000000000030E+0	995.332672368920650E-3
215.000000000000030E+0	995.973404991988830E-3
216.000000000000030E+0	990.320985454332110E-3
217.000000000000030E+0	984.863323830814320E-3
218.000000000000030E+0	998.717462784434520E-3
219.000000000000030E+0	999.248676919592180E-3
220.000000000000030E+0	999.491271210635520E-3
221.000000000000030E+0	998.468679933193660E-3
222.000000000000030E+0	990.801023209848310E-3
223.000000000000030E+0	997.101795123798710E-3
224.000000000000030E+0	992.918613819105950E-3
225.000000000000030E+0	998.257200646639810E-3
226.000000000000030E+0	994.027671212268760E-3
227.000000000000030E+0	993.924103047963300E-3
228.000000000000030E+0	997.596621978064980E-3
229.000000000000030E+0	997.680836389706620E-3
230.000000000000030E+0	969.661422438568560E-3
231.000000000000030E+0	993.043856434864920E-3
232.000000000000030E+0	997.747656942791990E-3
233.000000000000030E+0	998.238785619672050E-3
234.000000000000030E+0	998.207253523964220E-3
235.000000000000030E+0	995.620136785592360E-3
236.000000000000030E+0	995.272406679422520E-3
237.000000000000030E+0	995.546684554257430E-3
238.000000000000030E+0	996.390632812419910E-3
239.000000000000030E+0	993.536875177254090E-3
240.000000000000030E+0	996.592053051192470E-3
241.000000000000030E+0	998.124161164850700E-3
242.000000000000030E+0	996.103907398289130E-3
243.000000000000030E+0	981.510626732998820E-3
244.000000000000030E+0	982.193858291998460E-3
245.000000000000030E+0	955.602832229854430E-3
246.000000000000030E+0	996.259195067142780E-3
247.000000000000030E+0	997.681680836027930E-3
248.000000000000030E+0	991.172349936266350E-3
249.000000000000030E+0	995.808741278392920E-3
250.000000000000030E+0	993.049856334530690E-3
251.000000000000030E+0	977.093753283656770E-3
252.000000000000030E+0	973.018836118331400E-3
253.000000000000030E+0	975.551083856825100E-3
254.000000000000030E+0	992.048394396408240E-3
255.000000000000030E+0	993.175947660612460E-3
256.000000000000060E+0	995.021797138062490E-3
257.000000000000060E+0	997.217176304501680E-3
258.000000000000060E+0	996.141473907496080E-3
259.000000000000060E+0	989.367851365550720E-3
260.000000000000060E+0	987.161357269469300E-3
261.000000000000060E+0	981.980590004070340E-3
262.000000000000060E+0	993.763955411088310E-3
263.000000000000060E+0	994.183617018223220E-3
264.000000000000060E+0	995.257558604893840E-3
265.000000000000060E+0	992.942833029539890E-3
266.000000000000060E+0	969.505286481494700E-3
267.000000000000060E+0	993.648897662488090E-3
268.000000000000060E+0	991.805155357214140E-3
269.000000000000060E+0	996.869368402104830E-3
270.000000000000060E+0	995.322584835096500E-3
271.000000000000060E+0	942.019528650741230E-3
272.000000000000060E+0	997.138788556069190E-3
273.000000000000060E+0	998.359857201189250E-3
274.000000000000060E+0	996.977422808489780E-3
275.000000000000060E+0	997.450795890550410E-3
276.000000000000060E+0	998.709585179503810E-3
277.000000000000060E+0	997.865961646786310E-3
278.000000000000060E+0	997.564195089454710E-3
279.000000000000060E+0	997.788619099508560E-3
280.000000000000060E+0	997.303004517360870E-3
281.000000000000060E+0	995.689405981319390E-3
282.000000000000060E+0	993.298544575827110E-3
283.000000000000060E+0	996.580533610757710E-3
284.000000000000060E+0	993.355690331975460E-3
285.000000000000060E+0	994.689690107968370E-3
286.000000000000060E+0	993.784147048604520E-3
287.000000000000060E+0	988.332136679237360E-3
288.000000000000060E+0	997.121945312569920E-3
289.000000000000060E+0	996.567192837651600E-3
290.000000000000060E+0	990.835189581812050E-3
291.000000000000060E+0	993.511338563042300E-3
292.000000000000060E+0	995.940352933190280E-3
293.000000000000060E+0	995.672067927866440E-3
294.000000000000060E+0	996.231346432349340E-3
295.000000000000060E+0	996.450346401674850E-3
296.000000000000060E+0	992.811551913257210E-3
297.000000000000060E+0	994.409012264046430E-3
298.000000000000060E+0	995.425179274333160E-3
299.000000000000060E+0	994.551076873256610E-3
300.000000000000060E+0	986.600562406460100E-3
301.000000000000060E+0	995.051768554767400E-3
302.000000000000060E+0	997.093992139980840E-3
303.000000000000060E+0	989.442786734942900E-3
304.000000000000060E+0	995.187293959395090E-3
305.000000000000060E+0	990.771173538533940E-3
306.000000000000060E+0	993.720806863903740E-3
307.000000000000060E+0	996.585647738394860E-3
308.000000000000060E+0	995.274885092647170E-3
309.000000000000060E+0	988.944456430530080E-3
310.000000000000060E+0	993.276580283235070E-3
311.000000000000060E+0	997.342319303529340E-3
312.000000000000060E+0	997.138204621372150E-3
313.000000000000060E+0	993.072626286125910E-3
314.000000000000060E+0	995.123268574117260E-3
315.000000000000060E+0	995.241364228450440E-3
316.000000000000060E+0	995.483201656626510E-3
317.000000000000060E+0	998.026640953568740E-3
318.000000000000060E+0	997.208363140624660E-3
319.000000000000060E+0	983.662292812506500E-3
320.000000000000060E+0	998.226988418617790E-3
