Freq (Hz)	Coh_accelerometre /source
source
source
10.000000000000018E+0	989.895227067465130E-3
11.000000000000020E+0	996.965804563943240E-3
12.000000000000021E+0	993.666738689172210E-3
13.000000000000023E+0	981.121509718071770E-3
14.000000000000025E+0	999.172068855130770E-3
15.000000000000027E+0	998.706743213989670E-3
16.000000000000028E+0	998.741637418862790E-3
17.000000000000028E+0	996.403148453783190E-3
18.000000000000028E+0	999.443586037854550E-3
19.000000000000028E+0	999.781272638080360E-3
20.000000000000028E+0	999.203242986572700E-3
21.000000000000028E+0	999.726427343809340E-3
22.000000000000028E+0	999.892799550593070E-3
23.000000000000028E+0	999.584611361452820E-3
24.000000000000028E+0	999.850571220913480E-3
25.000000000000028E+0	999.924555885645550E-3
26.000000000000028E+0	999.979859396434190E-3
27.000000000000028E+0	999.959265755910760E-3
28.000000000000028E+0	999.980381113059760E-3
29.000000000000028E+0	999.878441743357050E-3
30.000000000000028E+0	999.002119064346440E-3
31.000000000000028E+0	999.825034553642020E-3
32.000000000000028E+0	999.980338859021040E-3
33.000000000000028E+0	999.940913048385950E-3
34.000000000000028E+0	999.939926215973940E-3
35.000000000000028E+0	998.769611738919760E-3
36.000000000000028E+0	999.757871418548770E-3
37.000000000000028E+0	999.928294366334120E-3
38.000000000000028E+0	999.699459747533050E-3
39.000000000000028E+0	999.838170905472220E-3
40.000000000000028E+0	999.738034353133240E-3
41.000000000000028E+0	999.788486579741060E-3
42.000000000000028E+0	997.794676199319050E-3
43.000000000000028E+0	999.501805560102150E-3
44.000000000000028E+0	999.674991506485870E-3
45.000000000000028E+0	999.755690763063140E-3
46.000000000000028E+0	999.713861705576860E-3
47.000000000000028E+0	998.788125406557810E-3
48.000000000000028E+0	997.734316763258740E-3
49.000000000000028E+0	998.320440768599270E-3
50.000000000000028E+0	999.463996581284490E-3
51.000000000000028E+0	999.753243374975400E-3
52.000000000000028E+0	999.783790644420130E-3
53.000000000000028E+0	999.447564073115630E-3
54.000000000000028E+0	999.891872678939750E-3
55.000000000000028E+0	999.846919654139630E-3
56.000000000000028E+0	999.835988913478360E-3
57.000000000000028E+0	999.821274521563550E-3
58.000000000000028E+0	999.432242879635610E-3
59.000000000000028E+0	999.849247240680470E-3
60.000000000000028E+0	999.565978841975180E-3
61.000000000000028E+0	999.661793897542840E-3
62.000000000000028E+0	998.230656282378950E-3
63.000000000000028E+0	999.858943394260180E-3
64.000000000000028E+0	999.874405147614830E-3
65.000000000000028E+0	999.984253197595320E-3
66.000000000000028E+0	999.957575878317680E-3
67.000000000000028E+0	999.956975227936810E-3
68.000000000000028E+0	999.847948778130430E-3
69.000000000000028E+0	999.969850060033030E-3
70.000000000000028E+0	999.973588547825030E-3
71.000000000000028E+0	999.939355336177500E-3
72.000000000000028E+0	999.869067268287390E-3
73.000000000000028E+0	999.920645758913820E-3
74.000000000000028E+0	999.928723748744640E-3
75.000000000000028E+0	999.930500297121270E-3
76.000000000000028E+0	999.934349017629230E-3
77.000000000000028E+0	999.902873378846090E-3
78.000000000000028E+0	999.921982309444180E-3
79.000000000000028E+0	999.958685730132690E-3
80.000000000000028E+0	999.940813513026660E-3
81.000000000000028E+0	999.922287432250420E-3
82.000000000000028E+0	999.896079661398480E-3
83.000000000000028E+0	999.937965022174250E-3
84.000000000000028E+0	999.942926054545600E-3
85.000000000000028E+0	999.854067397835440E-3
86.000000000000028E+0	999.906738270501580E-3
87.000000000000028E+0	999.892491825260190E-3
88.000000000000028E+0	999.942713878612330E-3
89.000000000000028E+0	999.948753605294450E-3
90.000000000000028E+0	998.713603108457140E-3
91.000000000000028E+0	999.561744211015290E-3
92.000000000000028E+0	999.882716874196610E-3
93.000000000000028E+0	999.740545966771980E-3
94.000000000000028E+0	999.699434271644090E-3
95.000000000000028E+0	999.763294098006460E-3
96.000000000000028E+0	993.602690240708910E-3
97.000000000000028E+0	998.685556630259930E-3
98.000000000000028E+0	999.345543987861790E-3
99.000000000000028E+0	998.577682797284650E-3
100.000000000000030E+0	995.711297268266460E-3
101.000000000000030E+0	999.771743619767390E-3
102.000000000000030E+0	999.852881955532240E-3
103.000000000000030E+0	999.833241335244650E-3
104.000000000000030E+0	999.828366425529860E-3
105.000000000000030E+0	999.565509323767530E-3
106.000000000000030E+0	999.776292767267870E-3
107.000000000000030E+0	999.890315861982740E-3
108.000000000000030E+0	999.864079823462480E-3
109.000000000000030E+0	998.423931570687650E-3
110.000000000000030E+0	999.573780219798150E-3
111.000000000000030E+0	999.823441094840890E-3
112.000000000000030E+0	999.653534428164400E-3
113.000000000000030E+0	999.727785540400980E-3
114.000000000000030E+0	999.639670893461280E-3
115.000000000000030E+0	999.322530804892750E-3
116.000000000000030E+0	999.286942951365220E-3
117.000000000000030E+0	999.810828132754130E-3
118.000000000000030E+0	999.719737124640570E-3
119.000000000000030E+0	998.661740495012550E-3
120.000000000000030E+0	999.886484218197920E-3
121.000000000000030E+0	999.922571269960310E-3
122.000000000000030E+0	999.691945867778320E-3
123.000000000000030E+0	999.806468852174720E-3
124.000000000000030E+0	999.582417262969590E-3
125.000000000000030E+0	999.893008665994510E-3
126.000000000000030E+0	999.910814424895490E-3
127.000000000000030E+0	999.850463431585680E-3
128.000000000000030E+0	999.138120291585770E-3
129.000000000000030E+0	999.785783562726180E-3
130.000000000000030E+0	999.867199035103680E-3
131.000000000000030E+0	999.840220533848240E-3
132.000000000000030E+0	998.787317788496830E-3
133.000000000000030E+0	999.094895357466320E-3
134.000000000000030E+0	999.486692065808090E-3
135.000000000000030E+0	999.480628109418290E-3
136.000000000000030E+0	999.594049987794330E-3
137.000000000000030E+0	999.119587264743810E-3
138.000000000000030E+0	999.802128245706130E-3
139.000000000000030E+0	999.896388693070070E-3
140.000000000000030E+0	999.770563774165070E-3
141.000000000000030E+0	999.767752325442020E-3
142.000000000000030E+0	999.633950266575980E-3
143.000000000000030E+0	999.600772640617640E-3
144.000000000000030E+0	999.609504556435160E-3
145.000000000000030E+0	999.548490438163520E-3
146.000000000000030E+0	999.539370322322650E-3
147.000000000000030E+0	998.788495175070070E-3
148.000000000000030E+0	999.834857156264080E-3
149.000000000000030E+0	999.862531762480300E-3
150.000000000000030E+0	999.300594545904250E-3
151.000000000000030E+0	998.659388550261260E-3
152.000000000000030E+0	999.307349464977900E-3
153.000000000000030E+0	998.378695105271880E-3
154.000000000000030E+0	999.124508454104050E-3
155.000000000000030E+0	998.938433624050880E-3
156.000000000000030E+0	994.217355645107160E-3
157.000000000000030E+0	999.588305786967330E-3
158.000000000000030E+0	999.354059415923920E-3
159.000000000000030E+0	998.783572707842570E-3
160.000000000000030E+0	997.144988647499790E-3
161.000000000000030E+0	994.213027261583340E-3
162.000000000000030E+0	999.268769620073160E-3
163.000000000000030E+0	999.183105291901680E-3
164.000000000000030E+0	997.934534067151380E-3
165.000000000000030E+0	998.185137852394710E-3
166.000000000000030E+0	993.653118389448590E-3
167.000000000000030E+0	999.611003219087130E-3
168.000000000000030E+0	999.812631322963050E-3
169.000000000000030E+0	999.876625223834030E-3
170.000000000000030E+0	999.720110973024490E-3
171.000000000000030E+0	999.866011444576430E-3
172.000000000000030E+0	999.841263117401620E-3
173.000000000000030E+0	999.607643157997660E-3
174.000000000000030E+0	999.236815481812200E-3
175.000000000000030E+0	998.971449478963100E-3
176.000000000000030E+0	999.787444906383050E-3
177.000000000000030E+0	999.728033878106380E-3
178.000000000000030E+0	999.642821182326720E-3
179.000000000000030E+0	998.496820668652080E-3
180.000000000000030E+0	999.413338725853030E-3
181.000000000000030E+0	999.758122735225800E-3
182.000000000000030E+0	999.369177063844090E-3
183.000000000000030E+0	999.108457349634490E-3
184.000000000000030E+0	999.303675942755040E-3
185.000000000000030E+0	999.576429534763550E-3
186.000000000000030E+0	999.731378806241300E-3
187.000000000000030E+0	999.539198833144680E-3
188.000000000000030E+0	998.775386732070780E-3
189.000000000000030E+0	999.027132720517570E-3
190.000000000000030E+0	999.714021579110270E-3
191.000000000000030E+0	999.807038521647540E-3
192.000000000000030E+0	999.414970116042190E-3
193.000000000000030E+0	998.869425960676960E-3
194.000000000000030E+0	998.969781641408370E-3
195.000000000000030E+0	998.997454121978820E-3
196.000000000000030E+0	999.097167150164060E-3
197.000000000000030E+0	998.851687790637270E-3
198.000000000000030E+0	997.624200923442950E-3
199.000000000000030E+0	999.644037469590960E-3
200.000000000000030E+0	999.187857434389980E-3
201.000000000000030E+0	996.513195521321450E-3
202.000000000000030E+0	994.926245302476750E-3
203.000000000000030E+0	995.288671135990620E-3
204.000000000000030E+0	999.163635700563430E-3
205.000000000000030E+0	999.247804559606490E-3
206.000000000000030E+0	999.147100597824740E-3
207.000000000000030E+0	997.186286861134420E-3
208.000000000000030E+0	998.179926387119830E-3
209.000000000000030E+0	999.415099315713590E-3
210.000000000000030E+0	998.757188388753600E-3
211.000000000000030E+0	995.384022730233960E-3
212.000000000000030E+0	997.581444265087990E-3
213.000000000000030E+0	996.229460973765410E-3
214.000000000000030E+0	994.341103757154010E-3
215.000000000000030E+0	995.170725676334910E-3
216.000000000000030E+0	995.635908556370070E-3
217.000000000000030E+0	998.489781265950000E-3
218.000000000000030E+0	999.717063750504620E-3
219.000000000000030E+0	999.262346600818580E-3
220.000000000000030E+0	995.201997592405910E-3
221.000000000000030E+0	983.757736453528150E-3
222.000000000000030E+0	992.839936766666150E-3
223.000000000000030E+0	996.306862919626560E-3
224.000000000000030E+0	996.002199098456550E-3
225.000000000000030E+0	997.897448111553340E-3
226.000000000000030E+0	994.674636231386630E-3
227.000000000000030E+0	994.846796171340200E-3
228.000000000000030E+0	997.611085531935450E-3
229.000000000000030E+0	996.966130385694150E-3
230.000000000000030E+0	992.573545389127560E-3
231.000000000000030E+0	997.563604498717840E-3
232.000000000000030E+0	997.818337740905340E-3
233.000000000000030E+0	997.147954295570240E-3
234.000000000000030E+0	997.866598215462860E-3
235.000000000000030E+0	995.719561682157690E-3
236.000000000000030E+0	997.482354675129800E-3
237.000000000000030E+0	998.099285618315960E-3
238.000000000000030E+0	998.713358566537200E-3
239.000000000000030E+0	997.453579156239670E-3
240.000000000000030E+0	993.457583094773720E-3
241.000000000000030E+0	998.530712151013740E-3
242.000000000000030E+0	998.578774585437090E-3
243.000000000000030E+0	998.085292559075740E-3
244.000000000000030E+0	998.807255687748420E-3
245.000000000000030E+0	997.167016120128700E-3
246.000000000000030E+0	996.045132581806050E-3
247.000000000000030E+0	997.139493805495160E-3
248.000000000000030E+0	996.059031004092320E-3
249.000000000000030E+0	996.186415833630660E-3
250.000000000000030E+0	998.658625501435910E-3
251.000000000000030E+0	998.995003277413640E-3
252.000000000000030E+0	997.994328908893610E-3
253.000000000000030E+0	997.979815996823620E-3
254.000000000000030E+0	998.511447253413120E-3
255.000000000000030E+0	994.285043311090130E-3
256.000000000000060E+0	986.484992690004340E-3
257.000000000000060E+0	997.572579068678690E-3
258.000000000000060E+0	996.933184263051660E-3
259.000000000000060E+0	997.297933677339540E-3
260.000000000000060E+0	998.171276606302560E-3
261.000000000000060E+0	995.739174823457530E-3
262.000000000000060E+0	995.146603313347140E-3
263.000000000000060E+0	995.487925789063980E-3
264.000000000000060E+0	994.559385796959570E-3
265.000000000000060E+0	995.816803737212490E-3
266.000000000000060E+0	994.794907015336790E-3
267.000000000000060E+0	989.920696543793780E-3
268.000000000000060E+0	992.228343203532150E-3
269.000000000000060E+0	996.584901053302660E-3
270.000000000000060E+0	997.064234888901610E-3
271.000000000000060E+0	988.893228752087180E-3
272.000000000000060E+0	992.328344803470320E-3
273.000000000000060E+0	995.454385902948660E-3
274.000000000000060E+0	989.002300916288380E-3
275.000000000000060E+0	992.139754837491390E-3
276.000000000000060E+0	985.664379441433260E-3
277.000000000000060E+0	997.038207611316450E-3
278.000000000000060E+0	999.378248052660730E-3
279.000000000000060E+0	998.731695578819580E-3
280.000000000000060E+0	996.973377410572570E-3
281.000000000000060E+0	996.491168203593400E-3
282.000000000000060E+0	993.054661323750980E-3
283.000000000000060E+0	997.921538080718260E-3
284.000000000000060E+0	998.047712353679510E-3
285.000000000000060E+0	993.436059125632600E-3
286.000000000000060E+0	990.158870050520830E-3
287.000000000000060E+0	963.271920884640420E-3
288.000000000000060E+0	997.192630628387810E-3
289.000000000000060E+0	997.366359082600070E-3
290.000000000000060E+0	995.217736419086400E-3
291.000000000000060E+0	997.094131624539410E-3
292.000000000000060E+0	998.499997070700140E-3
293.000000000000060E+0	998.451990257027690E-3
294.000000000000060E+0	996.108665817781460E-3
295.000000000000060E+0	992.823359608630330E-3
296.000000000000060E+0	992.514214287513410E-3
297.000000000000060E+0	996.036175428038680E-3
298.000000000000060E+0	997.167367177876570E-3
299.000000000000060E+0	994.893131941272270E-3
300.000000000000060E+0	985.782721245439970E-3
301.000000000000060E+0	994.190935443404420E-3
302.000000000000060E+0	998.075895660830330E-3
303.000000000000060E+0	992.085366112893220E-3
304.000000000000060E+0	998.644304036823250E-3
305.000000000000060E+0	994.525155853180130E-3
306.000000000000060E+0	997.151313519715980E-3
307.000000000000060E+0	999.014892109435390E-3
308.000000000000060E+0	998.871264492911080E-3
309.000000000000060E+0	998.598028509633530E-3
310.000000000000060E+0	993.733119719238390E-3
311.000000000000060E+0	996.259387839905420E-3
312.000000000000060E+0	996.117870267440700E-3
313.000000000000060E+0	992.829147886204800E-3
314.000000000000060E+0	995.309439892335670E-3
315.000000000000060E+0	996.289341025073490E-3
316.000000000000060E+0	997.667448863543420E-3
317.000000000000060E+0	997.730133976958750E-3
318.000000000000060E+0	998.007817018834340E-3
319.000000000000060E+0	989.862020770685410E-3
320.000000000000060E+0	995.849979455884710E-3
