Freq (Hz)	accelerometre /source
source
source_Real	accelerometre /source
source
source_Imag
10.000000000000018E+0	-89.298085535544081E-3	173.690410523325480E-3
11.000000000000020E+0	-172.321920051241030E-3	-26.780951379368138E-3
12.000000000000021E+0	15.542102247442617E-3	-67.993158398003309E-3
13.000000000000023E+0	29.560177157195000E-3	-6.843744327846267E-3
14.000000000000025E+0	-20.296107839652688E-3	75.082021065317209E-3
15.000000000000027E+0	-59.436825089224946E-3	3.561244394094004E-3
16.000000000000028E+0	-68.073439701174632E-3	-5.371893203600097E-3
17.000000000000028E+0	-20.825500700679796E-3	8.689761424832462E-3
18.000000000000028E+0	-24.718314872994206E-3	59.837965434632982E-3
19.000000000000028E+0	-92.847544895672096E-3	45.516126949789411E-3
20.000000000000028E+0	-53.980018588282046E-3	20.968220797102352E-3
21.000000000000028E+0	-47.237016891525020E-3	66.649689530332512E-3
22.000000000000028E+0	-79.301738172168623E-3	97.370036581134814E-3
23.000000000000028E+0	-55.593760981722411E-3	68.980683549464072E-3
24.000000000000028E+0	-76.681820357240818E-3	109.280630823917920E-3
25.000000000000028E+0	-84.975766167219274E-3	165.974488024047850E-3
26.000000000000028E+0	-18.723451274128156E-3	207.052508236445050E-3
27.000000000000028E+0	51.592863129197315E-3	199.544057162720580E-3
28.000000000000028E+0	76.971309629791179E-3	160.452515969033090E-3
29.000000000000028E+0	107.389886814871350E-3	97.892692346442392E-3
30.000000000000028E+0	3.905933591911050E-3	71.967432567403317E-3
31.000000000000028E+0	7.953789378077869E-3	135.824622552952380E-3
32.000000000000028E+0	74.559541426572312E-3	177.737251942460040E-3
33.000000000000028E+0	105.478465374539140E-3	91.857917386578308E-3
34.000000000000028E+0	100.907285359085570E-3	72.722278548241787E-3
35.000000000000028E+0	50.596550899043372E-3	22.222722515057445E-3
36.000000000000028E+0	-10.818113698370159E-3	93.936971639248981E-3
37.000000000000028E+0	94.311764940994802E-3	172.521582470378440E-3
38.000000000000028E+0	142.461033133736310E-3	51.567208274557144E-3
39.000000000000028E+0	141.827555340719950E-3	30.821013472707114E-3
40.000000000000028E+0	142.089882566137940E-3	32.200169202370225E-3
41.000000000000028E+0	101.540296624355620E-3	20.459628449538119E-3
42.000000000000028E+0	34.303005537225012E-3	12.502656569483758E-3
43.000000000000028E+0	-52.685799920061102E-3	84.298108707293651E-3
44.000000000000028E+0	-157.586012597533520E-3	224.886729161505120E-3
45.000000000000028E+0	-108.405539837569290E-3	312.792157538493380E-3
46.000000000000028E+0	135.366325665913780E-3	337.705840984079130E-3
47.000000000000028E+0	215.966525751927900E-3	-19.545345303700657E-3
48.000000000000028E+0	-145.383938267679480E-3	-177.556343539623350E-3
49.000000000000028E+0	167.099203203662420E-3	-46.184535005859423E-3
50.000000000000028E+0	218.722449323808880E-3	72.719391436046540E-3
51.000000000000028E+0	141.411475865377920E-3	85.302045151794750E-3
52.000000000000028E+0	137.249170446294840E-3	153.503044661023300E-3
53.000000000000028E+0	171.730696975408690E-3	139.945394223789880E-3
54.000000000000028E+0	187.995460144309510E-3	86.249230920805095E-3
55.000000000000028E+0	146.313445223593130E-3	47.052016462669023E-3
56.000000000000028E+0	151.661053627110350E-3	35.735601110718843E-3
57.000000000000028E+0	144.269377247549850E-3	21.355128361425849E-3
58.000000000000028E+0	146.824375511416470E-3	-23.752321589810856E-3
59.000000000000028E+0	119.738292997536740E-3	-3.802996812549336E-3
60.000000000000028E+0	81.026641668155527E-3	38.406893747127351E-3
61.000000000000028E+0	54.425729920030932E-3	71.600053247359893E-3
62.000000000000028E+0	40.867888208202023E-3	49.461968426275149E-3
63.000000000000028E+0	68.839688358142859E-3	53.270836698338861E-3
64.000000000000028E+0	40.986274833928416E-3	94.437781602367613E-3
65.000000000000028E+0	45.249059453299420E-3	116.192914171048860E-3
66.000000000000028E+0	72.494623497907987E-3	134.296293436927950E-3
67.000000000000028E+0	85.600221403041327E-3	169.407352546171010E-3
68.000000000000028E+0	60.045989974917655E-3	136.789909099265360E-3
69.000000000000028E+0	96.891406330173638E-3	139.329447239053970E-3
70.000000000000028E+0	122.642265486783380E-3	138.762520432769650E-3
71.000000000000028E+0	141.057701189540500E-3	148.491741523734040E-3
72.000000000000028E+0	98.733633619245253E-3	162.960034333966770E-3
73.000000000000028E+0	103.097304802248810E-3	163.656008515474460E-3
74.000000000000028E+0	111.607900682358640E-3	173.456280985087670E-3
