Time (ns)	Amplitude (V)
6.399436e-01	8.772100e-05
6.409859e-01	8.765000e-05
6.420281e-01	8.753500e-05
6.430704e-01	8.732600e-05
6.441126e-01	8.710900e-05
6.451549e-01	8.701400e-05
6.461971e-01	8.703300e-05
6.472394e-01	8.707000e-05
6.482816e-01	8.711800e-05
6.493239e-01	8.723100e-05
6.503661e-01	8.741100e-05
6.514084e-01	8.741400e-05
6.524507e-01	8.757500e-05
6.534929e-01	8.763700e-05
6.545352e-01	8.760700e-05
6.555774e-01	8.763300e-05
6.566197e-01	8.746300e-05
6.576619e-01	8.725500e-05
6.587042e-01	8.721800e-05
6.597464e-01	8.715500e-05
6.607887e-01	8.710000e-05
6.618309e-01	8.705000e-05
6.628732e-01	8.704300e-05
6.639154e-01	8.719800e-05
6.649577e-01	8.738800e-05
6.660000e-01	8.750700e-05
6.670422e-01	8.765200e-05
6.680845e-01	8.774400e-05
6.691267e-01	8.774500e-05
6.701690e-01	8.762500e-05
6.712112e-01	8.748500e-05
6.722535e-01	8.731200e-05
6.732957e-01	8.725400e-05
6.743380e-01	8.713500e-05
6.753802e-01	8.702000e-05
6.764225e-01	8.707300e-05
6.774647e-01	8.723900e-05
6.785070e-01	8.732400e-05
6.795492e-01	8.746800e-05
6.805915e-01	8.761200e-05
6.816338e-01	8.767400e-05
6.826760e-01	8.761700e-05
6.837183e-01	8.740600e-05
6.847605e-01	8.735700e-05
6.858028e-01	8.720400e-05
6.868450e-01	8.697800e-05
6.878873e-01	8.692000e-05
6.889295e-01	8.676600e-05
6.899718e-01	8.678300e-05
6.910140e-01	8.666200e-05
6.920563e-01	8.688300e-05
6.930985e-01	8.709200e-05
6.941408e-01	8.718100e-05
6.951831e-01	8.726400e-05
6.962253e-01	8.736600e-05
6.972676e-01	8.735100e-05
6.983098e-01	8.729600e-05
6.993521e-01	8.729900e-05
7.003943e-01	8.718600e-05
7.014366e-01	8.707700e-05
7.024788e-01	8.698100e-05
7.035211e-01	8.689300e-05
7.045633e-01	8.685000e-05
7.056056e-01	8.681100e-05
7.066478e-01	8.687800e-05
7.076901e-01	8.707000e-05
7.087323e-01	8.714100e-05
7.097746e-01	8.737300e-05
7.108169e-01	8.751600e-05
7.118591e-01	8.758800e-05
7.129014e-01	8.763700e-05
7.139436e-01	8.762400e-05
7.149859e-01	8.748700e-05
7.160281e-01	8.731800e-05
7.170704e-01	8.709600e-05
7.181126e-01	8.707400e-05
7.191549e-01	8.694900e-05
7.201971e-01	8.698100e-05
7.212394e-01	8.711600e-05
7.222816e-01	8.731400e-05
7.233239e-01	8.735000e-05
7.243661e-01	8.747800e-05
7.254084e-01	8.754800e-05
7.264507e-01	8.762100e-05
7.274929e-01	8.756400e-05
7.285352e-01	8.738500e-05
7.295774e-01	8.721000e-05
7.306197e-01	8.725100e-05
7.316619e-01	8.707500e-05
7.327042e-01	8.700600e-05
7.337464e-01	8.687700e-05
7.347887e-01	8.688500e-05
7.358309e-01	8.686700e-05
7.368732e-01	8.711700e-05
7.379154e-01	8.723000e-05
7.389577e-01	8.730500e-05
7.400000e-01	8.738600e-05
7.410422e-01	8.733200e-05
7.420845e-01	8.730400e-05
7.431267e-01	8.714400e-05
7.441690e-01	8.713100e-05
7.452112e-01	8.700800e-05
7.462535e-01	8.695400e-05
7.472957e-01	8.676900e-05
7.483380e-01	8.671500e-05
7.493802e-01	8.672500e-05
7.504225e-01	8.682400e-05
7.514647e-01	8.699700e-05
7.525070e-01	8.715500e-05
7.535492e-01	8.733000e-05
7.545915e-01	8.742700e-05
7.556338e-01	8.748800e-05
7.566760e-01	8.751800e-05
7.577183e-01	8.750900e-05
7.587605e-01	8.737900e-05
7.598028e-01	8.715900e-05
7.608450e-01	8.689200e-05
7.618873e-01	8.684200e-05
7.629295e-01	8.684900e-05
7.639718e-01	8.679300e-05
7.650140e-01	8.675500e-05
7.660563e-01	8.682400e-05
7.670985e-01	8.693100e-05
7.681408e-01	8.717400e-05
7.691831e-01	8.727000e-05
7.702253e-01	8.740400e-05
7.712676e-01	8.734800e-05
7.723098e-01	8.732700e-05
7.733521e-01	8.718600e-05
7.743943e-01	8.702100e-05
7.754366e-01	8.687500e-05
7.764788e-01	8.673100e-05
7.775211e-01	8.658000e-05
7.785633e-01	8.660500e-05
7.796056e-01	8.659700e-05
7.806478e-01	8.669200e-05
7.816901e-01	8.686600e-05
7.827323e-01	8.704700e-05
7.837746e-01	8.699200e-05
7.848169e-01	8.703700e-05
7.858591e-01	8.710100e-05
7.869014e-01	8.704100e-05
7.879436e-01	8.696300e-05
7.889859e-01	8.683300e-05
7.900281e-01	8.679300e-05
7.910704e-01	8.679100e-05
7.921126e-01	8.666000e-05
7.931549e-01	8.660000e-05
7.941971e-01	8.665100e-05
7.952394e-01	8.665700e-05
7.962816e-01	8.675700e-05
7.973239e-01	8.682000e-05
7.983661e-01	8.714500e-05
7.994084e-01	8.720900e-05
8.004507e-01	8.721600e-05
8.014929e-01	8.721000e-05
8.025352e-01	8.711700e-05
8.035774e-01	8.709200e-05
8.046197e-01	8.699800e-05
8.056619e-01	8.687000e-05
8.067042e-01	8.683400e-05
8.077464e-01	8.673300e-05
8.087887e-01	8.684200e-05
8.098309e-01	8.690300e-05
8.108732e-01	8.702200e-05
8.119154e-01	8.713600e-05
8.129577e-01	8.730900e-05
8.140000e-01	8.740400e-05
8.150422e-01	8.743000e-05
8.160845e-01	8.728800e-05
8.171267e-01	8.709000e-05
8.181690e-01	8.699800e-05
8.192112e-01	8.688800e-05
8.202535e-01	8.678600e-05
8.212957e-01	8.670300e-05
8.223380e-01	8.671600e-05
8.233802e-01	8.661400e-05
8.244225e-01	8.665100e-05
8.254647e-01	8.675300e-05
8.265070e-01	8.697000e-05
8.275492e-01	8.715200e-05
8.285915e-01	8.721700e-05
8.296338e-01	8.723800e-05
8.306760e-01	8.722700e-05
8.317183e-01	8.722900e-05
8.327605e-01	8.707800e-05
8.338028e-01	8.696900e-05
8.348450e-01	8.679800e-05
8.358873e-01	8.659000e-05
8.369295e-01	8.655200e-05
8.379718e-01	8.652300e-05
8.390140e-01	8.664700e-05
8.400563e-01	8.671900e-05
8.410985e-01	8.693400e-05
8.421408e-01	8.708600e-05
8.431831e-01	8.719400e-05
8.442253e-01	8.723700e-05
8.452676e-01	8.721400e-05
8.463098e-01	8.723900e-05
8.473521e-01	8.701800e-05
8.483943e-01	8.678600e-05
8.494366e-01	8.657900e-05
8.504788e-01	8.643500e-05
8.515211e-01	8.636800e-05
8.525633e-01	8.648200e-05
8.536056e-01	8.652300e-05
8.546478e-01	8.676600e-05
8.556901e-01	8.680900e-05
8.567323e-01	8.693300e-05
8.577746e-01	8.695900e-05
8.588169e-01	8.705400e-05
8.598591e-01	8.710100e-05
8.609014e-01	8.696100e-05
8.619436e-01	8.684700e-05
8.629859e-01	8.673200e-05
8.640281e-01	8.667100e-05
8.650704e-01	8.654300e-05
8.661126e-01	8.650800e-05
8.671549e-01	8.643800e-05
8.681971e-01	8.644600e-05
8.692394e-01	8.661700e-05
8.702816e-01	8.670300e-05
8.713239e-01	8.670400e-05
8.723661e-01	8.686900e-05
8.734084e-01	8.696500e-05
8.744507e-01	8.699900e-05
8.754929e-01	8.695500e-05
8.765352e-01	8.681500e-05
8.775774e-01	8.670000e-05
8.786197e-01	8.657100e-05
8.796619e-01	8.657500e-05
8.807042e-01	8.658000e-05
8.817464e-01	8.673900e-05
8.827887e-01	8.682000e-05
8.838309e-01	8.700800e-05
8.848732e-01	8.699800e-05
8.859154e-01	8.687300e-05
8.869577e-01	8.678800e-05
8.880000e-01	8.669300e-05
8.890422e-01	8.664000e-05
8.900845e-01	8.659300e-05
8.911267e-01	8.674400e-05
8.921690e-01	8.677900e-05
8.932112e-01	8.678200e-05
8.942535e-01	8.681500e-05
8.952957e-01	8.681100e-05
8.963380e-01	8.675400e-05
8.973802e-01	8.661500e-05
8.984225e-01	8.651800e-05
8.994647e-01	8.658700e-05
9.005070e-01	8.659000e-05
9.015492e-01	8.663700e-05
9.025915e-01	8.674300e-05
9.036338e-01	8.669300e-05
9.046760e-01	8.663800e-05
9.057183e-01	8.659000e-05
9.067605e-01	8.650300e-05
9.078028e-01	8.643300e-05
9.088450e-01	8.643700e-05
9.098873e-01	8.653100e-05
9.109295e-01	8.654000e-05
9.119718e-01	8.663600e-05
9.130140e-01	8.665600e-05
9.140563e-01	8.661300e-05
9.150985e-01	8.645600e-05
9.161408e-01	8.633400e-05
9.171831e-01	8.640500e-05
9.182253e-01	8.640400e-05
9.192676e-01	8.638000e-05
9.203098e-01	8.644800e-05
9.213521e-01	8.643700e-05
9.223943e-01	8.638100e-05
9.234366e-01	8.638600e-05
9.244788e-01	8.633300e-05
9.255211e-01	8.628500e-05
9.265633e-01	8.628100e-05
9.276056e-01	8.632100e-05
9.286478e-01	8.636400e-05
9.296901e-01	8.649800e-05
9.307323e-01	8.652300e-05
9.317746e-01	8.655000e-05
9.328169e-01	8.651800e-05
9.338591e-01	8.657200e-05
9.349014e-01	8.642600e-05
9.359436e-01	8.657600e-05
9.369859e-01	8.661000e-05
9.380281e-01	8.653300e-05
9.390704e-01	8.659500e-05
9.401126e-01	8.651400e-05
9.411549e-01	8.640600e-05
9.421971e-01	8.626900e-05
9.432394e-01	8.632500e-05
9.442816e-01	8.629100e-05
9.453239e-01	8.620800e-05
9.463661e-01	8.636200e-05
9.474084e-01	8.641900e-05
9.484507e-01	8.642200e-05
9.494929e-01	8.639100e-05
9.505352e-01	8.624300e-05
9.515774e-01	8.619500e-05
9.526197e-01	8.610000e-05
9.536619e-01	8.601900e-05
9.547042e-01	8.604300e-05
9.557464e-01	8.612200e-05
9.567887e-01	8.628300e-05
9.578309e-01	8.635300e-05
9.588732e-01	8.633800e-05
9.599154e-01	8.629500e-05
9.609577e-01	8.631600e-05
9.620000e-01	8.618400e-05
9.630422e-01	8.615500e-05
9.640845e-01	8.625100e-05
9.651267e-01	8.637000e-05
9.661690e-01	8.639000e-05
9.672112e-01	8.628500e-05
9.682535e-01	8.623200e-05
9.692957e-01	8.614500e-05
9.703380e-01	8.605900e-05
9.713802e-01	8.615100e-05
9.724225e-01	8.629500e-05
9.734647e-01	8.644700e-05
9.745070e-01	8.648500e-05
9.755492e-01	8.644100e-05
9.765915e-01	8.648700e-05
9.776338e-01	8.639500e-05
9.786760e-01	8.639500e-05
9.797183e-01	8.640300e-05
9.807605e-01	8.644000e-05
9.818028e-01	8.649000e-05
9.828450e-01	8.652300e-05
9.838873e-01	8.652700e-05
9.849295e-01	8.658300e-05
9.859718e-01	8.659500e-05
9.870140e-01	8.659600e-05
9.880563e-01	8.648800e-05
9.890985e-01	8.636800e-05
9.901408e-01	8.635700e-05
9.911831e-01	8.645300e-05
9.922253e-01	8.645200e-05
9.932676e-01	8.653200e-05
9.943098e-01	8.655700e-05
9.953521e-01	8.660300e-05
9.963943e-01	8.670700e-05
9.974366e-01	8.666500e-05
9.984788e-01	8.662200e-05
9.995211e-01	8.657900e-05
1.000563e+00	8.659500e-05
1.001606e+00	8.661800e-05
1.002648e+00	8.660600e-05
1.003690e+00	8.661200e-05
1.004732e+00	8.650500e-05
1.005775e+00	8.629300e-05
1.006817e+00	8.617500e-05
1.007859e+00	8.610600e-05
1.008901e+00	8.620800e-05
1.009944e+00	8.632600e-05
1.010986e+00	8.635100e-05
1.012028e+00	8.629700e-05
1.013070e+00	8.635700e-05
1.014113e+00	8.632500e-05
1.015155e+00	8.616300e-05
1.016197e+00	8.621200e-05
1.017239e+00	8.625600e-05
1.018282e+00	8.622100e-05
1.019324e+00	8.625500e-05
1.020366e+00	8.629000e-05
1.021408e+00	8.630500e-05
1.022451e+00	8.621300e-05
1.023493e+00	8.609800e-05
1.024535e+00	8.610200e-05
1.025577e+00	8.608200e-05
1.026620e+00	8.599100e-05
1.027662e+00	8.601800e-05
1.028704e+00	8.614600e-05
1.029746e+00	8.614000e-05
1.030789e+00	8.605800e-05
1.031831e+00	8.604200e-05
1.032873e+00	8.608500e-05
1.033915e+00	8.609700e-05
1.034958e+00	8.610300e-05
1.036000e+00	8.608900e-05
1.037042e+00	8.621400e-05
1.038085e+00	8.628100e-05
1.039127e+00	8.634600e-05
1.040169e+00	8.631400e-05
1.041211e+00	8.620800e-05
1.042254e+00	8.612600e-05
1.043296e+00	8.594400e-05
1.044338e+00	8.594400e-05
1.045380e+00	8.607200e-05
1.046423e+00	8.620000e-05
1.047465e+00	8.627400e-05
1.048507e+00	8.612900e-05
1.049549e+00	8.607300e-05
1.050592e+00	8.599500e-05
1.051634e+00	8.593600e-05
1.052676e+00	8.599100e-05
1.053718e+00	8.602000e-05
1.054760e+00	8.606900e-05
1.055803e+00	8.611700e-05
1.056845e+00	8.609000e-05
1.057887e+00	8.612200e-05
1.058930e+00	8.602900e-05
1.059972e+00	8.592100e-05
1.061014e+00	8.590900e-05
1.062056e+00	8.588800e-05
1.063099e+00	8.589800e-05
1.064141e+00	8.594700e-05
1.065183e+00	8.593100e-05
1.066225e+00	8.595500e-05
1.067268e+00	8.597300e-05
1.068310e+00	8.586300e-05
1.069352e+00	8.582400e-05
1.070394e+00	8.575300e-05
1.071437e+00	8.579600e-05
1.072479e+00	8.590300e-05
1.073521e+00	8.587300e-05
1.074563e+00	8.597500e-05
1.075606e+00	8.603600e-05
1.076648e+00	8.596400e-05
1.077690e+00	8.585700e-05
1.078732e+00	8.579600e-05
1.079775e+00	8.584500e-05
1.080817e+00	8.598900e-05
1.081859e+00	8.595700e-05
1.082901e+00	8.596900e-05
1.083944e+00	8.599100e-05
1.084986e+00	8.594100e-05
1.086028e+00	8.596600e-05
1.087070e+00	8.592900e-05
1.088113e+00	8.591300e-05
1.089155e+00	8.596000e-05
1.090197e+00	8.595100e-05
1.091239e+00	8.610000e-05
1.092282e+00	8.606600e-05
1.093324e+00	8.612000e-05
1.094366e+00	8.607800e-05
1.095408e+00	8.590600e-05
1.096451e+00	8.589300e-05
1.097493e+00	8.598200e-05
1.098535e+00	8.597100e-05
1.099577e+00	8.600800e-05
1.100620e+00	8.605300e-05
1.101662e+00	8.606700e-05
1.102704e+00	8.609800e-05
1.103746e+00	8.606600e-05
1.104789e+00	8.596700e-05
1.105831e+00	8.600700e-05
1.106873e+00	8.602700e-05
1.107915e+00	8.601000e-05
1.108958e+00	8.606400e-05
1.110000e+00	8.609700e-05
1.111042e+00	8.618000e-05
1.112085e+00	8.623800e-05
1.113127e+00	8.609700e-05
1.114169e+00	8.613000e-05
1.115211e+00	8.615900e-05
1.116254e+00	8.609400e-05
1.117296e+00	8.613700e-05
1.118338e+00	8.597000e-05
1.119380e+00	8.601900e-05
1.120423e+00	8.598200e-05
1.121465e+00	8.599600e-05
1.122507e+00	8.592000e-05
1.123549e+00	8.569600e-05
1.124592e+00	8.565700e-05
1.125634e+00	8.571400e-05
1.126676e+00	8.575300e-05
1.127718e+00	8.591900e-05
1.128761e+00	8.593500e-05
1.129803e+00	8.595700e-05
1.130845e+00	8.590100e-05
1.131887e+00	8.586000e-05
1.132930e+00	8.587800e-05
1.133972e+00	8.582400e-05
1.135014e+00	8.577600e-05
1.136056e+00	8.579400e-05
1.137099e+00	8.579300e-05
1.138141e+00	8.583000e-05
1.139183e+00	8.585000e-05
1.140225e+00	8.592000e-05
1.141268e+00	8.579800e-05
1.142310e+00	8.579400e-05
1.143352e+00	8.575800e-05
1.144394e+00	8.576300e-05
1.145437e+00	8.589400e-05
1.146479e+00	8.588900e-05
1.147521e+00	8.586900e-05
1.148563e+00	8.584100e-05
1.149606e+00	8.577600e-05
1.150648e+00	8.568600e-05
1.151690e+00	8.559600e-05
1.152732e+00	8.565500e-05
1.153775e+00	8.569500e-05
1.154817e+00	8.575800e-05
1.155859e+00	8.583800e-05
1.156901e+00	8.577600e-05
1.157944e+00	8.579500e-05
1.158986e+00	8.563000e-05
1.160028e+00	8.561700e-05
1.161070e+00	8.561100e-05
1.162113e+00	8.547700e-05
1.163155e+00	8.557000e-05
1.164197e+00	8.575100e-05
1.165239e+00	8.581800e-05
1.166282e+00	8.585800e-05
1.167324e+00	8.563800e-05
1.168366e+00	8.555000e-05
1.169408e+00	8.545200e-05
1.170451e+00	8.547800e-05
1.171493e+00	8.550100e-05
1.172535e+00	8.558100e-05
1.173577e+00	8.556900e-05
1.174620e+00	8.562200e-05
1.175662e+00	8.563900e-05
1.176704e+00	8.563200e-05
1.177746e+00	8.563800e-05
1.178789e+00	8.564800e-05
1.179831e+00	8.558400e-05
1.180873e+00	8.561500e-05
1.181915e+00	8.582000e-05
1.182958e+00	8.588000e-05
1.184000e+00	8.598300e-05
1.185042e+00	8.591800e-05
1.186084e+00	8.583500e-05
1.187127e+00	8.585200e-05
1.188169e+00	8.575500e-05
1.189211e+00	8.571400e-05
1.190254e+00	8.580600e-05
1.191296e+00	8.585900e-05
1.192338e+00	8.592700e-05
1.193380e+00	8.589600e-05
1.194422e+00	8.578700e-05
1.195465e+00	8.579600e-05
1.196507e+00	8.577000e-05
1.197549e+00	8.575200e-05
1.198592e+00	8.581100e-05
1.199634e+00	8.577400e-05
1.200676e+00	8.576100e-05
1.201718e+00	8.571800e-05
1.202760e+00	8.569500e-05
1.203803e+00	8.572300e-05
1.204845e+00	8.572200e-05
1.205887e+00	8.558000e-05
1.206929e+00	8.554100e-05
1.207972e+00	8.567800e-05
1.209014e+00	8.569200e-05
1.210056e+00	8.571200e-05
1.211099e+00	8.574600e-05
1.212141e+00	8.570400e-05
1.213183e+00	8.563500e-05
1.214225e+00	8.558600e-05
1.215268e+00	8.555700e-05
1.216310e+00	8.560700e-05
1.217352e+00	8.562900e-05
1.218394e+00	8.570200e-05
1.219437e+00	8.568700e-05
1.220479e+00	8.572700e-05
1.221521e+00	8.576500e-05
1.222563e+00	8.560100e-05
1.223606e+00	8.544200e-05
1.224648e+00	8.552300e-05
1.225690e+00	8.553200e-05
1.226732e+00	8.566100e-05
1.227775e+00	8.565100e-05
1.228817e+00	8.567500e-05
1.229859e+00	8.570600e-05
1.230901e+00	8.557500e-05
1.231944e+00	8.552800e-05
1.232986e+00	8.545200e-05
1.234028e+00	8.544600e-05
1.235070e+00	8.548600e-05
1.236113e+00	8.559200e-05
1.237155e+00	8.572000e-05
1.238197e+00	8.575300e-05
1.239239e+00	8.571800e-05
1.240282e+00	8.562000e-05
1.241324e+00	8.553600e-05
1.242366e+00	8.565200e-05
1.243408e+00	8.569600e-05
1.244451e+00	8.569900e-05
1.245493e+00	8.572700e-05
1.246535e+00	8.561000e-05
1.247577e+00	8.555800e-05
1.248620e+00	8.557200e-05
1.249662e+00	8.552600e-05
1.250704e+00	8.552700e-05
1.251746e+00	8.552400e-05
1.252789e+00	8.565000e-05
1.253831e+00	8.561600e-05
1.254873e+00	8.564800e-05
1.255915e+00	8.563200e-05
1.256958e+00	8.573800e-05
1.258000e+00	8.574600e-05
1.259042e+00	8.573900e-05
1.260085e+00	8.571100e-05
1.261127e+00	8.569200e-05
1.262169e+00	8.577900e-05
1.263211e+00	8.576500e-05
1.264254e+00	8.580400e-05
1.265296e+00	8.587400e-05
1.266338e+00	8.582400e-05
1.267380e+00	8.577800e-05
1.268423e+00	8.568000e-05
1.269465e+00	8.559900e-05
1.270507e+00	8.565300e-05
1.271549e+00	8.569700e-05
1.272592e+00	8.571900e-05
1.273634e+00	8.571800e-05
1.274676e+00	8.568300e-05
1.275718e+00	8.562800e-05
1.276760e+00	8.552100e-05
1.277803e+00	8.544500e-05
1.278845e+00	8.535800e-05
1.279887e+00	8.534300e-05
1.280930e+00	8.542800e-05
1.281972e+00	8.561800e-05
1.283014e+00	8.571700e-05
1.284056e+00	8.573600e-05
1.285099e+00	8.559900e-05
1.286141e+00	8.550900e-05
1.287183e+00	8.545500e-05
1.288225e+00	8.529400e-05
1.289268e+00	8.524000e-05
1.290310e+00	8.528500e-05
1.291352e+00	8.540300e-05
1.292394e+00	8.547500e-05
1.293437e+00	8.541700e-05
1.294479e+00	8.533600e-05
1.295521e+00	8.521300e-05
1.296563e+00	8.530600e-05
1.297606e+00	8.546000e-05
1.298648e+00	8.548900e-05
1.299690e+00	8.547800e-05
1.300732e+00	8.551400e-05
1.301775e+00	8.556900e-05
1.302817e+00	8.559000e-05
1.303859e+00	8.562300e-05
1.304901e+00	8.550200e-05
1.305944e+00	8.547900e-05
1.306986e+00	8.554900e-05
1.308028e+00	8.551400e-05
1.309070e+00	8.560500e-05
1.310113e+00	8.559800e-05
1.311155e+00	8.552800e-05
1.312197e+00	8.552800e-05
1.313239e+00	8.543500e-05
1.314282e+00	8.549200e-05
1.315324e+00	8.540500e-05
1.316366e+00	8.549200e-05
1.317408e+00	8.548100e-05
1.318451e+00	8.553500e-05
1.319493e+00	8.553700e-05
1.320535e+00	8.554200e-05
1.321577e+00	8.542100e-05
1.322620e+00	8.550800e-05
1.323662e+00	8.542300e-05
1.324704e+00	8.534900e-05
1.325746e+00	8.545900e-05
1.326789e+00	8.544800e-05
1.327831e+00	8.538200e-05
1.328873e+00	8.537400e-05
1.329915e+00	8.535700e-05
1.330958e+00	8.538000e-05
1.332000e+00	8.541600e-05
1.333042e+00	8.539700e-05
1.334085e+00	8.542200e-05
1.335127e+00	8.538200e-05
1.336169e+00	8.540000e-05
1.337211e+00	8.540200e-05
1.338254e+00	8.538400e-05
1.339296e+00	8.532500e-05
1.340338e+00	8.518800e-05
1.341380e+00	8.507800e-05
1.342423e+00	8.513400e-05
1.343465e+00	8.526000e-05
1.344507e+00	8.527800e-05
1.345549e+00	8.533100e-05
1.346592e+00	8.547100e-05
1.347634e+00	8.535800e-05
1.348676e+00	8.528400e-05
1.349718e+00	8.515200e-05
1.350761e+00	8.500300e-05
1.351803e+00	8.499400e-05
1.352845e+00	8.506800e-05
1.353887e+00	8.515400e-05
1.354930e+00	8.531000e-05
1.355972e+00	8.538200e-05
1.357014e+00	8.533900e-05
1.358056e+00	8.531600e-05
1.359099e+00	8.520100e-05
1.360141e+00	8.506600e-05
1.361183e+00	8.518300e-05
1.362225e+00	8.509900e-05
1.363268e+00	8.517500e-05
1.364310e+00	8.521200e-05
1.365352e+00	8.522700e-05
1.366394e+00	8.517700e-05
1.367437e+00	8.516100e-05
1.368479e+00	8.497900e-05
1.369521e+00	8.462600e-05
1.370563e+00	8.464700e-05
1.371606e+00	8.467000e-05
1.372648e+00	8.474900e-05
1.373690e+00	8.483000e-05
1.374732e+00	8.485400e-05
1.375775e+00	8.489900e-05
1.376817e+00	8.517000e-05
1.377859e+00	8.505900e-05
1.378901e+00	8.503800e-05
1.379944e+00	8.505800e-05
1.380986e+00	8.515900e-05
1.382028e+00	8.523900e-05
1.383070e+00	8.532000e-05
1.384113e+00	8.518100e-05
1.385155e+00	8.512500e-05
1.386197e+00	8.499900e-05
1.387239e+00	8.500300e-05
1.388282e+00	8.498700e-05
1.389324e+00	8.499300e-05
1.390366e+00	8.498700e-05
1.391408e+00	8.496200e-05
1.392451e+00	8.500700e-05
1.393493e+00	8.504400e-05
1.394535e+00	8.498800e-05
1.395577e+00	8.502700e-05
1.396620e+00	8.495800e-05
1.397662e+00	8.495200e-05
1.398704e+00	8.499600e-05
1.399746e+00	8.503700e-05
1.400789e+00	8.499200e-05
1.401831e+00	8.508200e-05
1.402873e+00	8.502700e-05
1.403915e+00	8.501200e-05
1.404958e+00	8.499400e-05
1.406000e+00	8.500800e-05
1.407042e+00	8.494700e-05
1.408084e+00	8.501600e-05
1.409127e+00	8.509100e-05
1.410169e+00	8.506900e-05
1.411211e+00	8.509200e-05
1.412254e+00	8.508300e-05
1.413296e+00	8.499100e-05
1.414338e+00	8.491000e-05
1.415380e+00	8.491700e-05
1.416423e+00	8.503700e-05
1.417465e+00	8.501700e-05
1.418507e+00	8.503700e-05
1.419549e+00	8.508600e-05
1.420592e+00	8.504500e-05
1.421634e+00	8.497800e-05
1.422676e+00	8.487500e-05
1.423718e+00	8.480800e-05
1.424761e+00	8.490600e-05
1.425803e+00	8.481500e-05
1.426845e+00	8.494900e-05
1.427887e+00	8.491700e-05
1.428930e+00	8.486000e-05
1.429972e+00	8.482600e-05
1.431014e+00	8.477800e-05
1.432056e+00	8.484500e-05
1.433099e+00	8.491200e-05
1.434141e+00	8.486200e-05
1.435183e+00	8.490400e-05
1.436225e+00	8.500700e-05
1.437268e+00	8.496500e-05
1.438310e+00	8.493600e-05
1.439352e+00	8.481300e-05
1.440394e+00	8.483400e-05
1.441437e+00	8.475900e-05
1.442479e+00	8.477100e-05
1.443521e+00	8.479400e-05
1.444563e+00	8.478400e-05
1.445606e+00	8.481900e-05
1.446648e+00	8.482600e-05
1.447690e+00	8.483000e-05
1.448732e+00	8.477300e-05
1.449775e+00	8.470000e-05
1.450817e+00	8.464600e-05
1.451859e+00	8.470900e-05
1.452901e+00	8.474300e-05
1.453944e+00	8.472500e-05
1.454986e+00	8.472500e-05
1.456028e+00	8.468700e-05
1.457070e+00	8.470000e-05
1.458113e+00	8.470100e-05
1.459155e+00	8.458700e-05
1.460197e+00	8.468500e-05
1.461239e+00	8.466100e-05
1.462282e+00	8.473200e-05
1.463324e+00	8.474900e-05
1.464366e+00	8.489500e-05
1.465408e+00	8.485300e-05
1.466451e+00	8.488100e-05
1.467493e+00	8.488000e-05
1.468535e+00	8.492000e-05
1.469577e+00	8.496500e-05
1.470620e+00	8.499300e-05
1.471662e+00	8.496500e-05
1.472704e+00	8.501200e-05
1.473746e+00	8.507200e-05
1.474789e+00	8.505300e-05
1.475831e+00	8.494900e-05
1.476873e+00	8.482000e-05
1.477915e+00	8.482700e-05
1.478958e+00	8.486600e-05
1.480000e+00	8.479600e-05
1.481042e+00	8.475500e-05
1.482085e+00	8.481000e-05
1.483127e+00	8.486000e-05
1.484169e+00	8.478500e-05
1.485211e+00	8.474200e-05
1.486254e+00	8.482900e-05
1.487296e+00	8.478500e-05
1.488338e+00	8.480300e-05
1.489380e+00	8.474300e-05
1.490422e+00	8.473600e-05
1.491465e+00	8.457200e-05
1.492507e+00	8.457100e-05
1.493549e+00	8.472500e-05
1.494592e+00	8.470000e-05
1.495634e+00	8.477400e-05
1.496676e+00	8.483100e-05
1.497718e+00	8.478500e-05
1.498760e+00	8.474600e-05
1.499803e+00	8.470200e-05
1.500845e+00	8.478900e-05
1.501887e+00	8.479700e-05
1.502930e+00	8.483800e-05
1.503972e+00	8.479200e-05
1.505014e+00	8.470100e-05
1.506056e+00	8.478300e-05
1.507099e+00	8.493300e-05
1.508141e+00	8.486400e-05
1.509183e+00	8.482900e-05
1.510225e+00	8.480500e-05
1.511268e+00	8.483000e-05
1.512310e+00	8.487400e-05
1.513352e+00	8.481400e-05
1.514394e+00	8.477500e-05
1.515437e+00	8.475200e-05
1.516479e+00	8.478200e-05
1.517521e+00	8.488500e-05
1.518563e+00	8.484300e-05
1.519606e+00	8.475700e-05
1.520648e+00	8.471400e-05
1.521690e+00	8.471000e-05
1.522732e+00	8.474500e-05
1.523775e+00	8.471000e-05
1.524817e+00	8.454100e-05
1.525859e+00	8.465400e-05
1.526901e+00	8.476600e-05
1.527944e+00	8.487700e-05
1.528986e+00	8.485400e-05
1.530028e+00	8.483400e-05
1.531070e+00	8.483800e-05
1.532113e+00	8.473500e-05
1.533155e+00	8.466200e-05
1.534197e+00	8.472300e-05
1.535239e+00	8.462300e-05
1.536282e+00	8.473100e-05
1.537324e+00	8.472300e-05
1.538366e+00	8.468500e-05
1.539408e+00	8.459400e-05
1.540451e+00	8.453700e-05
1.541493e+00	8.463600e-05
1.542535e+00	8.456600e-05
1.543577e+00	8.458800e-05
1.544620e+00	8.459000e-05
1.545662e+00	8.467500e-05
1.546704e+00	8.474100e-05
1.547746e+00	8.482800e-05
1.548789e+00	8.484900e-05
1.549831e+00	8.473300e-05
